,place,team,score,captured_at
0,1,Special Weekend,1361446,2021-07-12 00:07:59.608542
1,2,RGBTeam,1322073,2021-07-12 00:07:59.608542
2,3,Unagi,1283470,2021-07-12 00:07:59.608542
3,4,manarimo,1274925,2021-07-12 00:07:59.608542
4,5,chirijako,1176497,2021-07-12 00:07:59.608542
5,6,All In,1137438,2021-07-12 00:07:59.608542
6,7,DiamondPrincess,1034226,2021-07-12 00:07:59.608542
7,8,Olympia,862214,2021-07-12 00:07:59.608542
8,9,301,849374,2021-07-12 00:07:59.608542
9,10,fixstars,841453,2021-07-12 00:07:59.608542
10,11,sanma,819911,2021-07-12 00:07:59.608542
11,12,iehn,791351,2021-07-12 00:07:59.608542
12,13,pegovka,776706,2021-07-12 00:07:59.608542
13,14,negainoido,759926,2021-07-12 00:07:59.608542
14,15,Sosuupoyo(sugoi),748223,2021-07-12 00:07:59.608542
15,16,CowDay,740624,2021-07-12 00:07:59.608542
16,17,bowwowforeach,713273,2021-07-12 00:07:59.608542
17,18,Closed and Restricted Boltzmann Machine ,693482,2021-07-12 00:07:59.608542
18,19,Gon the Fox,685866,2021-07-12 00:07:59.608542
19,20,KMC,653758,2021-07-12 00:07:59.608542
20,21,Folding at home,645969,2021-07-12 00:07:59.608542
21,22,Independent Set,643082,2021-07-12 00:07:59.608542
22,23,Aim Tech + Godnotent,636656,2021-07-12 00:07:59.608542
23,24,WILD BASHKORT MAGES,603683,2021-07-12 00:07:59.608542
24,25,udfew,589407,2021-07-12 00:07:59.608542
25,26,ichyo,585228,2021-07-12 00:07:59.608542
26,27,Powder,575961,2021-07-12 00:07:59.608542
27,28,Fish-Aobayama,559888,2021-07-12 00:07:59.608542
28,29,lambda-llama,553291,2021-07-12 00:07:59.608542
29,30,THIRTEEN,546536,2021-07-12 00:07:59.608542
30,31,The Cat is #1!!,532308,2021-07-12 00:07:59.608542
31,32,Rotten Lambdas,531544,2021-07-12 00:07:59.608542
32,33,Skobochka,524294,2021-07-12 00:07:59.608542
33,34,codingteam,515818,2021-07-12 00:07:59.608542
34,35,"Snakes, Monkeys and Two Smoking Lambdas",505154,2021-07-12 00:07:59.608542
35,36,kstm.org,499337,2021-07-12 00:07:59.608542
36,37,Cult of the Bound Variable,483692,2021-07-12 00:07:59.608542
37,38,okaduki,469643,2021-07-12 00:07:59.608542
