,place,team,score,captured_at
0,1,Unagi,1481429,2021-07-12 16:46:33.573584
1,2,Special Weekend,1449489,2021-07-12 16:46:33.573584
2,3,RGBTeam,1430443,2021-07-12 16:46:33.573584
3,4,manarimo,1426614,2021-07-12 16:46:33.573584
4,5,DiamondPrincess,1284911,2021-07-12 16:46:33.573584
5,6,chirijako,1280895,2021-07-12 16:46:33.573584
6,7,All your poses are belong to us,1219143,2021-07-12 16:46:33.573584
7,8,All In,1120458,2021-07-12 16:46:33.573584
8,9,negainoido,1079011,2021-07-12 16:46:33.573584
9,10,sanma,1069803,2021-07-12 16:46:33.573584
10,11,Closed and Restricted Boltzmann Machine ,1068875,2021-07-12 16:46:33.573584
11,12,Sosuupoyo(sugoi),1029880,2021-07-12 16:46:33.573584
12,13,WILD BASHKORT MAGES,1014044,2021-07-12 16:46:33.573584
13,14,fixstars,1002775,2021-07-12 16:46:33.573584
14,15,Pigimarl,987666,2021-07-12 16:46:33.573584
15,16,pegovka,941744,2021-07-12 16:46:33.573584
16,17,Independent Set,929892,2021-07-12 16:46:33.573584
17,18,Frictionless Bananas,925895,2021-07-12 16:46:33.573584
18,19,Gon the Fox,923715,2021-07-12 16:46:33.573584
19,20,CowDay,922787,2021-07-12 16:46:33.573584
20,21,301,904714,2021-07-12 16:46:33.573584
21,22,Olympia,901381,2021-07-12 16:46:33.573584
22,23,"Snakes, Monkeys and Two Smoking Lambdas",897083,2021-07-12 16:46:33.573584
23,24,The Cat is #1!!,873935,2021-07-12 16:46:33.573584
24,25,Folding at home,866149,2021-07-12 16:46:33.573584
25,26,Powder,858898,2021-07-12 16:46:33.573584
26,27,lambda-llama,837576,2021-07-12 16:46:33.573584
27,28,KMC,835573,2021-07-12 16:46:33.573584
28,29,udfew,834893,2021-07-12 16:46:33.573584
29,30,iehn,826088,2021-07-12 16:46:33.573584
30,31,trup16,814709,2021-07-12 16:46:33.573584
31,32,Cult of the Bound Variable,814423,2021-07-12 16:46:33.573584
32,33,ã°ã¬ã¼ã¹ããªã,806795,2021-07-12 16:46:33.573584
33,34,codingteam,790522,2021-07-12 16:46:33.573584
34,35,ichyo,786015,2021-07-12 16:46:33.573584
35,36,bowwowforeach,745210,2021-07-12 16:46:33.573584
36,37,Rotten Lambdas,718311,2021-07-12 16:46:33.573584
37,38,Dire Kettle,699081,2021-07-12 16:46:33.573584
38,39,Fish-Aobayama,667567,2021-07-12 16:46:33.573584
39,40,Side Effects May Include...,634667,2021-07-12 16:46:33.573584
40,41,okaduki,634344,2021-07-12 16:46:33.573584
41,42,Aim Tech + Godnotent,632080,2021-07-12 16:46:33.573584
42,43,Zebra Infused Hamsters,615912,2021-07-12 16:46:33.573584
43,44,undefined,605154,2021-07-12 16:46:33.573584
44,45,THIRTEEN,587384,2021-07-12 16:46:33.573584
45,46,Skobochka,583514,2021-07-12 16:46:33.573584
46,47,The Blind Hen,569156,2021-07-12 16:46:33.573584
47,48,Channable,556858,2021-07-12 16:46:33.573584
48,49,EgÃ©r a marson,556433,2021-07-12 16:46:33.573584
49,50,ksmlb,548843,2021-07-12 16:46:33.573584
50,51,kstm.org,547291,2021-07-12 16:46:33.573584
51,52,uni,536991,2021-07-12 16:46:33.573584
52,53,Chordify,520374,2021-07-12 16:46:33.573584
53,54,xyznlp,520097,2021-07-12 16:46:33.573584
54,55,Raging Mushrooms,505529,2021-07-12 16:46:33.573584
55,56,Bottle kids!,466882,2021-07-12 16:46:33.573584
56,57,Wheezards,466560,2021-07-12 16:46:33.573584
57,58,LILiK,465968,2021-07-12 16:46:33.573584
58,59,TBD,458178,2021-07-12 16:46:33.573584
59,60,Invisible Imp,451897,2021-07-12 16:46:33.573584
60,61,The Wild Lobsters,446278,2021-07-12 16:46:33.573584
61,62,Bunny Girl Senpai,444407,2021-07-12 16:46:33.573584
62,63,Yoshida Chicken Rice,442688,2021-07-12 16:46:33.573584
63,64,TeamDev,425503,2021-07-12 16:46:33.573584
64,65,Eldies,423736,2021-07-12 16:46:33.573584
65,66,uguu.org,421482,2021-07-12 16:46:33.573584
66,67,seladir (cw),408479,2021-07-12 16:46:33.573584
67,68,Vanilla Bears,404276,2021-07-12 16:46:33.573584
68,69,ACCESS_VIOLATION,397829,2021-07-12 16:46:33.573584
69,70,Nik & Tonsky,386701,2021-07-12 16:46:33.573584
70,71,NashFP,383901,2021-07-12 16:46:33.573584
71,72,mutability,381901,2021-07-12 16:46:33.573584
72,73,Goretz,375986,2021-07-12 16:46:33.573584
73,74,'; CREATE TABLE fun(); --,373637,2021-07-12 16:46:33.573584
74,75,code-o-matic,366770,2021-07-12 16:46:33.573584
75,76,Piggybank Software,360812,2021-07-12 16:46:33.573584
76,77,The PET in the wall,359250,2021-07-12 16:46:33.573584
77,78,blue-poser,358970,2021-07-12 16:46:33.573584
78,79,ATS,351704,2021-07-12 16:46:33.573584
79,80,qr0m4s4n_tÃ¸4m,346717,2021-07-12 16:46:33.573584
80,81,We didn't mean to use Python,336875,2021-07-12 16:46:33.573584
81,82,Sigmoid Freud,335054,2021-07-12 16:46:33.573584
82,83,cashto,330617,2021-07-12 16:46:33.573584
83,84,Rogue Operations,305399,2021-07-12 16:46:33.573584
84,85,Thirty spokes to make a wheel,270969,2021-07-12 16:46:33.573584
85,86,team classified,270644,2021-07-12 16:46:33.573584
86,87,IKS,270586,2021-07-12 16:46:33.573584
87,88,The aRtful MUser,269169,2021-07-12 16:46:33.573584
88,89,OMG ICFP FTW,267521,2021-07-12 16:46:33.573584
89,90,make_it_stream,264654,2021-07-12 16:46:33.573584
90,91,jabber.ru,259102,2021-07-12 16:46:33.573584
91,92,yorofuwa,254240,2021-07-12 16:46:33.573584
92,93,Team Sampou,246833,2021-07-12 16:46:33.573584
93,94,xyz600,238835,2021-07-12 16:46:33.573584
94,95,Sal's Pals,226347,2021-07-12 16:46:33.573584
95,96,Goto 11,213936,2021-07-12 16:46:33.573584
96,97,geomon,182600,2021-07-12 16:46:33.573584
97,98,tanzaku,181329,2021-07-12 16:46:33.573584
98,99,The Higher Order Of Zeuxis,166062,2021-07-12 16:46:33.573584
99,100,taxidriver,150435,2021-07-12 16:46:33.573584
100,101,WinterMUTE,149348,2021-07-12 16:46:33.573584
101,102,bymski,147817,2021-07-12 16:46:33.573584
102,103,paiv,145533,2021-07-12 16:46:33.573584
103,104,blueboars team,137556,2021-07-12 16:46:33.573584
104,105,Netvorchesk,119307,2021-07-12 16:46:33.573584
105,106,Free Tacos,108246,2021-07-12 16:46:33.573584
106,107,Sunspear,107061,2021-07-12 16:46:33.573584
107,108,balonit_bros,97886,2021-07-12 16:46:33.573584
108,109,182020,88670,2021-07-12 16:46:33.573584
109,110,The Enigma of Anilambda Fold,84034,2021-07-12 16:46:33.573584
110,111,GD,80891,2021-07-12 16:46:33.573584
111,112,cvnm,78307,2021-07-12 16:46:33.573584
112,113,Corentin,72806,2021-07-12 16:46:33.573584
113,114,Not Enough TIme,72108,2021-07-12 16:46:33.573584
114,115,Sjoerd Visscher,67901,2021-07-12 16:46:33.573584
115,116,h25,67636,2021-07-12 16:46:33.573584
116,117,Tetris Incompetence,58026,2021-07-12 16:46:33.573584
117,118,hayatox,57172,2021-07-12 16:46:33.573584
118,119,Overfull \hbox,56673,2021-07-12 16:46:33.573584
119,120,Ichigo Nudibranch,54610,2021-07-12 16:46:33.573584
120,121,Lyrical Tokarev,51530,2021-07-12 16:46:33.573584
121,122,raz,44320,2021-07-12 16:46:33.573584
122,123, Î»x.,44149,2021-07-12 16:46:33.573584
123,124,Office 14,42279,2021-07-12 16:46:33.573584
124,125,NCPLUG,41019,2021-07-12 16:46:33.573584
125,126,dis_functional,34604,2021-07-12 16:46:33.573584
126,127,lost in sente,26734,2021-07-12 16:46:33.573584
127,128,sumoru,26286,2021-07-12 16:46:33.573584
128,129,RAINBOU,26093,2021-07-12 16:46:33.573584
129,130,chaos,21677,2021-07-12 16:46:33.573584
130,131,R22b,18858,2021-07-12 16:46:33.573584
131,132,"I, Albatross",17611,2021-07-12 16:46:33.573584
132,133,mnuyav,16987,2021-07-12 16:46:33.573584
133,134,kineto,12979,2021-07-12 16:46:33.573584
134,135,Immutable,10563,2021-07-12 16:46:33.573584
135,136,True Neutrals,10503,2021-07-12 16:46:33.573584
136,137,georgia,10388,2021-07-12 16:46:33.573584
137,138,srush,8882,2021-07-12 16:46:33.573584
138,139,Appelsientje,6201,2021-07-12 16:46:33.573584
139,140,Slow,6115,2021-07-12 16:46:33.573584
140,141,erujolc,5404,2021-07-12 16:46:33.573584
141,142,Junk Food,5390,2021-07-12 16:46:33.573584
142,143,Bears ate our brains,4322,2021-07-12 16:46:33.573584
143,144,AFK,4031,2021-07-12 16:46:33.573584
144,145,B-Team,4031,2021-07-12 16:46:33.573584
145,146,nobu,4031,2021-07-12 16:46:33.573584
146,147,cw,4031,2021-07-12 16:46:33.573584
147,148,Foundation,4031,2021-07-12 16:46:33.573584
148,149,scalapendra,4031,2021-07-12 16:46:33.573584
149,150,Codermal,4031,2021-07-12 16:46:33.573584
150,151,concord,4031,2021-07-12 16:46:33.573584
151,152,Ty chyo pyos?,4031,2021-07-12 16:46:33.573584
152,153,bc,4031,2021-07-12 16:46:33.573584
153,154,frant1c,3960,2021-07-12 16:46:33.573584
154,155,DNIWE :: a,3522,2021-07-12 16:46:33.573584
155,156,Canivsar,3000,2021-07-12 16:46:33.573584
156,157,comonad,2170,2021-07-12 16:46:33.573584
157,158,O,2170,2021-07-12 16:46:33.573584
158,159,julia,2057,2021-07-12 16:46:33.573584
159,160,gorilla,1314,2021-07-12 16:46:33.573584
