,place,team,score,captured_at
0,1,Special Weekend,1418001,2021-07-12 02:38:31.744474
1,2,RGBTeam,1365966,2021-07-12 02:38:31.744474
2,3,Unagi,1313497,2021-07-12 02:38:31.744474
3,4,manarimo,1272655,2021-07-12 02:38:31.744474
4,5,chirijako,1231867,2021-07-12 02:38:31.744474
5,6,DiamondPrincess,1147810,2021-07-12 02:38:31.744474
6,7,All In,1139636,2021-07-12 02:38:31.744474
7,8,All your poses are belong to us,935957,2021-07-12 02:38:31.744474
8,9,Independent Set,924880,2021-07-12 02:38:31.744474
9,10,301,869103,2021-07-12 02:38:31.744474
10,11,Olympia,865259,2021-07-12 02:38:31.744474
11,12,negainoido,858529,2021-07-12 02:38:31.744474
12,13,pegovka,852674,2021-07-12 02:38:31.744474
13,14,sanma,845588,2021-07-12 02:38:31.744474
14,15,fixstars,837477,2021-07-12 02:38:31.744474
15,16,CowDay,826379,2021-07-12 02:38:31.744474
16,17,WILD BASHKORT MAGES,813190,2021-07-12 02:38:31.744474
17,18,iehn,785971,2021-07-12 02:38:31.744474
18,19,Pigimarl,774094,2021-07-12 02:38:31.744474
19,20,Folding at home,770018,2021-07-12 02:38:31.744474
20,21,Closed and Restricted Boltzmann Machine ,764669,2021-07-12 02:38:31.744474
21,22,Sosuupoyo(sugoi),747196,2021-07-12 02:38:31.744474
22,23,bowwowforeach,702544,2021-07-12 02:38:31.744474
23,24,ichyo,701369,2021-07-12 02:38:31.744474
24,25,Gon the Fox,698065,2021-07-12 02:38:31.744474
25,26,KMC,697019,2021-07-12 02:38:31.744474
26,27,The Cat is #1!!,654083,2021-07-12 02:38:31.744474
27,28,Aim Tech + Godnotent,636656,2021-07-12 02:38:31.744474
28,29,Powder,621445,2021-07-12 02:38:31.744474
29,30,codingteam,618664,2021-07-12 02:38:31.744474
30,31,lambda-llama,611086,2021-07-12 02:38:31.744474
31,32,ã°ã¬ã¼ã¹ããªã,600960,2021-07-12 02:38:31.744474
32,33,udfew,585979,2021-07-12 02:38:31.744474
33,34,Fish-Aobayama,576887,2021-07-12 02:38:31.744474
34,35,THIRTEEN,554477,2021-07-12 02:38:31.744474
35,36,Rotten Lambdas,544494,2021-07-12 02:38:31.744474
36,37,undefined,534264,2021-07-12 02:38:31.744474
37,38,Cult of the Bound Variable,528845,2021-07-12 02:38:31.744474
38,39,Skobochka,520960,2021-07-12 02:38:31.744474
39,40,Zebra Infused Hamsters,507879,2021-07-12 02:38:31.744474
40,41,"Snakes, Monkeys and Two Smoking Lambdas",504921,2021-07-12 02:38:31.744474
41,42,kstm.org,501287,2021-07-12 02:38:31.744474
42,43,Side Effects May Include...,488543,2021-07-12 02:38:31.744474
43,44,okaduki,476815,2021-07-12 02:38:31.744474
44,45,Chordify,453222,2021-07-12 02:38:31.744474
45,46,Bunny Girl Senpai,447176,2021-07-12 02:38:31.744474
46,47,Yoshida Chicken Rice,446865,2021-07-12 02:38:31.744474
47,48,LILiK,439169,2021-07-12 02:38:31.744474
48,49,trup16,435078,2021-07-12 02:38:31.744474
49,50,ksmlb,422643,2021-07-12 02:38:31.744474
50,51,Wheezards,407320,2021-07-12 02:38:31.744474
51,52,cwfork,401647,2021-07-12 02:38:31.744474
52,53,uni,390053,2021-07-12 02:38:31.744474
53,54,ACCESS_VIOLATION,388479,2021-07-12 02:38:31.744474
54,55,mutability,384758,2021-07-12 02:38:31.744474
55,56,Raging Mushrooms,372519,2021-07-12 02:38:31.744474
56,57,xyznlp,366933,2021-07-12 02:38:31.744474
57,58,blue-poser,361031,2021-07-12 02:38:31.744474
58,59,ATS,353556,2021-07-12 02:38:31.744474
59,60,Eldies,349348,2021-07-12 02:38:31.744474
60,61,TBD,347979,2021-07-12 02:38:31.744474
61,62,'; CREATE TABLE fun(); --,327847,2021-07-12 02:38:31.744474
62,63,EgÃ©r a marson,322758,2021-07-12 02:38:31.744474
63,64,Goretz,314585,2021-07-12 02:38:31.744474
64,65,Vanilla Bears,314480,2021-07-12 02:38:31.744474
65,66,TeamDev,314421,2021-07-12 02:38:31.744474
66,67,Rogue Operations,309797,2021-07-12 02:38:31.744474
67,68,Channable,308868,2021-07-12 02:38:31.744474
68,69,The PET in the wall,295020,2021-07-12 02:38:31.744474
69,70,Frictionless Bananas,280775,2021-07-12 02:38:31.744474
70,71,uguu.org,279060,2021-07-12 02:38:31.744474
71,72,code-o-matic,273580,2021-07-12 02:38:31.744474
72,73,We didn't mean to use Python,272300,2021-07-12 02:38:31.744474
73,74,The Blind Hen,270979,2021-07-12 02:38:31.744474
74,75,Nik & Tonsky,267519,2021-07-12 02:38:31.744474
75,76,IKS,264296,2021-07-12 02:38:31.744474
76,77,jabber.ru,260012,2021-07-12 02:38:31.744474
77,78,xyz600,239990,2021-07-12 02:38:31.744474
78,79,Bottle kids!,237650,2021-07-12 02:38:31.744474
79,80,team classified,231644,2021-07-12 02:38:31.744474
80,81,cashto,229375,2021-07-12 02:38:31.744474
81,82,The aRtful MUser,222126,2021-07-12 02:38:31.744474
82,83,Goto 11,214232,2021-07-12 02:38:31.744474
83,84,Sigmoid Freud,196709,2021-07-12 02:38:31.744474
84,85,Piggybank Software,190498,2021-07-12 02:38:31.744474
85,86,geomon,183040,2021-07-12 02:38:31.744474
86,87,make_it_stream,167400,2021-07-12 02:38:31.744474
87,88,The Wild Lobsters,165430,2021-07-12 02:38:31.744474
88,89,Team Sampou,149286,2021-07-12 02:38:31.744474
89,90,paiv,147354,2021-07-12 02:38:31.744474
90,91,blueboars team,137927,2021-07-12 02:38:31.744474
91,92,yorofuwa,124049,2021-07-12 02:38:31.744474
92,93,Netvorchesk,119922,2021-07-12 02:38:31.744474
93,94,OMG ICFP FTW,112935,2021-07-12 02:38:31.744474
94,95,Sal's Pals,112375,2021-07-12 02:38:31.744474
95,96,taxidriver,102301,2021-07-12 02:38:31.744474
96,97,Thirty spokes to make a wheel,86769,2021-07-12 02:38:31.744474
97,98,cvnm,79061,2021-07-12 02:38:31.744474
98,99,182020,77800,2021-07-12 02:38:31.744474
99,100,h25,67937,2021-07-12 02:38:31.744474
100,101,Sjoerd Visscher,67901,2021-07-12 02:38:31.744474
101,102,Sunspear,61717,2021-07-12 02:38:31.744474
102,103,hayatox,58119,2021-07-12 02:38:31.744474
103,104,Tetris Incompetence,58026,2021-07-12 02:38:31.744474
104,105,Not Enough TIme,56738,2021-07-12 02:38:31.744474
105,106,Overfull \hbox,56673,2021-07-12 02:38:31.744474
106,107,Lyrical Tokarev,56424,2021-07-12 02:38:31.744474
107,108,The Enigma of Anilambda Fold,56007,2021-07-12 02:38:31.744474
108,109,Ichigo Nudibranch,54665,2021-07-12 02:38:31.744474
109,110,WinterMUTE,51230,2021-07-12 02:38:31.744474
110,111, Î»x.,44149,2021-07-12 02:38:31.744474
111,112,Office 14,42720,2021-07-12 02:38:31.744474
112,113,NCPLUG,41019,2021-07-12 02:38:31.744474
113,114,raz,39335,2021-07-12 02:38:31.744474
114,115,NashFP,36984,2021-07-12 02:38:31.744474
115,116,bymski,27342,2021-07-12 02:38:31.744474
116,117,lost in sente,26734,2021-07-12 02:38:31.744474
117,118,sumoru,26286,2021-07-12 02:38:31.744474
118,119,RAINBOU,26137,2021-07-12 02:38:31.744474
119,120,qr0m4s4n_tÃ¸4m,25397,2021-07-12 02:38:31.744474
120,121,Free Tacos,25065,2021-07-12 02:38:31.744474
121,122,dis_functional,23139,2021-07-12 02:38:31.744474
122,123,R22b,18858,2021-07-12 02:38:31.744474
123,124,tanzaku,17520,2021-07-12 02:38:31.744474
124,125,mnuyav,17381,2021-07-12 02:38:31.744474
125,126,chaos,17337,2021-07-12 02:38:31.744474
126,127,Invisible Imp,14299,2021-07-12 02:38:31.744474
127,128,kineto,12979,2021-07-12 02:38:31.744474
128,129,Immutable,10563,2021-07-12 02:38:31.744474
129,130,georgia,10388,2021-07-12 02:38:31.744474
130,131,srush,8882,2021-07-12 02:38:31.744474
131,132,Corentin,8514,2021-07-12 02:38:31.744474
132,133,Appelsientje,6201,2021-07-12 02:38:31.744474
133,134,Slow,6115,2021-07-12 02:38:31.744474
134,135,erujolc,5404,2021-07-12 02:38:31.744474
135,136,GD,5176,2021-07-12 02:38:31.744474
136,137,Bears ate our brains,4322,2021-07-12 02:38:31.744474
137,138,scalapendra,4031,2021-07-12 02:38:31.744474
138,139,cw,4031,2021-07-12 02:38:31.744474
139,140,Foundation,4031,2021-07-12 02:38:31.744474
140,141,Codermal,4031,2021-07-12 02:38:31.744474
141,142,concord,4031,2021-07-12 02:38:31.744474
142,143,B-Team,4031,2021-07-12 02:38:31.744474
143,144,bc,4031,2021-07-12 02:38:31.744474
144,145,AFK,4031,2021-07-12 02:38:31.744474
145,146,Ty chyo pyos?,4031,2021-07-12 02:38:31.744474
146,147,nobu,4031,2021-07-12 02:38:31.744474
147,148,frant1c,3960,2021-07-12 02:38:31.744474
148,149,DNIWE :: a,3522,2021-07-12 02:38:31.744474
149,150,Canivsar,3000,2021-07-12 02:38:31.744474
150,151,O,2170,2021-07-12 02:38:31.744474
151,152,comonad,2170,2021-07-12 02:38:31.744474
152,153,julia,2103,2021-07-12 02:38:31.744474
153,154,gorilla,1618,2021-07-12 02:38:31.744474
