,place,team,score,captured_at
0,1,Special Weekend,1423746,2021-07-12 04:38:57.381099
1,2,RGBTeam,1381574,2021-07-12 04:38:57.381099
2,3,manarimo,1372670,2021-07-12 04:38:57.381099
3,4,Unagi,1358279,2021-07-12 04:38:57.381099
4,5,chirijako,1217391,2021-07-12 04:38:57.381099
5,6,DiamondPrincess,1148508,2021-07-12 04:38:57.381099
6,7,All In,1141337,2021-07-12 04:38:57.381099
7,8,fixstars,1028006,2021-07-12 04:38:57.381099
8,9,negainoido,961805,2021-07-12 04:38:57.381099
9,10,Independent Set,928246,2021-07-12 04:38:57.381099
10,11,301,897200,2021-07-12 04:38:57.381099
11,12,sanma,882874,2021-07-12 04:38:57.381099
12,13,Olympia,880490,2021-07-12 04:38:57.381099
13,14,WILD BASHKORT MAGES,878622,2021-07-12 04:38:57.381099
14,15,pegovka,865154,2021-07-12 04:38:57.381099
15,16,CowDay,834763,2021-07-12 04:38:57.381099
16,17,Closed and Restricted Boltzmann Machine ,812059,2021-07-12 04:38:57.381099
17,18,Pigimarl,808764,2021-07-12 04:38:57.381099
18,19,Folding at home,793283,2021-07-12 04:38:57.381099
19,20,iehn,787068,2021-07-12 04:38:57.381099
20,21,KMC,765185,2021-07-12 04:38:57.381099
21,22,Sosuupoyo(sugoi),755743,2021-07-12 04:38:57.381099
22,23,Powder,736362,2021-07-12 04:38:57.381099
23,24,ichyo,731809,2021-07-12 04:38:57.381099
24,25,bowwowforeach,703098,2021-07-12 04:38:57.381099
25,26,Gon the Fox,697939,2021-07-12 04:38:57.381099
26,27,codingteam,687494,2021-07-12 04:38:57.381099
27,28,The Cat is #1!!,663361,2021-07-12 04:38:57.381099
28,29,Aim Tech + Godnotent,635886,2021-07-12 04:38:57.381099
29,30,lambda-llama,628387,2021-07-12 04:38:57.381099
30,31,udfew,612479,2021-07-12 04:38:57.381099
31,32,ã°ã¬ã¼ã¹ããªã,601759,2021-07-12 04:38:57.381099
32,33,Fish-Aobayama,576528,2021-07-12 04:38:57.381099
33,34,undefined,575489,2021-07-12 04:38:57.381099
34,35,TBD,566003,2021-07-12 04:38:57.381099
35,36,Zebra Infused Hamsters,563237,2021-07-12 04:38:57.381099
36,37,THIRTEEN,559397,2021-07-12 04:38:57.381099
37,38,Cult of the Bound Variable,558313,2021-07-12 04:38:57.381099
38,39,Rotten Lambdas,556779,2021-07-12 04:38:57.381099
39,40,All your poses are belong to us,556769,2021-07-12 04:38:57.381099
40,41,Skobochka,526120,2021-07-12 04:38:57.381099
41,42,kstm.org,507851,2021-07-12 04:38:57.381099
42,43,"Snakes, Monkeys and Two Smoking Lambdas",504728,2021-07-12 04:38:57.381099
43,44,Side Effects May Include...,501732,2021-07-12 04:38:57.381099
44,45,okaduki,489439,2021-07-12 04:38:57.381099
45,46,uni,460112,2021-07-12 04:38:57.381099
46,47,ksmlb,459242,2021-07-12 04:38:57.381099
47,48,Chordify,452746,2021-07-12 04:38:57.381099
48,49,Bunny Girl Senpai,446998,2021-07-12 04:38:57.381099
49,50,Yoshida Chicken Rice,446940,2021-07-12 04:38:57.381099
50,51,LILiK,444344,2021-07-12 04:38:57.381099
51,52,trup16,434638,2021-07-12 04:38:57.381099
52,53,Wheezards,429679,2021-07-12 04:38:57.381099
53,54,xyznlp,417027,2021-07-12 04:38:57.381099
54,55,The Wild Lobsters,409324,2021-07-12 04:38:57.381099
55,56,seladir (cw),392534,2021-07-12 04:38:57.381099
56,57,ACCESS_VIOLATION,387784,2021-07-12 04:38:57.381099
57,58,Raging Mushrooms,386743,2021-07-12 04:38:57.381099
58,59,TeamDev,385358,2021-07-12 04:38:57.381099
59,60,EgÃ©r a marson,385222,2021-07-12 04:38:57.381099
60,61,mutability,384600,2021-07-12 04:38:57.381099
61,62,Vanilla Bears,369309,2021-07-12 04:38:57.381099
62,63,blue-poser,360847,2021-07-12 04:38:57.381099
63,64,ATS,353271,2021-07-12 04:38:57.381099
64,65,Eldies,349397,2021-07-12 04:38:57.381099
65,66,'; CREATE TABLE fun(); --,335009,2021-07-12 04:38:57.381099
66,67,The PET in the wall,333901,2021-07-12 04:38:57.381099
67,68,Channable,321938,2021-07-12 04:38:57.381099
68,69,Piggybank Software,316818,2021-07-12 04:38:57.381099
69,70,Goretz,314466,2021-07-12 04:38:57.381099
70,71,Rogue Operations,309566,2021-07-12 04:38:57.381099
71,72,We didn't mean to use Python,307813,2021-07-12 04:38:57.381099
72,73,The Blind Hen,290720,2021-07-12 04:38:57.381099
73,74,uguu.org,287884,2021-07-12 04:38:57.381099
74,75,Frictionless Bananas,280606,2021-07-12 04:38:57.381099
75,76,code-o-matic,273352,2021-07-12 04:38:57.381099
76,77,Sigmoid Freud,270508,2021-07-12 04:38:57.381099
77,78,IKS,265873,2021-07-12 04:38:57.381099
78,79,cashto,263629,2021-07-12 04:38:57.381099
79,80,Nik & Tonsky,262457,2021-07-12 04:38:57.381099
80,81,jabber.ru,259922,2021-07-12 04:38:57.381099
81,82,team classified,245748,2021-07-12 04:38:57.381099
82,83,xyz600,239806,2021-07-12 04:38:57.381099
83,84,Bottle kids!,237481,2021-07-12 04:38:57.381099
84,85,The aRtful MUser,221963,2021-07-12 04:38:57.381099
85,86,Goto 11,214016,2021-07-12 04:38:57.381099
86,87,geomon,183040,2021-07-12 04:38:57.381099
87,88,make_it_stream,167215,2021-07-12 04:38:57.381099
88,89,Team Sampou,149096,2021-07-12 04:38:57.381099
89,90,paiv,147180,2021-07-12 04:38:57.381099
90,91,blueboars team,137757,2021-07-12 04:38:57.381099
91,92,Thirty spokes to make a wheel,134325,2021-07-12 04:38:57.381099
92,93,yorofuwa,123852,2021-07-12 04:38:57.381099
93,94,Netvorchesk,119817,2021-07-12 04:38:57.381099
94,95,taxidriver,116342,2021-07-12 04:38:57.381099
95,96,Invisible Imp,115898,2021-07-12 04:38:57.381099
96,97,OMG ICFP FTW,112935,2021-07-12 04:38:57.381099
97,98,Sal's Pals,110053,2021-07-12 04:38:57.381099
98,99,The Higher Order Of Zeuxis,101204,2021-07-12 04:38:57.381099
99,100,cvnm,78901,2021-07-12 04:38:57.381099
100,101,182020,77800,2021-07-12 04:38:57.381099
101,102,Not Enough TIme,72108,2021-07-12 04:38:57.381099
102,103,Sjoerd Visscher,67901,2021-07-12 04:38:57.381099
103,104,h25,67775,2021-07-12 04:38:57.381099
104,105,Corentin,62050,2021-07-12 04:38:57.381099
105,106,Sunspear,61568,2021-07-12 04:38:57.381099
106,107,Tetris Incompetence,58026,2021-07-12 04:38:57.381099
107,108,hayatox,57933,2021-07-12 04:38:57.381099
108,109,Overfull \hbox,56673,2021-07-12 04:38:57.381099
109,110,Lyrical Tokarev,56424,2021-07-12 04:38:57.381099
110,111,The Enigma of Anilambda Fold,56007,2021-07-12 04:38:57.381099
111,112,Ichigo Nudibranch,54665,2021-07-12 04:38:57.381099
112,113,WinterMUTE,53184,2021-07-12 04:38:57.381099
