,place,team,score,captured_at
0,1,Unagi,1441034,2021-07-12 11:25:25.236078
1,2,Special Weekend,1424382,2021-07-12 11:25:25.236078
2,3,RGBTeam,1416975,2021-07-12 11:25:25.236078
3,4,manarimo,1353130,2021-07-12 11:25:25.236078
4,5,chirijako,1216996,2021-07-12 11:25:25.236078
5,6,DiamondPrincess,1214310,2021-07-12 11:25:25.236078
6,7,All your poses are belong to us,1188075,2021-07-12 11:25:25.236078
7,8,All In,1116264,2021-07-12 11:25:25.236078
8,9,negainoido,1047037,2021-07-12 11:25:25.236078
9,10,fixstars,1011083,2021-07-12 11:25:25.236078
10,11,sanma,1000502,2021-07-12 11:25:25.236078
11,12,WILD BASHKORT MAGES,993659,2021-07-12 11:25:25.236078
12,13,Closed and Restricted Boltzmann Machine ,975582,2021-07-12 11:25:25.236078
13,14,Sosuupoyo(sugoi),929169,2021-07-12 11:25:25.236078
14,15,Independent Set,927603,2021-07-12 11:25:25.236078
15,16,301,904361,2021-07-12 11:25:25.236078
16,17,Pigimarl,903849,2021-07-12 11:25:25.236078
17,18,Olympia,896611,2021-07-12 11:25:25.236078
18,19,Folding at home,870871,2021-07-12 11:25:25.236078
19,20,pegovka,865475,2021-07-12 11:25:25.236078
20,21,The Cat is #1!!,841532,2021-07-12 11:25:25.236078
21,22,CowDay,831588,2021-07-12 11:25:25.236078
22,23,lambda-llama,814079,2021-07-12 11:25:25.236078
23,24,KMC,803394,2021-07-12 11:25:25.236078
24,25,iehn,795677,2021-07-12 11:25:25.236078
25,26,udfew,794556,2021-07-12 11:25:25.236078
26,27,Frictionless Bananas,790564,2021-07-12 11:25:25.236078
27,28,Powder,782955,2021-07-12 11:25:25.236078
28,29,ichyo,753194,2021-07-12 11:25:25.236078
29,30,bowwowforeach,745054,2021-07-12 11:25:25.236078
30,31,"Snakes, Monkeys and Two Smoking Lambdas",743182,2021-07-12 11:25:25.236078
31,32,Gon the Fox,717776,2021-07-12 11:25:25.236078
32,33,codingteam,709281,2021-07-12 11:25:25.236078
33,34,Cult of the Bound Variable,677793,2021-07-12 11:25:25.236078
34,35,Rotten Lambdas,665416,2021-07-12 11:25:25.236078
35,36,Side Effects May Include...,636200,2021-07-12 11:25:25.236078
36,37,Aim Tech + Godnotent,634051,2021-07-12 11:25:25.236078
37,38,ã°ã¬ã¼ã¹ããªã,590838,2021-07-12 11:25:25.236078
38,39,undefined,585126,2021-07-12 11:25:25.236078
39,40,Dire Kettle,582749,2021-07-12 11:25:25.236078
40,41,okaduki,581671,2021-07-12 11:25:25.236078
41,42,TBD,579097,2021-07-12 11:25:25.236078
42,43,THIRTEEN,578316,2021-07-12 11:25:25.236078
43,44,Skobochka,576445,2021-07-12 11:25:25.236078
44,45,Fish-Aobayama,572955,2021-07-12 11:25:25.236078
45,46,trup16,554434,2021-07-12 11:25:25.236078
46,47,Zebra Infused Hamsters,541776,2021-07-12 11:25:25.236078
47,48,EgÃ©r a marson,528976,2021-07-12 11:25:25.236078
48,49,kstm.org,524390,2021-07-12 11:25:25.236078
49,50,Chordify,521638,2021-07-12 11:25:25.236078
50,51,uni,503835,2021-07-12 11:25:25.236078
51,52,ksmlb,501902,2021-07-12 11:25:25.236078
52,53,xyznlp,459252,2021-07-12 11:25:25.236078
53,54,LILiK,458110,2021-07-12 11:25:25.236078
54,55,Raging Mushrooms,454601,2021-07-12 11:25:25.236078
55,56,The Wild Lobsters,448279,2021-07-12 11:25:25.236078
56,57,The Blind Hen,445657,2021-07-12 11:25:25.236078
57,58,Bunny Girl Senpai,445169,2021-07-12 11:25:25.236078
58,59,Yoshida Chicken Rice,443502,2021-07-12 11:25:25.236078
59,60,Wheezards,431198,2021-07-12 11:25:25.236078
60,61,TeamDev,428936,2021-07-12 11:25:25.236078
61,62,seladir (cw),410193,2021-07-12 11:25:25.236078
62,63,ACCESS_VIOLATION,399829,2021-07-12 11:25:25.236078
63,64,Eldies,395452,2021-07-12 11:25:25.236078
64,65,Invisible Imp,384508,2021-07-12 11:25:25.236078
65,66,mutability,382778,2021-07-12 11:25:25.236078
66,67,Nik & Tonsky,379622,2021-07-12 11:25:25.236078
67,68,Vanilla Bears,378719,2021-07-12 11:25:25.236078
68,69,'; CREATE TABLE fun(); --,375312,2021-07-12 11:25:25.236078
69,70,Channable,368323,2021-07-12 11:25:25.236078
70,71,Piggybank Software,363792,2021-07-12 11:25:25.236078
71,72,The PET in the wall,361787,2021-07-12 11:25:25.236078
72,73,blue-poser,359019,2021-07-12 11:25:25.236078
73,74,code-o-matic,357865,2021-07-12 11:25:25.236078
74,75,ATS,353254,2021-07-12 11:25:25.236078
75,76,Goretz,350997,2021-07-12 11:25:25.236078
76,77,We didn't mean to use Python,337805,2021-07-12 11:25:25.236078
77,78,Sigmoid Freud,335516,2021-07-12 11:25:25.236078
78,79,cashto,316687,2021-07-12 11:25:25.236078
79,80,uguu.org,313713,2021-07-12 11:25:25.236078
80,81,Rogue Operations,307566,2021-07-12 11:25:25.236078
81,82,team classified,273082,2021-07-12 11:25:25.236078
82,83,IKS,264049,2021-07-12 11:25:25.236078
83,84,jabber.ru,259917,2021-07-12 11:25:25.236078
84,85,Bottle kids!,257330,2021-07-12 11:25:25.236078
85,86,The aRtful MUser,248983,2021-07-12 11:25:25.236078
86,87,make_it_stream,246844,2021-07-12 11:25:25.236078
87,88,yorofuwa,241031,2021-07-12 11:25:25.236078
88,89,xyz600,239558,2021-07-12 11:25:25.236078
89,90,Sal's Pals,226979,2021-07-12 11:25:25.236078
90,91,Goto 11,214456,2021-07-12 11:25:25.236078
91,92,Thirty spokes to make a wheel,200755,2021-07-12 11:25:25.236078
92,93,Team Sampou,195340,2021-07-12 11:25:25.236078
93,94,OMG ICFP FTW,194737,2021-07-12 11:25:25.236078
94,95,geomon,183034,2021-07-12 11:25:25.236078
95,96,The Higher Order Of Zeuxis,152948,2021-07-12 11:25:25.236078
96,97,taxidriver,151009,2021-07-12 11:25:25.236078
97,98,bymski,149085,2021-07-12 11:25:25.236078
98,99,paiv,146208,2021-07-12 11:25:25.236078
99,100,blueboars team,137757,2021-07-12 11:25:25.236078
100,101,tanzaku,122453,2021-07-12 11:25:25.236078
101,102,Netvorchesk,119811,2021-07-12 11:25:25.236078
102,103,Sunspear,111822,2021-07-12 11:25:25.236078
103,104,NashFP,106227,2021-07-12 11:25:25.236078
104,105,WinterMUTE,98827,2021-07-12 11:25:25.236078
105,106,balonit_bros,92922,2021-07-12 11:25:25.236078
106,107,182020,90729,2021-07-12 11:25:25.236078
107,108,cvnm,78895,2021-07-12 11:25:25.236078
108,109,Corentin,73473,2021-07-12 11:25:25.236078
109,110,GD,72117,2021-07-12 11:25:25.236078
110,111,Not Enough TIme,72108,2021-07-12 11:25:25.236078
111,112,Free Tacos,71073,2021-07-12 11:25:25.236078
112,113,Sjoerd Visscher,67901,2021-07-12 11:25:25.236078
113,114,h25,67775,2021-07-12 11:25:25.236078
114,115,The Enigma of Anilambda Fold,66945,2021-07-12 11:25:25.236078
115,116,Tetris Incompetence,58026,2021-07-12 11:25:25.236078
116,117,hayatox,57924,2021-07-12 11:25:25.236078
117,118,Overfull \hbox,56673,2021-07-12 11:25:25.236078
118,119,Ichigo Nudibranch,54665,2021-07-12 11:25:25.236078
119,120,Lyrical Tokarev,51530,2021-07-12 11:25:25.236078
120,121, Î»x.,44149,2021-07-12 11:25:25.236078
121,122,Office 14,42720,2021-07-12 11:25:25.236078
122,123,NCPLUG,41019,2021-07-12 11:25:25.236078
123,124,raz,39981,2021-07-12 11:25:25.236078
124,125,dis_functional,29991,2021-07-12 11:25:25.236078
125,126,lost in sente,26734,2021-07-12 11:25:25.236078
126,127,sumoru,26286,2021-07-12 11:25:25.236078
127,128,RAINBOU,26093,2021-07-12 11:25:25.236078
128,129,qr0m4s4n_tÃ¸4m,25397,2021-07-12 11:25:25.236078
129,130,chaos,21876,2021-07-12 11:25:25.236078
