,place,team,score,captured_at
0,1,Unagi,1481810,2021-07-12 17:46:46.312959
1,2,Special Weekend,1459718,2021-07-12 17:46:46.312959
2,3,RGBTeam,1431666,2021-07-12 17:46:46.312959
3,4,manarimo,1426494,2021-07-12 17:46:46.312959
4,5,chirijako,1297233,2021-07-12 17:46:46.312959
5,6,DiamondPrincess,1290289,2021-07-12 17:46:46.312959
6,7,All your poses are belong to us,1210831,2021-07-12 17:46:46.312959
7,8,Frictionless Bananas,1123559,2021-07-12 17:46:46.312959
8,9,All In,1120375,2021-07-12 17:46:46.312959
9,10,Independent Set,1102415,2021-07-12 17:46:46.312959
10,11,negainoido,1085228,2021-07-12 17:46:46.312959
11,12,sanma,1084522,2021-07-12 17:46:46.312959
12,13,Closed and Restricted Boltzmann Machine ,1069957,2021-07-12 17:46:46.312959
13,14,301,1045326,2021-07-12 17:46:46.312959
14,15,Sosuupoyo(sugoi),1037123,2021-07-12 17:46:46.312959
15,16,WILD BASHKORT MAGES,1025239,2021-07-12 17:46:46.312959
16,17,fixstars,1002688,2021-07-12 17:46:46.312959
17,18,Pigimarl,987568,2021-07-12 17:46:46.312959
18,19,pegovka,962357,2021-07-12 17:46:46.312959
19,20,CowDay,943178,2021-07-12 17:46:46.312959
20,21,Gon the Fox,933057,2021-07-12 17:46:46.312959
21,22,Olympia,916565,2021-07-12 17:46:46.312959
22,23,The Cat is #1!!,909911,2021-07-12 17:46:46.312959
23,24,"Snakes, Monkeys and Two Smoking Lambdas",901895,2021-07-12 17:46:46.312959
24,25,ã°ã¬ã¼ã¹ããªã,893565,2021-07-12 17:46:46.312959
25,26,Folding at home,878664,2021-07-12 17:46:46.312959
26,27,Powder,868541,2021-07-12 17:46:46.312959
27,28,KMC,838081,2021-07-12 17:46:46.312959
28,29,lambda-llama,837520,2021-07-12 17:46:46.312959
29,30,udfew,834819,2021-07-12 17:46:46.312959
30,31,iehn,827250,2021-07-12 17:46:46.312959
31,32,trup16,815593,2021-07-12 17:46:46.312959
32,33,Cult of the Bound Variable,814340,2021-07-12 17:46:46.312959
33,34,codingteam,808060,2021-07-12 17:46:46.312959
34,35,ichyo,795645,2021-07-12 17:46:46.312959
35,36,bowwowforeach,748061,2021-07-12 17:46:46.312959
36,37,Rotten Lambdas,723674,2021-07-12 17:46:46.312959
37,38,Dire Kettle,704355,2021-07-12 17:46:46.312959
38,39,Fish-Aobayama,687485,2021-07-12 17:46:46.312959
39,40,okaduki,638440,2021-07-12 17:46:46.312959
40,41,Side Effects May Include...,634587,2021-07-12 17:46:46.312959
41,42,Aim Tech + Godnotent,632058,2021-07-12 17:46:46.312959
42,43,undefined,623404,2021-07-12 17:46:46.312959
43,44,Zebra Infused Hamsters,608491,2021-07-12 17:46:46.312959
44,45,THIRTEEN,587300,2021-07-12 17:46:46.312959
45,46,EgÃ©r a marson,584152,2021-07-12 17:46:46.312959
46,47,Wheezards,583546,2021-07-12 17:46:46.312959
47,48,Skobochka,583446,2021-07-12 17:46:46.312959
48,49,Channable,576562,2021-07-12 17:46:46.312959
49,50,The Blind Hen,568889,2021-07-12 17:46:46.312959
50,51,ksmlb,567684,2021-07-12 17:46:46.312959
51,52,uni,561106,2021-07-12 17:46:46.312959
52,53,kstm.org,554738,2021-07-12 17:46:46.312959
53,54,Raging Mushrooms,530049,2021-07-12 17:46:46.312959
54,55,Chordify,520374,2021-07-12 17:46:46.312959
55,56,xyznlp,520065,2021-07-12 17:46:46.312959
56,57,Bottle kids!,486894,2021-07-12 17:46:46.312959
57,58,The Wild Lobsters,486369,2021-07-12 17:46:46.312959
58,59,uguu.org,476597,2021-07-12 17:46:46.312959
59,60,LILiK,461140,2021-07-12 17:46:46.312959
60,61,Invisible Imp,454575,2021-07-12 17:46:46.312959
61,62,OMG ICFP FTW,453011,2021-07-12 17:46:46.312959
62,63,Bunny Girl Senpai,444407,2021-07-12 17:46:46.312959
63,64,Yoshida Chicken Rice,442679,2021-07-12 17:46:46.312959
64,65,TBD,433829,2021-07-12 17:46:46.312959
65,66,Eldies,429437,2021-07-12 17:46:46.312959
66,67,TeamDev,425437,2021-07-12 17:46:46.312959
67,68,Vanilla Bears,422292,2021-07-12 17:46:46.312959
68,69,seladir (cw),408471,2021-07-12 17:46:46.312959
69,70,ACCESS_VIOLATION,397817,2021-07-12 17:46:46.312959
70,71,Nik & Tonsky,386637,2021-07-12 17:46:46.312959
71,72,Goretz,385113,2021-07-12 17:46:46.312959
72,73,NashFP,384645,2021-07-12 17:46:46.312959
73,74,mutability,381882,2021-07-12 17:46:46.312959
74,75,'; CREATE TABLE fun(); --,373637,2021-07-12 17:46:46.312959
75,76,code-o-matic,366770,2021-07-12 17:46:46.312959
76,77,Sigmoid Freud,361401,2021-07-12 17:46:46.312959
77,78,Piggybank Software,360737,2021-07-12 17:46:46.312959
78,79,The PET in the wall,359174,2021-07-12 17:46:46.312959
79,80,blue-poser,358958,2021-07-12 17:46:46.312959
80,81,ATS,351685,2021-07-12 17:46:46.312959
81,82,qr0m4s4n_tÃ¸4m,346653,2021-07-12 17:46:46.312959
82,83,We didn't mean to use Python,336875,2021-07-12 17:46:46.312959
83,84,cashto,330593,2021-07-12 17:46:46.312959
84,85,Rogue Operations,305392,2021-07-12 17:46:46.312959
