,place,team,score,captured_at
0,1,Special Weekend,1432921,2021-07-12 07:34:35.098428
1,2,manarimo,1368861,2021-07-12 07:34:35.098428
2,3,RGBTeam,1365890,2021-07-12 07:34:35.098428
3,4,Unagi,1326715,2021-07-12 07:34:35.098428
4,5,chirijako,1230633,2021-07-12 07:34:35.098428
5,6,DiamondPrincess,1145505,2021-07-12 07:34:35.098428
6,7,All In,1128503,2021-07-12 07:34:35.098428
7,8,fixstars,1025099,2021-07-12 07:34:35.098428
8,9,WILD BASHKORT MAGES,968109,2021-07-12 07:34:35.098428
9,10,negainoido,941607,2021-07-12 07:34:35.098428
10,11,Closed and Restricted Boltzmann Machine ,927539,2021-07-12 07:34:35.098428
11,12,Independent Set,924986,2021-07-12 07:34:35.098428
12,13,301,915207,2021-07-12 07:34:35.098428
13,14,Olympia,902912,2021-07-12 07:34:35.098428
14,15,sanma,893949,2021-07-12 07:34:35.098428
15,16,pegovka,877115,2021-07-12 07:34:35.098428
16,17,CowDay,837897,2021-07-12 07:34:35.098428
17,18,Pigimarl,807284,2021-07-12 07:34:35.098428
18,19,Folding at home,805669,2021-07-12 07:34:35.098428
19,20,KMC,800880,2021-07-12 07:34:35.098428
20,21,iehn,784652,2021-07-12 07:34:35.098428
21,22,Powder,751336,2021-07-12 07:34:35.098428
22,23,ichyo,734602,2021-07-12 07:34:35.098428
23,24,codingteam,713882,2021-07-12 07:34:35.098428
24,25,Gon the Fox,709014,2021-07-12 07:34:35.098428
25,26,bowwowforeach,705592,2021-07-12 07:34:35.098428
26,27,udfew,686737,2021-07-12 07:34:35.098428
27,28,The Cat is #1!!,663786,2021-07-12 07:34:35.098428
28,29,lambda-llama,658109,2021-07-12 07:34:35.098428
29,30,All your poses are belong to us,643680,2021-07-12 07:34:35.098428
30,31,Side Effects May Include...,638900,2021-07-12 07:34:35.098428
31,32,Aim Tech + Godnotent,635873,2021-07-12 07:34:35.098428
32,33,ã°ã¬ã¼ã¹ããªã,600285,2021-07-12 07:34:35.098428
33,34,undefined,582841,2021-07-12 07:34:35.098428
34,35,Rotten Lambdas,580304,2021-07-12 07:34:35.098428
35,36,Fish-Aobayama,575273,2021-07-12 07:34:35.098428
36,37,Zebra Infused Hamsters,574448,2021-07-12 07:34:35.098428
37,38,TBD,573970,2021-07-12 07:34:35.098428
38,39,THIRTEEN,563628,2021-07-12 07:34:35.098428
39,40,"Snakes, Monkeys and Two Smoking Lambdas",555265,2021-07-12 07:34:35.098428
40,41,kstm.org,532116,2021-07-12 07:34:35.098428
41,42,Skobochka,518676,2021-07-12 07:34:35.098428
42,43,Dire Kettle,516008,2021-07-12 07:34:35.098428
43,44,okaduki,515707,2021-07-12 07:34:35.098428
44,45,uni,511189,2021-07-12 07:34:35.098428
45,46,ksmlb,507162,2021-07-12 07:34:35.098428
46,47,Cult of the Bound Variable,506059,2021-07-12 07:34:35.098428
47,48,Chordify,484432,2021-07-12 07:34:35.098428
48,49,LILiK,448639,2021-07-12 07:34:35.098428
49,50,Bunny Girl Senpai,446991,2021-07-12 07:34:35.098428
50,51,Yoshida Chicken Rice,446322,2021-07-12 07:34:35.098428
51,52,xyznlp,444390,2021-07-12 07:34:35.098428
52,53,TeamDev,429643,2021-07-12 07:34:35.098428
53,54,Wheezards,428749,2021-07-12 07:34:35.098428
54,55,The Wild Lobsters,422567,2021-07-12 07:34:35.098428
55,56,EgÃ©r a marson,413405,2021-07-12 07:34:35.098428
56,57,Raging Mushrooms,408743,2021-07-12 07:34:35.098428
57,58,seladir (cw),403229,2021-07-12 07:34:35.098428
58,59,ACCESS_VIOLATION,387716,2021-07-12 07:34:35.098428
59,60,mutability,384600,2021-07-12 07:34:35.098428
60,61,Sosuupoyo(sugoi),382311,2021-07-12 07:34:35.098428
61,62,'; CREATE TABLE fun(); --,377036,2021-07-12 07:34:35.098428
62,63,Vanilla Bears,369339,2021-07-12 07:34:35.098428
63,64,The PET in the wall,365883,2021-07-12 07:34:35.098428
64,65,blue-poser,360841,2021-07-12 07:34:35.098428
65,66,Channable,355483,2021-07-12 07:34:35.098428
66,67,ATS,353254,2021-07-12 07:34:35.098428
67,68,Eldies,340713,2021-07-12 07:34:35.098428
68,69,Piggybank Software,339978,2021-07-12 07:34:35.098428
69,70,Frictionless Bananas,325969,2021-07-12 07:34:35.098428
70,71,We didn't mean to use Python,323740,2021-07-12 07:34:35.098428
71,72,Sigmoid Freud,316344,2021-07-12 07:34:35.098428
72,73,Rogue Operations,309085,2021-07-12 07:34:35.098428
73,74,cashto,305490,2021-07-12 07:34:35.098428
74,75,Nik & Tonsky,304931,2021-07-12 07:34:35.098428
75,76,trup16,297467,2021-07-12 07:34:35.098428
76,77,uguu.org,294258,2021-07-12 07:34:35.098428
77,78,code-o-matic,280229,2021-07-12 07:34:35.098428
78,79,Invisible Imp,273715,2021-07-12 07:34:35.098428
79,80,team classified,273123,2021-07-12 07:34:35.098428
80,81,The Blind Hen,268241,2021-07-12 07:34:35.098428
81,82,IKS,265871,2021-07-12 07:34:35.098428
82,83,jabber.ru,259917,2021-07-12 07:34:35.098428
83,84,Bottle kids!,252933,2021-07-12 07:34:35.098428
84,85,xyz600,239797,2021-07-12 07:34:35.098428
85,86,The aRtful MUser,221956,2021-07-12 07:34:35.098428
86,87,Goto 11,214009,2021-07-12 07:34:35.098428
87,88,Goretz,200372,2021-07-12 07:34:35.098428
88,89,make_it_stream,190192,2021-07-12 07:34:35.098428
89,90,geomon,183034,2021-07-12 07:34:35.098428
90,91,OMG ICFP FTW,172356,2021-07-12 07:34:35.098428
91,92,Sal's Pals,172283,2021-07-12 07:34:35.098428
92,93,Thirty spokes to make a wheel,171790,2021-07-12 07:34:35.098428
93,94,yorofuwa,153017,2021-07-12 07:34:35.098428
94,95,Team Sampou,149090,2021-07-12 07:34:35.098428
95,96,paiv,147180,2021-07-12 07:34:35.098428
96,97,taxidriver,145249,2021-07-12 07:34:35.098428
97,98,blueboars team,137757,2021-07-12 07:34:35.098428
98,99,Netvorchesk,119811,2021-07-12 07:34:35.098428
99,100,The Higher Order Of Zeuxis,111008,2021-07-12 07:34:35.098428
100,101,cvnm,78895,2021-07-12 07:34:35.098428
101,102,182020,77800,2021-07-12 07:34:35.098428
102,103,Corentin,73904,2021-07-12 07:34:35.098428
103,104,Sunspear,72292,2021-07-12 07:34:35.098428
104,105,Not Enough TIme,72108,2021-07-12 07:34:35.098428
105,106,GD,71929,2021-07-12 07:34:35.098428
106,107,WinterMUTE,70273,2021-07-12 07:34:35.098428
107,108,balonit_bros,68501,2021-07-12 07:34:35.098428
108,109,Sjoerd Visscher,67901,2021-07-12 07:34:35.098428
109,110,h25,67775,2021-07-12 07:34:35.098428
110,111,Tetris Incompetence,58026,2021-07-12 07:34:35.098428
111,112,hayatox,57924,2021-07-12 07:34:35.098428
112,113,Overfull \hbox,56673,2021-07-12 07:34:35.098428
113,114,Lyrical Tokarev,56424,2021-07-12 07:34:35.098428
114,115,The Enigma of Anilambda Fold,56007,2021-07-12 07:34:35.098428
115,116,bymski,54984,2021-07-12 07:34:35.098428
116,117,Ichigo Nudibranch,54665,2021-07-12 07:34:35.098428
117,118,NashFP,52704,2021-07-12 07:34:35.098428
118,119, Î»x.,44149,2021-07-12 07:34:35.098428
119,120,Office 14,42720,2021-07-12 07:34:35.098428
120,121,NCPLUG,41019,2021-07-12 07:34:35.098428
121,122,raz,39335,2021-07-12 07:34:35.098428
122,123,Free Tacos,38625,2021-07-12 07:34:35.098428
123,124,dis_functional,30064,2021-07-12 07:34:35.098428
124,125,lost in sente,26734,2021-07-12 07:34:35.098428
125,126,sumoru,26286,2021-07-12 07:34:35.098428
126,127,RAINBOU,26093,2021-07-12 07:34:35.098428
127,128,qr0m4s4n_tÃ¸4m,25397,2021-07-12 07:34:35.098428
128,129,R22b,18858,2021-07-12 07:34:35.098428
129,130,mnuyav,17376,2021-07-12 07:34:35.098428
130,131,tanzaku,17375,2021-07-12 07:34:35.098428
131,132,chaos,17337,2021-07-12 07:34:35.098428
132,133,kineto,12979,2021-07-12 07:34:35.098428
133,134,Immutable,10563,2021-07-12 07:34:35.098428
134,135,True Neutrals,10503,2021-07-12 07:34:35.098428
135,136,georgia,10388,2021-07-12 07:34:35.098428
136,137,srush,8882,2021-07-12 07:34:35.098428
137,138,Appelsientje,6201,2021-07-12 07:34:35.098428
138,139,Slow,6115,2021-07-12 07:34:35.098428
139,140,erujolc,5404,2021-07-12 07:34:35.098428
140,141,Bears ate our brains,4322,2021-07-12 07:34:35.098428
141,142,scalapendra,4031,2021-07-12 07:34:35.098428
142,143,Ty chyo pyos?,4031,2021-07-12 07:34:35.098428
143,144,nobu,4031,2021-07-12 07:34:35.098428
144,145,bc,4031,2021-07-12 07:34:35.098428
145,146,Codermal,4031,2021-07-12 07:34:35.098428
146,147,cw,4031,2021-07-12 07:34:35.098428
147,148,Foundation,4031,2021-07-12 07:34:35.098428
148,149,concord,4031,2021-07-12 07:34:35.098428
149,150,AFK,4031,2021-07-12 07:34:35.098428
150,151,B-Team,4031,2021-07-12 07:34:35.098428
151,152,frant1c,3960,2021-07-12 07:34:35.098428
152,153,DNIWE :: a,3522,2021-07-12 07:34:35.098428
153,154,Canivsar,3000,2021-07-12 07:34:35.098428
154,155,O,2170,2021-07-12 07:34:35.098428
155,156,comonad,2170,2021-07-12 07:34:35.098428
156,157,julia,2103,2021-07-12 07:34:35.098428
157,158,gorilla,1454,2021-07-12 07:34:35.098428
