,place,team,score,captured_at
126,127,sumoru,26286,2021-07-12 19:32:08.858218
127,128,RAINBOU,26115,2021-07-12 19:32:08.858218
128,129,chaos,21677,2021-07-12 19:32:08.858218
129,130,R22b,18858,2021-07-12 19:32:08.858218
130,131,"I, Albatross",17611,2021-07-12 19:32:08.858218
131,132,mnuyav,17057,2021-07-12 19:32:08.858218
132,133,kineto,12979,2021-07-12 19:32:08.858218
133,134,Immutable,10563,2021-07-12 19:32:08.858218
134,135,True Neutrals,10503,2021-07-12 19:32:08.858218
135,136,georgia,10388,2021-07-12 19:32:08.858218
136,137,srush,8882,2021-07-12 19:32:08.858218
137,138,Appelsientje,6201,2021-07-12 19:32:08.858218
138,139,Slow,6115,2021-07-12 19:32:08.858218
139,140,erujolc,5404,2021-07-12 19:32:08.858218
140,141,Junk Food,5390,2021-07-12 19:32:08.858218
141,142,Bears ate our brains,4322,2021-07-12 19:32:08.858218
142,143,AFK,4031,2021-07-12 19:32:08.858218
143,144,bc,4031,2021-07-12 19:32:08.858218
144,145,B-Team,4031,2021-07-12 19:32:08.858218
145,146,Foundation,4031,2021-07-12 19:32:08.858218
146,147,scalapendra,4031,2021-07-12 19:32:08.858218
147,148,concord,4031,2021-07-12 19:32:08.858218
148,149,cw,4031,2021-07-12 19:32:08.858218
149,150,Codermal,4031,2021-07-12 19:32:08.858218
150,151,nobu,4031,2021-07-12 19:32:08.858218
151,152,Ty chyo pyos?,4031,2021-07-12 19:32:08.858218
152,153,frant1c,3960,2021-07-12 19:32:08.858218
153,154,DNIWE :: a,3522,2021-07-12 19:32:08.858218
154,155,Canivsar,3000,2021-07-12 19:32:08.858218
155,156,comonad,2170,2021-07-12 19:32:08.858218
156,157,O,2170,2021-07-12 19:32:08.858218
157,158,julia,1699,2021-07-12 19:32:08.858218
158,159,gorilla,1314,2021-07-12 19:32:08.858218
