,place,team,score,captured_at
0,1,Unagi,1461743,2021-07-12 11:05:21.015906
1,2,Special Weekend,1437089,2021-07-12 11:05:21.015906
2,3,RGBTeam,1415517,2021-07-12 11:05:21.015906
3,4,manarimo,1355904,2021-07-12 11:05:21.015906
4,5,chirijako,1219508,2021-07-12 11:05:21.015906
5,6,DiamondPrincess,1209831,2021-07-12 11:05:21.015906
6,7,All your poses are belong to us,1190455,2021-07-12 11:05:21.015906
7,8,All In,1118550,2021-07-12 11:05:21.015906
8,9,negainoido,1049495,2021-07-12 11:05:21.015906
9,10,fixstars,1013504,2021-07-12 11:05:21.015906
10,11,sanma,1002882,2021-07-12 11:05:21.015906
11,12,WILD BASHKORT MAGES,994136,2021-07-12 11:05:21.015906
12,13,Closed and Restricted Boltzmann Machine ,974218,2021-07-12 11:05:21.015906
13,14,Independent Set,929947,2021-07-12 11:05:21.015906
14,15,Sosuupoyo(sugoi),929856,2021-07-12 11:05:21.015906
15,16,301,907007,2021-07-12 11:05:21.015906
16,17,Olympia,898614,2021-07-12 11:05:21.015906
17,18,Folding at home,870632,2021-07-12 11:05:21.015906
18,19,pegovka,866633,2021-07-12 11:05:21.015906
19,20,The Cat is #1!!,843130,2021-07-12 11:05:21.015906
20,21,CowDay,833410,2021-07-12 11:05:21.015906
21,22,lambda-llama,816282,2021-07-12 11:05:21.015906
22,23,KMC,805564,2021-07-12 11:05:21.015906
23,24,Pigimarl,799020,2021-07-12 11:05:21.015906
24,25,udfew,796613,2021-07-12 11:05:21.015906
25,26,iehn,796586,2021-07-12 11:05:21.015906
26,27,Powder,785156,2021-07-12 11:05:21.015906
27,28,ichyo,755465,2021-07-12 11:05:21.015906
28,29,bowwowforeach,734265,2021-07-12 11:05:21.015906
29,30,"Snakes, Monkeys and Two Smoking Lambdas",727452,2021-07-12 11:05:21.015906
30,31,Frictionless Bananas,721792,2021-07-12 11:05:21.015906
31,32,Gon the Fox,718274,2021-07-12 11:05:21.015906
32,33,codingteam,709631,2021-07-12 11:05:21.015906
33,34,Cult of the Bound Variable,671271,2021-07-12 11:05:21.015906
34,35,Rotten Lambdas,659760,2021-07-12 11:05:21.015906
35,36,Side Effects May Include...,638419,2021-07-12 11:05:21.015906
36,37,Aim Tech + Godnotent,635873,2021-07-12 11:05:21.015906
37,38,Skobochka,603990,2021-07-12 11:05:21.015906
38,39,ã°ã¬ã¼ã¹ããªã,593087,2021-07-12 11:05:21.015906
39,40,undefined,587301,2021-07-12 11:05:21.015906
40,41,okaduki,583880,2021-07-12 11:05:21.015906
41,42,TBD,578840,2021-07-12 11:05:21.015906
42,43,THIRTEEN,578610,2021-07-12 11:05:21.015906
43,44,Fish-Aobayama,574777,2021-07-12 11:05:21.015906
44,45,Dire Kettle,563852,2021-07-12 11:05:21.015906
45,46,trup16,556366,2021-07-12 11:05:21.015906
46,47,Zebra Infused Hamsters,544175,2021-07-12 11:05:21.015906
47,48,kstm.org,526605,2021-07-12 11:05:21.015906
48,49,Chordify,523652,2021-07-12 11:05:21.015906
49,50,EgÃ©r a marson,514939,2021-07-12 11:05:21.015906
50,51,uni,506036,2021-07-12 11:05:21.015906
51,52,ksmlb,503852,2021-07-12 11:05:21.015906
52,53,xyznlp,461074,2021-07-12 11:05:21.015906
53,54,LILiK,458360,2021-07-12 11:05:21.015906
54,55,Raging Mushrooms,456423,2021-07-12 11:05:21.015906
55,56,The Wild Lobsters,448570,2021-07-12 11:05:21.015906
56,57,Bunny Girl Senpai,446991,2021-07-12 11:05:21.015906
