,place,team,score,captured_at
0,1,Special Weekend,1427751,2021-07-12 09:19:58.217791
1,2,RGBTeam,1364236,2021-07-12 09:19:58.217791
2,3,manarimo,1363820,2021-07-12 09:19:58.217791
3,4,chirijako,1226356,2021-07-12 09:19:58.217791
4,5,Unagi,1219183,2021-07-12 09:19:58.217791
5,6,DiamondPrincess,1171419,2021-07-12 09:19:58.217791
6,7,All In,1124786,2021-07-12 09:19:58.217791
7,8,fixstars,1020958,2021-07-12 09:19:58.217791
8,9,negainoido,1003355,2021-07-12 09:19:58.217791
9,10,Closed and Restricted Boltzmann Machine ,948145,2021-07-12 09:19:58.217791
10,11,Independent Set,920387,2021-07-12 09:19:58.217791
11,12,301,913154,2021-07-12 09:19:58.217791
12,13,sanma,890252,2021-07-12 09:19:58.217791
13,14,Olympia,863350,2021-07-12 09:19:58.217791
14,15,WILD BASHKORT MAGES,857802,2021-07-12 09:19:58.217791
15,16,pegovka,844142,2021-07-12 09:19:58.217791
16,17,CowDay,836728,2021-07-12 09:19:58.217791
17,18,Sosuupoyo(sugoi),826924,2021-07-12 09:19:58.217791
18,19,Folding at home,824960,2021-07-12 09:19:58.217791
19,20,KMC,809003,2021-07-12 09:19:58.217791
20,21,Pigimarl,804757,2021-07-12 09:19:58.217791
21,22,lambda-llama,760823,2021-07-12 09:19:58.217791
22,23,Powder,749431,2021-07-12 09:19:58.217791
23,24,ichyo,732407,2021-07-12 09:19:58.217791
24,25,The Cat is #1!!,730416,2021-07-12 09:19:58.217791
25,26,Gon the Fox,718953,2021-07-12 09:19:58.217791
26,27,codingteam,712035,2021-07-12 09:19:58.217791
27,28,Side Effects May Include...,643392,2021-07-12 09:19:58.217791
28,29,Aim Tech + Godnotent,635886,2021-07-12 09:19:58.217791
29,30,ã°ã¬ã¼ã¹ããªã,597576,2021-07-12 09:19:58.217791
30,31,"Snakes, Monkeys and Two Smoking Lambdas",594459,2021-07-12 09:19:58.217791
31,32,Rotten Lambdas,590078,2021-07-12 09:19:58.217791
32,33,undefined,581217,2021-07-12 09:19:58.217791
33,34,Fish-Aobayama,574945,2021-07-12 09:19:58.217791
34,35,iehn,573982,2021-07-12 09:19:58.217791
35,36,Zebra Infused Hamsters,572038,2021-07-12 09:19:58.217791
36,37,TBD,558295,2021-07-12 09:19:58.217791
37,38,THIRTEEN,547790,2021-07-12 09:19:58.217791
38,39,kstm.org,530475,2021-07-12 09:19:58.217791
39,40,Chordify,523692,2021-07-12 09:19:58.217791
40,41,Dire Kettle,511343,2021-07-12 09:19:58.217791
41,42,uni,508539,2021-07-12 09:19:58.217791
42,43,trup16,506416,2021-07-12 09:19:58.217791
43,44,ksmlb,505546,2021-07-12 09:19:58.217791
44,45,okaduki,498711,2021-07-12 09:19:58.217791
45,46,udfew,478357,2021-07-12 09:19:58.217791
46,47,xyznlp,461094,2021-07-12 09:19:58.217791
47,48,Skobochka,456831,2021-07-12 09:19:58.217791
48,49,The Wild Lobsters,451692,2021-07-12 09:19:58.217791
49,50,LILiK,449851,2021-07-12 09:19:58.217791
50,51,Bunny Girl Senpai,446998,2021-07-12 09:19:58.217791
51,52,Yoshida Chicken Rice,445945,2021-07-12 09:19:58.217791
52,53,EgÃ©r a marson,437528,2021-07-12 09:19:58.217791
53,54,TeamDev,432805,2021-07-12 09:19:58.217791
54,55,Wheezards,428276,2021-07-12 09:19:58.217791
55,56,Raging Mushrooms,420311,2021-07-12 09:19:58.217791
56,57,seladir (cw),410151,2021-07-12 09:19:58.217791
57,58,ACCESS_VIOLATION,400605,2021-07-12 09:19:58.217791
58,59,Eldies,397620,2021-07-12 09:19:58.217791
59,60,mutability,384600,2021-07-12 09:19:58.217791
60,61,The Blind Hen,384328,2021-07-12 09:19:58.217791
61,62,'; CREATE TABLE fun(); --,376450,2021-07-12 09:19:58.217791
62,63,Vanilla Bears,374564,2021-07-12 09:19:58.217791
63,64,The PET in the wall,364840,2021-07-12 09:19:58.217791
64,65,bowwowforeach,364761,2021-07-12 09:19:58.217791
65,66,Channable,362709,2021-07-12 09:19:58.217791
66,67,blue-poser,360847,2021-07-12 09:19:58.217791
67,68,ATS,353271,2021-07-12 09:19:58.217791
68,69,Cult of the Bound Variable,345148,2021-07-12 09:19:58.217791
69,70,Frictionless Bananas,339569,2021-07-12 09:19:58.217791
70,71,Goretz,335045,2021-07-12 09:19:58.217791
71,72,Sigmoid Freud,332127,2021-07-12 09:19:58.217791
72,73,code-o-matic,310436,2021-07-12 09:19:58.217791
73,74,Rogue Operations,307929,2021-07-12 09:19:58.217791
74,75,cashto,305497,2021-07-12 09:19:58.217791
75,76,Invisible Imp,299167,2021-07-12 09:19:58.217791
76,77,Nik & Tonsky,299047,2021-07-12 09:19:58.217791
77,78,uguu.org,294449,2021-07-12 09:19:58.217791
78,79,team classified,273103,2021-07-12 09:19:58.217791
79,80,IKS,265873,2021-07-12 09:19:58.217791
80,81,jabber.ru,259922,2021-07-12 09:19:58.217791
81,82,Bottle kids!,252939,2021-07-12 09:19:58.217791
82,83,xyz600,239719,2021-07-12 09:19:58.217791
83,84,We didn't mean to use Python,229127,2021-07-12 09:19:58.217791
84,85,The aRtful MUser,217876,2021-07-12 09:19:58.217791
85,86,Goto 11,214016,2021-07-12 09:19:58.217791
86,87,make_it_stream,199463,2021-07-12 09:19:58.217791
87,88,yorofuwa,187627,2021-07-12 09:19:58.217791
88,89,Sal's Pals,185563,2021-07-12 09:19:58.217791
89,90,geomon,183040,2021-07-12 09:19:58.217791
90,91,OMG ICFP FTW,180489,2021-07-12 09:19:58.217791
91,92,Piggybank Software,177714,2021-07-12 09:19:58.217791
92,93,Thirty spokes to make a wheel,171790,2021-07-12 09:19:58.217791
93,94,taxidriver,151015,2021-07-12 09:19:58.217791
94,95,Team Sampou,149096,2021-07-12 09:19:58.217791
95,96,paiv,147180,2021-07-12 09:19:58.217791
96,97,blueboars team,137757,2021-07-12 09:19:58.217791
97,98,The Higher Order Of Zeuxis,121414,2021-07-12 09:19:58.217791
98,99,Netvorchesk,119817,2021-07-12 09:19:58.217791
99,100,cvnm,78901,2021-07-12 09:19:58.217791
100,101,bymski,78345,2021-07-12 09:19:58.217791
101,102,182020,77800,2021-07-12 09:19:58.217791
102,103,Corentin,73904,2021-07-12 09:19:58.217791
103,104,Sunspear,72121,2021-07-12 09:19:58.217791
104,105,GD,72117,2021-07-12 09:19:58.217791
105,106,Not Enough TIme,72108,2021-07-12 09:19:58.217791
106,107,WinterMUTE,70239,2021-07-12 09:19:58.217791
107,108,Sjoerd Visscher,67901,2021-07-12 09:19:58.217791
108,109,h25,67775,2021-07-12 09:19:58.217791
109,110,NashFP,66905,2021-07-12 09:19:58.217791
110,111,Tetris Incompetence,58026,2021-07-12 09:19:58.217791
111,112,hayatox,57933,2021-07-12 09:19:58.217791
112,113,Overfull \hbox,56673,2021-07-12 09:19:58.217791
113,114,Ichigo Nudibranch,54665,2021-07-12 09:19:58.217791
114,115,Lyrical Tokarev,51530,2021-07-12 09:19:58.217791
115,116,The Enigma of Anilambda Fold,48976,2021-07-12 09:19:58.217791
116,117,balonit_bros,48374,2021-07-12 09:19:58.217791
117,118, Î»x.,44149,2021-07-12 09:19:58.217791
118,119,Office 14,42720,2021-07-12 09:19:58.217791
119,120,NCPLUG,41019,2021-07-12 09:19:58.217791
120,121,raz,39335,2021-07-12 09:19:58.217791
121,122,Free Tacos,38699,2021-07-12 09:19:58.217791
122,123,dis_functional,30064,2021-07-12 09:19:58.217791
123,124,All your poses are belong to us,29327,2021-07-12 09:19:58.217791
124,125,lost in sente,26734,2021-07-12 09:19:58.217791
125,126,sumoru,26286,2021-07-12 09:19:58.217791
126,127,RAINBOU,26098,2021-07-12 09:19:58.217791
127,128,qr0m4s4n_tÃ¸4m,25397,2021-07-12 09:19:58.217791
128,129,tanzaku,19878,2021-07-12 09:19:58.217791
129,130,chaos,19833,2021-07-12 09:19:58.217791
130,131,R22b,18858,2021-07-12 09:19:58.217791
131,132,mnuyav,17381,2021-07-12 09:19:58.217791
132,133,kineto,12979,2021-07-12 09:19:58.217791
133,134,Immutable,10563,2021-07-12 09:19:58.217791
134,135,True Neutrals,10503,2021-07-12 09:19:58.217791
135,136,georgia,10388,2021-07-12 09:19:58.217791
136,137,srush,8882,2021-07-12 09:19:58.217791
137,138,Appelsientje,6201,2021-07-12 09:19:58.217791
138,139,Slow,6115,2021-07-12 09:19:58.217791
139,140,erujolc,5404,2021-07-12 09:19:58.217791
140,141,Bears ate our brains,4322,2021-07-12 09:19:58.217791
141,142,nobu,4031,2021-07-12 09:19:58.217791
142,143,scalapendra,4031,2021-07-12 09:19:58.217791
143,144,cw,4031,2021-07-12 09:19:58.217791
144,145,Foundation,4031,2021-07-12 09:19:58.217791
145,146,Codermal,4031,2021-07-12 09:19:58.217791
146,147,Ty chyo pyos?,4031,2021-07-12 09:19:58.217791
147,148,B-Team,4031,2021-07-12 09:19:58.217791
148,149,concord,4031,2021-07-12 09:19:58.217791
149,150,bc,4031,2021-07-12 09:19:58.217791
150,151,AFK,4031,2021-07-12 09:19:58.217791
151,152,frant1c,3960,2021-07-12 09:19:58.217791
152,153,DNIWE :: a,3522,2021-07-12 09:19:58.217791
153,154,Canivsar,3000,2021-07-12 09:19:58.217791
154,155,comonad,2170,2021-07-12 09:19:58.217791
155,156,O,2170,2021-07-12 09:19:58.217791
156,157,julia,2103,2021-07-12 09:19:58.217791
157,158,gorilla,1454,2021-07-12 09:19:58.217791
158,159,Junk Food,220,2021-07-12 09:19:58.217791
