,place,team,score,captured_at
145,146,nobu,4031,2021-07-12 12:05:33.679802
146,147,B-Team,4031,2021-07-12 12:05:33.679802
147,148,concord,4031,2021-07-12 12:05:33.679802
148,149,scalapendra,4031,2021-07-12 12:05:33.679802
149,150,Codermal,4031,2021-07-12 12:05:33.679802
150,151,cw,4031,2021-07-12 12:05:33.679802
151,152,frant1c,3960,2021-07-12 12:05:33.679802
152,153,DNIWE :: a,3522,2021-07-12 12:05:33.679802
153,154,Canivsar,3000,2021-07-12 12:05:33.679802
154,155,O,2170,2021-07-12 12:05:33.679802
155,156,comonad,2170,2021-07-12 12:05:33.679802
156,157,julia,2103,2021-07-12 12:05:33.679802
157,158,gorilla,1363,2021-07-12 12:05:33.679802
158,159,Junk Food,220,2021-07-12 12:05:33.679802
