,place,team,score,captured_at
0,1,Unagi,1479670,2021-07-12 13:35:53.252871
1,2,Special Weekend,1448866,2021-07-12 13:35:53.252871
2,3,RGBTeam,1421641,2021-07-12 13:35:53.252871
3,4,manarimo,1416343,2021-07-12 13:35:53.252871
4,5,chirijako,1233928,2021-07-12 13:35:53.252871
5,6,DiamondPrincess,1216739,2021-07-12 13:35:53.252871
6,7,All your poses are belong to us,1195441,2021-07-12 13:35:53.252871
7,8,All In,1125587,2021-07-12 13:35:53.252871
8,9,negainoido,1070001,2021-07-12 13:35:53.252871
9,10,fixstars,1007419,2021-07-12 13:35:53.252871
10,11,WILD BASHKORT MAGES,1003854,2021-07-12 13:35:53.252871
11,12,sanma,998097,2021-07-12 13:35:53.252871
12,13,Closed and Restricted Boltzmann Machine ,993563,2021-07-12 13:35:53.252871
13,14,Sosuupoyo(sugoi),959153,2021-07-12 13:35:53.252871
14,15,Independent Set,933461,2021-07-12 13:35:53.252871
15,16,301,908459,2021-07-12 13:35:53.252871
16,17,Frictionless Bananas,906952,2021-07-12 13:35:53.252871
17,18,Olympia,903889,2021-07-12 13:35:53.252871
18,19,Pigimarl,901255,2021-07-12 13:35:53.252871
19,20,pegovka,887507,2021-07-12 13:35:53.252871
20,21,Folding at home,868789,2021-07-12 13:35:53.252871
21,22,CowDay,864680,2021-07-12 13:35:53.252871
22,23,The Cat is #1!!,860205,2021-07-12 13:35:53.252871
23,24,Powder,858830,2021-07-12 13:35:53.252871
24,25,"Snakes, Monkeys and Two Smoking Lambdas",831911,2021-07-12 13:35:53.252871
25,26,Gon the Fox,827073,2021-07-12 13:35:53.252871
26,27,KMC,818748,2021-07-12 13:35:53.252871
27,28,lambda-llama,812904,2021-07-12 13:35:53.252871
28,29,iehn,812681,2021-07-12 13:35:53.252871
29,30,trup16,810599,2021-07-12 13:35:53.252871
30,31,udfew,793136,2021-07-12 13:35:53.252871
31,32,Cult of the Bound Variable,756714,2021-07-12 13:35:53.252871
32,33,ichyo,752036,2021-07-12 13:35:53.252871
33,34,bowwowforeach,745468,2021-07-12 13:35:53.252871
34,35,codingteam,707730,2021-07-12 13:35:53.252871
35,36,Rotten Lambdas,682790,2021-07-12 13:35:53.252871
36,37,Dire Kettle,638896,2021-07-12 13:35:53.252871
37,38,Side Effects May Include...,637611,2021-07-12 13:35:53.252871
38,39,Aim Tech + Godnotent,633152,2021-07-12 13:35:53.252871
39,40,Zebra Infused Hamsters,619584,2021-07-12 13:35:53.252871
40,41,Fish-Aobayama,608301,2021-07-12 13:35:53.252871
41,42,okaduki,598448,2021-07-12 13:35:53.252871
42,43,undefined,590889,2021-07-12 13:35:53.252871
43,44,ã°ã¬ã¼ã¹ããªã,588667,2021-07-12 13:35:53.252871
44,45,THIRTEEN,587164,2021-07-12 13:35:53.252871
45,46,Skobochka,579137,2021-07-12 13:35:53.252871
46,47,EgÃ©r a marson,549406,2021-07-12 13:35:53.252871
47,48,kstm.org,547663,2021-07-12 13:35:53.252871
48,49,TBD,528442,2021-07-12 13:35:53.252871
49,50,Chordify,520877,2021-07-12 13:35:53.252871
50,51,ksmlb,519523,2021-07-12 13:35:53.252871
51,52,uni,502008,2021-07-12 13:35:53.252871
52,53,xyznlp,475872,2021-07-12 13:35:53.252871
53,54,LILiK,457183,2021-07-12 13:35:53.252871
54,55,Raging Mushrooms,453483,2021-07-12 13:35:53.252871
55,56,The Wild Lobsters,448439,2021-07-12 13:35:53.252871
56,57,Bunny Girl Senpai,445015,2021-07-12 13:35:53.252871
57,58,The Blind Hen,444683,2021-07-12 13:35:53.252871
58,59,Yoshida Chicken Rice,443345,2021-07-12 13:35:53.252871
59,60,Wheezards,435407,2021-07-12 13:35:53.252871
60,61,Invisible Imp,433782,2021-07-12 13:35:53.252871
61,62,Bottle kids!,431708,2021-07-12 13:35:53.252871
62,63,TeamDev,427612,2021-07-12 13:35:53.252871
63,64,seladir (cw),410245,2021-07-12 13:35:53.252871
64,65,ACCESS_VIOLATION,399241,2021-07-12 13:35:53.252871
65,66,Eldies,394187,2021-07-12 13:35:53.252871
66,67,Nik & Tonsky,387766,2021-07-12 13:35:53.252871
67,68,mutability,382593,2021-07-12 13:35:53.252871
68,69,Vanilla Bears,377624,2021-07-12 13:35:53.252871
69,70,'; CREATE TABLE fun(); --,374714,2021-07-12 13:35:53.252871
70,71,Channable,368076,2021-07-12 13:35:53.252871
71,72,Piggybank Software,362542,2021-07-12 13:35:53.252871
72,73,The PET in the wall,360776,2021-07-12 13:35:53.252871
73,74,blue-poser,359415,2021-07-12 13:35:53.252871
74,75,code-o-matic,357353,2021-07-12 13:35:53.252871
75,76,ATS,352604,2021-07-12 13:35:53.252871
76,77,Goretz,350494,2021-07-12 13:35:53.252871
77,78,We didn't mean to use Python,337584,2021-07-12 13:35:53.252871
78,79,Sigmoid Freud,334638,2021-07-12 13:35:53.252871
79,80,uguu.org,332511,2021-07-12 13:35:53.252871
80,81,cashto,316492,2021-07-12 13:35:53.252871
81,82,Rogue Operations,307212,2021-07-12 13:35:53.252871
82,83,team classified,272658,2021-07-12 13:35:53.252871
83,84,IKS,271147,2021-07-12 13:35:53.252871
84,85,jabber.ru,259770,2021-07-12 13:35:53.252871
85,86,yorofuwa,250183,2021-07-12 13:35:53.252871
86,87,The aRtful MUser,248578,2021-07-12 13:35:53.252871
