,place,team,score,captured_at
0,1,Special Weekend,1433592,2021-07-12 05:54:13.458991
1,2,RGBTeam,1414043,2021-07-12 05:54:13.458991
2,3,manarimo,1368025,2021-07-12 05:54:13.458991
3,4,chirijako,1232518,2021-07-12 05:54:13.458991
4,5,DiamondPrincess,1144067,2021-07-12 05:54:13.458991
5,6,Unagi,1143846,2021-07-12 05:54:13.458991
6,7,All your poses are belong to us,1141252,2021-07-12 05:54:13.458991
7,8,All In,1127746,2021-07-12 05:54:13.458991
8,9,fixstars,1024178,2021-07-12 05:54:13.458991
9,10,negainoido,972300,2021-07-12 05:54:13.458991
10,11,WILD BASHKORT MAGES,933501,2021-07-12 05:54:13.458991
11,12,Independent Set,924253,2021-07-12 05:54:13.458991
12,13,sanma,894063,2021-07-12 05:54:13.458991
13,14,Olympia,889773,2021-07-12 05:54:13.458991
14,15,301,888811,2021-07-12 05:54:13.458991
15,16,pegovka,856019,2021-07-12 05:54:13.458991
16,17,CowDay,832555,2021-07-12 05:54:13.458991
17,18,Closed and Restricted Boltzmann Machine ,811148,2021-07-12 05:54:13.458991
18,19,Pigimarl,805355,2021-07-12 05:54:13.458991
19,20,Folding at home,798752,2021-07-12 05:54:13.458991
20,21,KMC,793579,2021-07-12 05:54:13.458991
21,22,iehn,784015,2021-07-12 05:54:13.458991
22,23,Sosuupoyo(sugoi),754151,2021-07-12 05:54:13.458991
23,24,Powder,735283,2021-07-12 05:54:13.458991
24,25,ichyo,724970,2021-07-12 05:54:13.458991
25,26,codingteam,714221,2021-07-12 05:54:13.458991
26,27,bowwowforeach,703598,2021-07-12 05:54:13.458991
27,28,Gon the Fox,697094,2021-07-12 05:54:13.458991
28,29,The Cat is #1!!,667082,2021-07-12 05:54:13.458991
29,30,udfew,639348,2021-07-12 05:54:13.458991
30,31,Aim Tech + Godnotent,635886,2021-07-12 05:54:13.458991
31,32,lambda-llama,627925,2021-07-12 05:54:13.458991
32,33,Side Effects May Include...,623589,2021-07-12 05:54:13.458991
