,place,team,score,captured_at
0,1,Special Weekend,1432275,2021-07-12 04:18:53.076148
1,2,manarimo,1369684,2021-07-12 04:18:53.076148
2,3,RGBTeam,1363896,2021-07-12 04:18:53.076148
3,4,Unagi,1355104,2021-07-12 04:18:53.076148
4,5,chirijako,1233280,2021-07-12 04:18:53.076148
5,6,DiamondPrincess,1145502,2021-07-12 04:18:53.076148
6,7,All In,1139118,2021-07-12 04:18:53.076148
7,8,All your poses are belong to us,1046358,2021-07-12 04:18:53.076148
8,9,fixstars,1025538,2021-07-12 04:18:53.076148
9,10,negainoido,955403,2021-07-12 04:18:53.076148
10,11,Independent Set,925502,2021-07-12 04:18:53.076148
11,12,Olympia,894079,2021-07-12 04:18:53.076148
12,13,sanma,888305,2021-07-12 04:18:53.076148
13,14,WILD BASHKORT MAGES,886769,2021-07-12 04:18:53.076148
14,15,301,885631,2021-07-12 04:18:53.076148
15,16,pegovka,858323,2021-07-12 04:18:53.076148
16,17,CowDay,833334,2021-07-12 04:18:53.076148
17,18,Closed and Restricted Boltzmann Machine ,812022,2021-07-12 04:18:53.076148
18,19,iehn,784907,2021-07-12 04:18:53.076148
19,20,Folding at home,772805,2021-07-12 04:18:53.076148
20,21,KMC,751317,2021-07-12 04:18:53.076148
21,22,Sosuupoyo(sugoi),746410,2021-07-12 04:18:53.076148
22,23,Powder,735722,2021-07-12 04:18:53.076148
23,24,ichyo,719458,2021-07-12 04:18:53.076148
24,25,bowwowforeach,701701,2021-07-12 04:18:53.076148
25,26,Gon the Fox,697288,2021-07-12 04:18:53.076148
26,27,codingteam,686519,2021-07-12 04:18:53.076148
27,28,The Cat is #1!!,662979,2021-07-12 04:18:53.076148
28,29,Aim Tech + Godnotent,635886,2021-07-12 04:18:53.076148
29,30,lambda-llama,627962,2021-07-12 04:18:53.076148
30,31,udfew,609695,2021-07-12 04:18:53.076148
31,32,ã°ã¬ã¼ã¹ããªã,599996,2021-07-12 04:18:53.076148
32,33,Fish-Aobayama,576644,2021-07-12 04:18:53.076148
33,34,undefined,573916,2021-07-12 04:18:53.076148
34,35,THIRTEEN,559109,2021-07-12 04:18:53.076148
35,36,Zebra Infused Hamsters,558997,2021-07-12 04:18:53.076148
36,37,TBD,552673,2021-07-12 04:18:53.076148
37,38,Rotten Lambdas,547930,2021-07-12 04:18:53.076148
38,39,Skobochka,524697,2021-07-12 04:18:53.076148
39,40,Cult of the Bound Variable,522678,2021-07-12 04:18:53.076148
40,41,kstm.org,506284,2021-07-12 04:18:53.076148
41,42,"Snakes, Monkeys and Two Smoking Lambdas",504728,2021-07-12 04:18:53.076148
42,43,Side Effects May Include...,500989,2021-07-12 04:18:53.076148
43,44,okaduki,488912,2021-07-12 04:18:53.076148
44,45,uni,469417,2021-07-12 04:18:53.076148
45,46,Chordify,452746,2021-07-12 04:18:53.076148
46,47,ksmlb,448480,2021-07-12 04:18:53.076148
47,48,Bunny Girl Senpai,446998,2021-07-12 04:18:53.076148
48,49,Yoshida Chicken Rice,446534,2021-07-12 04:18:53.076148
49,50,LILiK,443905,2021-07-12 04:18:53.076148
50,51,trup16,434638,2021-07-12 04:18:53.076148
51,52,Wheezards,413690,2021-07-12 04:18:53.076148
52,53,The Wild Lobsters,407350,2021-07-12 04:18:53.076148
53,54,xyznlp,405471,2021-07-12 04:18:53.076148
54,55,seladir (cw),397636,2021-07-12 04:18:53.076148
55,56,ACCESS_VIOLATION,387883,2021-07-12 04:18:53.076148
56,57,TeamDev,385146,2021-07-12 04:18:53.076148
57,58,EgÃ©r a marson,385089,2021-07-12 04:18:53.076148
58,59,mutability,384600,2021-07-12 04:18:53.076148
59,60,Raging Mushrooms,380195,2021-07-12 04:18:53.076148
60,61,Vanilla Bears,361932,2021-07-12 04:18:53.076148
61,62,blue-poser,360847,2021-07-12 04:18:53.076148
62,63,ATS,353271,2021-07-12 04:18:53.076148
63,64,Eldies,348507,2021-07-12 04:18:53.076148
64,65,'; CREATE TABLE fun(); --,335096,2021-07-12 04:18:53.076148
65,66,The PET in the wall,324196,2021-07-12 04:18:53.076148
66,67,Channable,315071,2021-07-12 04:18:53.076148
67,68,Goretz,314529,2021-07-12 04:18:53.076148
68,69,Piggybank Software,314195,2021-07-12 04:18:53.076148
69,70,Rogue Operations,309377,2021-07-12 04:18:53.076148
70,71,We didn't mean to use Python,307813,2021-07-12 04:18:53.076148
71,72,uguu.org,287884,2021-07-12 04:18:53.076148
72,73,The Blind Hen,282685,2021-07-12 04:18:53.076148
73,74,Frictionless Bananas,280606,2021-07-12 04:18:53.076148
74,75,code-o-matic,273352,2021-07-12 04:18:53.076148
75,76,Nik & Tonsky,267183,2021-07-12 04:18:53.076148
76,77,IKS,265873,2021-07-12 04:18:53.076148
77,78,cashto,263629,2021-07-12 04:18:53.076148
78,79,Sigmoid Freud,260177,2021-07-12 04:18:53.076148
79,80,jabber.ru,259922,2021-07-12 04:18:53.076148
80,81,team classified,244610,2021-07-12 04:18:53.076148
81,82,xyz600,239806,2021-07-12 04:18:53.076148
82,83,Bottle kids!,237481,2021-07-12 04:18:53.076148
83,84,The aRtful MUser,221963,2021-07-12 04:18:53.076148
84,85,Goto 11,214016,2021-07-12 04:18:53.076148
85,86,geomon,183040,2021-07-12 04:18:53.076148
86,87,make_it_stream,167293,2021-07-12 04:18:53.076148
87,88,Team Sampou,149096,2021-07-12 04:18:53.076148
88,89,paiv,147180,2021-07-12 04:18:53.076148
89,90,blueboars team,137757,2021-07-12 04:18:53.076148
90,91,yorofuwa,123852,2021-07-12 04:18:53.076148
91,92,Netvorchesk,119817,2021-07-12 04:18:53.076148
92,93,Invisible Imp,115898,2021-07-12 04:18:53.076148
93,94,OMG ICFP FTW,112935,2021-07-12 04:18:53.076148
94,95,Sal's Pals,112223,2021-07-12 04:18:53.076148
95,96,Pigimarl,111780,2021-07-12 04:18:53.076148
96,97,taxidriver,109172,2021-07-12 04:18:53.076148
97,98,Thirty spokes to make a wheel,107080,2021-07-12 04:18:53.076148
98,99,The Higher Order Of Zeuxis,101028,2021-07-12 04:18:53.076148
99,100,cvnm,78901,2021-07-12 04:18:53.076148
100,101,182020,77800,2021-07-12 04:18:53.076148
101,102,Sjoerd Visscher,67901,2021-07-12 04:18:53.076148
102,103,h25,67775,2021-07-12 04:18:53.076148
103,104,Not Enough TIme,63908,2021-07-12 04:18:53.076148
104,105,Sunspear,61568,2021-07-12 04:18:53.076148
105,106,Tetris Incompetence,58026,2021-07-12 04:18:53.076148
106,107,hayatox,57933,2021-07-12 04:18:53.076148
107,108,Overfull \hbox,56673,2021-07-12 04:18:53.076148
108,109,Lyrical Tokarev,56424,2021-07-12 04:18:53.076148
109,110,The Enigma of Anilambda Fold,56007,2021-07-12 04:18:53.076148
110,111,Corentin,55047,2021-07-12 04:18:53.076148
111,112,Ichigo Nudibranch,54665,2021-07-12 04:18:53.076148
112,113,WinterMUTE,53251,2021-07-12 04:18:53.076148
113,114, Î»x.,44149,2021-07-12 04:18:53.076148
114,115,Office 14,42720,2021-07-12 04:18:53.076148
115,116,NCPLUG,41019,2021-07-12 04:18:53.076148
116,117,raz,39335,2021-07-12 04:18:53.076148
117,118,NashFP,36984,2021-07-12 04:18:53.076148
118,119,dis_functional,30064,2021-07-12 04:18:53.076148
119,120,Free Tacos,27381,2021-07-12 04:18:53.076148
120,121,bymski,27128,2021-07-12 04:18:53.076148
121,122,lost in sente,26734,2021-07-12 04:18:53.076148
122,123,sumoru,26286,2021-07-12 04:18:53.076148
123,124,RAINBOU,26137,2021-07-12 04:18:53.076148
124,125,qr0m4s4n_tÃ¸4m,25397,2021-07-12 04:18:53.076148
125,126,GD,24101,2021-07-12 04:18:53.076148
126,127,R22b,18858,2021-07-12 04:18:53.076148
127,128,mnuyav,17381,2021-07-12 04:18:53.076148
128,129,tanzaku,17381,2021-07-12 04:18:53.076148
129,130,chaos,17337,2021-07-12 04:18:53.076148
130,131,kineto,12979,2021-07-12 04:18:53.076148
131,132,Immutable,10563,2021-07-12 04:18:53.076148
132,133,True Neutrals,10503,2021-07-12 04:18:53.076148
133,134,georgia,10388,2021-07-12 04:18:53.076148
134,135,srush,8882,2021-07-12 04:18:53.076148
135,136,Appelsientje,6201,2021-07-12 04:18:53.076148
136,137,Slow,6115,2021-07-12 04:18:53.076148
137,138,balonit_bros,5650,2021-07-12 04:18:53.076148
138,139,erujolc,5404,2021-07-12 04:18:53.076148
139,140,Bears ate our brains,4322,2021-07-12 04:18:53.076148
140,141,bc,4031,2021-07-12 04:18:53.076148
141,142,AFK,4031,2021-07-12 04:18:53.076148
142,143,nobu,4031,2021-07-12 04:18:53.076148
143,144,Codermal,4031,2021-07-12 04:18:53.076148
144,145,scalapendra,4031,2021-07-12 04:18:53.076148
145,146,B-Team,4031,2021-07-12 04:18:53.076148
146,147,cw,4031,2021-07-12 04:18:53.076148
147,148,concord,4031,2021-07-12 04:18:53.076148
148,149,Foundation,4031,2021-07-12 04:18:53.076148
149,150,Ty chyo pyos?,4031,2021-07-12 04:18:53.076148
150,151,frant1c,3960,2021-07-12 04:18:53.076148
151,152,DNIWE :: a,3522,2021-07-12 04:18:53.076148
152,153,Canivsar,3000,2021-07-12 04:18:53.076148
153,154,comonad,2170,2021-07-12 04:18:53.076148
154,155,O,2170,2021-07-12 04:18:53.076148
155,156,julia,2103,2021-07-12 04:18:53.076148
156,157,gorilla,1454,2021-07-12 04:18:53.076148
