,place,team,score,captured_at
0,1,Special Weekend,1434049,2021-07-12 05:39:10.230947
1,2,RGBTeam,1414438,2021-07-12 05:39:10.230947
2,3,manarimo,1368425,2021-07-12 05:39:10.230947
3,4,Unagi,1361877,2021-07-12 05:39:10.230947
4,5,chirijako,1232986,2021-07-12 05:39:10.230947
5,6,DiamondPrincess,1144414,2021-07-12 05:39:10.230947
6,7,All your poses are belong to us,1141718,2021-07-12 05:39:10.230947
7,8,All In,1140827,2021-07-12 05:39:10.230947
8,9,fixstars,1024598,2021-07-12 05:39:10.230947
9,10,negainoido,972180,2021-07-12 05:39:10.230947
10,11,WILD BASHKORT MAGES,933834,2021-07-12 05:39:10.230947
11,12,Independent Set,924611,2021-07-12 05:39:10.230947
12,13,301,895849,2021-07-12 05:39:10.230947
13,14,sanma,894372,2021-07-12 05:39:10.230947
14,15,Olympia,890073,2021-07-12 05:39:10.230947
15,16,pegovka,871390,2021-07-12 05:39:10.230947
16,17,CowDay,832567,2021-07-12 05:39:10.230947
17,18,Closed and Restricted Boltzmann Machine ,811148,2021-07-12 05:39:10.230947
18,19,Pigimarl,805369,2021-07-12 05:39:10.230947
19,20,Folding at home,798949,2021-07-12 05:39:10.230947
20,21,KMC,786438,2021-07-12 05:39:10.230947
21,22,iehn,784032,2021-07-12 05:39:10.230947
22,23,Sosuupoyo(sugoi),754151,2021-07-12 05:39:10.230947
23,24,Powder,735547,2021-07-12 05:39:10.230947
24,25,ichyo,734144,2021-07-12 05:39:10.230947
25,26,codingteam,714519,2021-07-12 05:39:10.230947
26,27,Gon the Fox,697094,2021-07-12 05:39:10.230947
27,28,bowwowforeach,690513,2021-07-12 05:39:10.230947
28,29,The Cat is #1!!,666301,2021-07-12 05:39:10.230947
29,30,Aim Tech + Godnotent,635886,2021-07-12 05:39:10.230947
30,31,lambda-llama,627925,2021-07-12 05:39:10.230947
31,32,Side Effects May Include...,623914,2021-07-12 05:39:10.230947
32,33,udfew,609525,2021-07-12 05:39:10.230947
33,34,ã°ã¬ã¼ã¹ããªã,599082,2021-07-12 05:39:10.230947
34,35,undefined,580827,2021-07-12 05:39:10.230947
35,36,Fish-Aobayama,576528,2021-07-12 05:39:10.230947
36,37,THIRTEEN,574680,2021-07-12 05:39:10.230947
37,38,Rotten Lambdas,572871,2021-07-12 05:39:10.230947
38,39,Zebra Infused Hamsters,566322,2021-07-12 05:39:10.230947
39,40,Cult of the Bound Variable,563841,2021-07-12 05:39:10.230947
40,41,TBD,563414,2021-07-12 05:39:10.230947
41,42,kstm.org,529595,2021-07-12 05:39:10.230947
42,43,Skobochka,529037,2021-07-12 05:39:10.230947
43,44,"Snakes, Monkeys and Two Smoking Lambdas",521709,2021-07-12 05:39:10.230947
44,45,uni,508154,2021-07-12 05:39:10.230947
45,46,okaduki,489935,2021-07-12 05:39:10.230947
46,47,ksmlb,464217,2021-07-12 05:39:10.230947
47,48,Chordify,452746,2021-07-12 05:39:10.230947
48,49,LILiK,449245,2021-07-12 05:39:10.230947
49,50,Bunny Girl Senpai,446998,2021-07-12 05:39:10.230947
50,51,Yoshida Chicken Rice,446419,2021-07-12 05:39:10.230947
51,52,xyznlp,444399,2021-07-12 05:39:10.230947
52,53,trup16,434634,2021-07-12 05:39:10.230947
53,54,Wheezards,428818,2021-07-12 05:39:10.230947
54,55,The Wild Lobsters,407273,2021-07-12 05:39:10.230947
55,56,seladir (cw),398545,2021-07-12 05:39:10.230947
56,57,TeamDev,396287,2021-07-12 05:39:10.230947
57,58,Raging Mushrooms,391867,2021-07-12 05:39:10.230947
58,59,ACCESS_VIOLATION,387768,2021-07-12 05:39:10.230947
59,60,mutability,384600,2021-07-12 05:39:10.230947
60,61,EgÃ©r a marson,384320,2021-07-12 05:39:10.230947
61,62,'; CREATE TABLE fun(); --,376642,2021-07-12 05:39:10.230947
62,63,Vanilla Bears,368125,2021-07-12 05:39:10.230947
63,64,The PET in the wall,366295,2021-07-12 05:39:10.230947
64,65,blue-poser,360847,2021-07-12 05:39:10.230947
65,66,ATS,353271,2021-07-12 05:39:10.230947
66,67,Eldies,348252,2021-07-12 05:39:10.230947
67,68,Channable,322192,2021-07-12 05:39:10.230947
68,69,The Blind Hen,319476,2021-07-12 05:39:10.230947
69,70,Sigmoid Freud,317028,2021-07-12 05:39:10.230947
70,71,Piggybank Software,314019,2021-07-12 05:39:10.230947
71,72,Rogue Operations,309316,2021-07-12 05:39:10.230947
72,73,We didn't mean to use Python,307808,2021-07-12 05:39:10.230947
73,74,cashto,296897,2021-07-12 05:39:10.230947
74,75,Nik & Tonsky,291997,2021-07-12 05:39:10.230947
75,76,uguu.org,287884,2021-07-12 05:39:10.230947
76,77,Frictionless Bananas,280606,2021-07-12 05:39:10.230947
77,78,Dire Kettle,278674,2021-07-12 05:39:10.230947
78,79,code-o-matic,273169,2021-07-12 05:39:10.230947
79,80,IKS,265873,2021-07-12 05:39:10.230947
80,81,Invisible Imp,264912,2021-07-12 05:39:10.230947
81,82,jabber.ru,259922,2021-07-12 05:39:10.230947
82,83,team classified,249213,2021-07-12 05:39:10.230947
83,84,xyz600,239806,2021-07-12 05:39:10.230947
84,85,Bottle kids!,237481,2021-07-12 05:39:10.230947
85,86,The aRtful MUser,221960,2021-07-12 05:39:10.230947
86,87,Goto 11,214016,2021-07-12 05:39:10.230947
87,88,Goretz,188609,2021-07-12 05:39:10.230947
88,89,geomon,183040,2021-07-12 05:39:10.230947
89,90,make_it_stream,176553,2021-07-12 05:39:10.230947
90,91,Sal's Pals,158847,2021-07-12 05:39:10.230947
91,92,Team Sampou,149096,2021-07-12 05:39:10.230947
92,93,Thirty spokes to make a wheel,148530,2021-07-12 05:39:10.230947
93,94,paiv,147180,2021-07-12 05:39:10.230947
94,95,blueboars team,137757,2021-07-12 05:39:10.230947
95,96,taxidriver,134779,2021-07-12 05:39:10.230947
96,97,OMG ICFP FTW,132683,2021-07-12 05:39:10.230947
97,98,yorofuwa,123852,2021-07-12 05:39:10.230947
98,99,Netvorchesk,119817,2021-07-12 05:39:10.230947
99,100,The Higher Order Of Zeuxis,107989,2021-07-12 05:39:10.230947
100,101,cvnm,78901,2021-07-12 05:39:10.230947
101,102,182020,77800,2021-07-12 05:39:10.230947
102,103,Corentin,73904,2021-07-12 05:39:10.230947
103,104,Not Enough TIme,72108,2021-07-12 05:39:10.230947
104,105,Sjoerd Visscher,67901,2021-07-12 05:39:10.230947
105,106,h25,67775,2021-07-12 05:39:10.230947
106,107,GD,62428,2021-07-12 05:39:10.230947
107,108,Sunspear,61568,2021-07-12 05:39:10.230947
108,109,Tetris Incompetence,58026,2021-07-12 05:39:10.230947
109,110,hayatox,57933,2021-07-12 05:39:10.230947
110,111,Overfull \hbox,56673,2021-07-12 05:39:10.230947
111,112,Lyrical Tokarev,56424,2021-07-12 05:39:10.230947
112,113,The Enigma of Anilambda Fold,56007,2021-07-12 05:39:10.230947
113,114,Ichigo Nudibranch,54665,2021-07-12 05:39:10.230947
