,place,team,score,captured_at
0,1,Unagi,1482765,2021-07-12 14:41:07.268911
1,2,Special Weekend,1431641,2021-07-12 14:41:07.268911
2,3,RGBTeam,1426612,2021-07-12 14:41:07.268911
3,4,manarimo,1416140,2021-07-12 14:41:07.268911
4,5,DiamondPrincess,1257040,2021-07-12 14:41:07.268911
5,6,chirijako,1252658,2021-07-12 14:41:07.268911
6,7,All your poses are belong to us,1194931,2021-07-12 14:41:07.268911
7,8,All In,1125466,2021-07-12 14:41:07.268911
8,9,negainoido,1070433,2021-07-12 14:41:07.268911
9,10,Closed and Restricted Boltzmann Machine ,1018149,2021-07-12 14:41:07.268911
10,11,fixstars,1007222,2021-07-12 14:41:07.268911
11,12,WILD BASHKORT MAGES,1006144,2021-07-12 14:41:07.268911
12,13,Sosuupoyo(sugoi),1002681,2021-07-12 14:41:07.268911
13,14,sanma,997873,2021-07-12 14:41:07.268911
14,15,Independent Set,935021,2021-07-12 14:41:07.268911
15,16,Frictionless Bananas,930756,2021-07-12 14:41:07.268911
16,17,CowDay,910366,2021-07-12 14:41:07.268911
17,18,301,908192,2021-07-12 14:41:07.268911
18,19,Olympia,904566,2021-07-12 14:41:07.268911
19,20,pegovka,903350,2021-07-12 14:41:07.268911
20,21,Pigimarl,901034,2021-07-12 14:41:07.268911
21,22,The Cat is #1!!,873361,2021-07-12 14:41:07.268911
22,23,Folding at home,868532,2021-07-12 14:41:07.268911
23,24,"Snakes, Monkeys and Two Smoking Lambdas",863097,2021-07-12 14:41:07.268911
24,25,Powder,861183,2021-07-12 14:41:07.268911
25,26,Gon the Fox,861118,2021-07-12 14:41:07.268911
26,27,KMC,836934,2021-07-12 14:41:07.268911
27,28,iehn,815360,2021-07-12 14:41:07.268911
28,29,lambda-llama,812769,2021-07-12 14:41:07.268911
29,30,trup16,812487,2021-07-12 14:41:07.268911
30,31,udfew,792975,2021-07-12 14:41:07.268911
31,32,Cult of the Bound Variable,788768,2021-07-12 14:41:07.268911
32,33,ichyo,766040,2021-07-12 14:41:07.268911
33,34,ã°ã¬ã¼ã¹ããªã,764387,2021-07-12 14:41:07.268911
34,35,bowwowforeach,745314,2021-07-12 14:41:07.268911
35,36,codingteam,707371,2021-07-12 14:41:07.268911
36,37,Rotten Lambdas,693713,2021-07-12 14:41:07.268911
37,38,Dire Kettle,681140,2021-07-12 14:41:07.268911
38,39,Side Effects May Include...,637458,2021-07-12 14:41:07.268911
39,40,Aim Tech + Godnotent,633152,2021-07-12 14:41:07.268911
40,41,Fish-Aobayama,628263,2021-07-12 14:41:07.268911
41,42,Zebra Infused Hamsters,619382,2021-07-12 14:41:07.268911
42,43,okaduki,618743,2021-07-12 14:41:07.268911
43,44,undefined,590745,2021-07-12 14:41:07.268911
44,45,THIRTEEN,588745,2021-07-12 14:41:07.268911
45,46,Skobochka,579000,2021-07-12 14:41:07.268911
46,47,EgÃ©r a marson,549320,2021-07-12 14:41:07.268911
47,48,kstm.org,547620,2021-07-12 14:41:07.268911
48,49,ksmlb,545150,2021-07-12 14:41:07.268911
49,50,TBD,524969,2021-07-12 14:41:07.268911
50,51,Chordify,520877,2021-07-12 14:41:07.268911
51,52,uni,506367,2021-07-12 14:41:07.268911
52,53,xyznlp,493134,2021-07-12 14:41:07.268911
53,54,Raging Mushrooms,484900,2021-07-12 14:41:07.268911
54,55,Bottle kids!,468575,2021-07-12 14:41:07.268911
55,56,The Wild Lobsters,448249,2021-07-12 14:41:07.268911
56,57,Bunny Girl Senpai,445015,2021-07-12 14:41:07.268911
57,58,The Blind Hen,444530,2021-07-12 14:41:07.268911
58,59,Yoshida Chicken Rice,443345,2021-07-12 14:41:07.268911
59,60,LILiK,438997,2021-07-12 14:41:07.268911
60,61,Wheezards,435889,2021-07-12 14:41:07.268911
61,62,Invisible Imp,433650,2021-07-12 14:41:07.268911
62,63,TeamDev,427469,2021-07-12 14:41:07.268911
63,64,seladir (cw),410240,2021-07-12 14:41:07.268911
64,65,ACCESS_VIOLATION,399230,2021-07-12 14:41:07.268911
65,66,Eldies,394096,2021-07-12 14:41:07.268911
66,67,Nik & Tonsky,387701,2021-07-12 14:41:07.268911
67,68,mutability,382593,2021-07-12 14:41:07.268911
68,69,Vanilla Bears,377481,2021-07-12 14:41:07.268911
69,70,'; CREATE TABLE fun(); --,374644,2021-07-12 14:41:07.268911
70,71,Channable,368076,2021-07-12 14:41:07.268911
71,72,Goretz,363298,2021-07-12 14:41:07.268911
72,73,Piggybank Software,362378,2021-07-12 14:41:07.268911
73,74,The PET in the wall,360695,2021-07-12 14:41:07.268911
74,75,blue-poser,359415,2021-07-12 14:41:07.268911
75,76,code-o-matic,357231,2021-07-12 14:41:07.268911
76,77,ATS,352604,2021-07-12 14:41:07.268911
77,78,uguu.org,352585,2021-07-12 14:41:07.268911
78,79,Sigmoid Freud,338051,2021-07-12 14:41:07.268911
79,80,We didn't mean to use Python,337522,2021-07-12 14:41:07.268911
80,81,cashto,316492,2021-07-12 14:41:07.268911
81,82,Rogue Operations,307212,2021-07-12 14:41:07.268911
82,83,team classified,272658,2021-07-12 14:41:07.268911
83,84,IKS,271147,2021-07-12 14:41:07.268911
84,85,jabber.ru,259770,2021-07-12 14:41:07.268911
85,86,yorofuwa,250169,2021-07-12 14:41:07.268911
86,87,The aRtful MUser,248648,2021-07-12 14:41:07.268911
87,88,OMG ICFP FTW,247445,2021-07-12 14:41:07.268911
88,89,make_it_stream,246197,2021-07-12 14:41:07.268911
89,90,Thirty spokes to make a wheel,243530,2021-07-12 14:41:07.268911
90,91,NashFP,240892,2021-07-12 14:41:07.268911
91,92,xyz600,239412,2021-07-12 14:41:07.268911
92,93,Team Sampou,228491,2021-07-12 14:41:07.268911
93,94,Sal's Pals,226812,2021-07-12 14:41:07.268911
94,95,Goto 11,214397,2021-07-12 14:41:07.268911
95,96,geomon,182995,2021-07-12 14:41:07.268911
96,97,tanzaku,182033,2021-07-12 14:41:07.268911
97,98,The Higher Order Of Zeuxis,164574,2021-07-12 14:41:07.268911
98,99,qr0m4s4n_tÃ¸4m,157207,2021-07-12 14:41:07.268911
99,100,taxidriver,150844,2021-07-12 14:41:07.268911
100,101,WinterMUTE,149394,2021-07-12 14:41:07.268911
101,102,bymski,148883,2021-07-12 14:41:07.268911
102,103,paiv,146004,2021-07-12 14:41:07.268911
103,104,blueboars team,137606,2021-07-12 14:41:07.268911
104,105,Netvorchesk,119721,2021-07-12 14:41:07.268911
105,106,Free Tacos,108021,2021-07-12 14:41:07.268911
106,107,Sunspear,107109,2021-07-12 14:41:07.268911
107,108,balonit_bros,92883,2021-07-12 14:41:07.268911
108,109,182020,89174,2021-07-12 14:41:07.268911
109,110,The Enigma of Anilambda Fold,84034,2021-07-12 14:41:07.268911
110,111,cvnm,78755,2021-07-12 14:41:07.268911
111,112,Corentin,73261,2021-07-12 14:41:07.268911
112,113,Not Enough TIme,72108,2021-07-12 14:41:07.268911
113,114,GD,72091,2021-07-12 14:41:07.268911
114,115,Sjoerd Visscher,67901,2021-07-12 14:41:07.268911
115,116,h25,67684,2021-07-12 14:41:07.268911
