,place,team,score,captured_at
0,1,Unagi,1479268,2021-07-12 18:57:01.246297
1,2,Special Weekend,1457411,2021-07-12 18:57:01.246297
2,3,RGBTeam,1429820,2021-07-12 18:57:01.246297
3,4,manarimo,1424737,2021-07-12 18:57:01.246297
4,5,chirijako,1332721,2021-07-12 18:57:01.246297
5,6,DiamondPrincess,1327752,2021-07-12 18:57:01.246297
6,7,fixstars,1236789,2021-07-12 18:57:01.246297
7,8,All your poses are belong to us,1208644,2021-07-12 18:57:01.246297
8,9,Frictionless Bananas,1133694,2021-07-12 18:57:01.246297
9,10,All In,1118921,2021-07-12 18:57:01.246297
10,11,negainoido,1114392,2021-07-12 18:57:01.246297
11,12,Independent Set,1104649,2021-07-12 18:57:01.246297
12,13,sanma,1093267,2021-07-12 18:57:01.246297
13,14,Closed and Restricted Boltzmann Machine ,1069823,2021-07-12 18:57:01.246297
14,15,301,1064608,2021-07-12 18:57:01.246297
15,16,WILD BASHKORT MAGES,1047161,2021-07-12 18:57:01.246297
16,17,Sosuupoyo(sugoi),1046824,2021-07-12 18:57:01.246297
17,18,CowDay,1002645,2021-07-12 18:57:01.246297
18,19,Pigimarl,986651,2021-07-12 18:57:01.246297
19,20,pegovka,961890,2021-07-12 18:57:01.246297
20,21,Gon the Fox,940584,2021-07-12 18:57:01.246297
21,22,"Snakes, Monkeys and Two Smoking Lambdas",930903,2021-07-12 18:57:01.246297
22,23,The Cat is #1!!,918707,2021-07-12 18:57:01.246297
23,24,Olympia,915726,2021-07-12 18:57:01.246297
24,25,ã°ã¬ã¼ã¹ããªã,915318,2021-07-12 18:57:01.246297
25,26,Folding at home,910363,2021-07-12 18:57:01.246297
26,27,udfew,905980,2021-07-12 18:57:01.246297
27,28,Powder,888062,2021-07-12 18:57:01.246297
28,29,KMC,867518,2021-07-12 18:57:01.246297
29,30,lambda-llama,836922,2021-07-12 18:57:01.246297
30,31,codingteam,836158,2021-07-12 18:57:01.246297
31,32,iehn,826713,2021-07-12 18:57:01.246297
32,33,trup16,816220,2021-07-12 18:57:01.246297
33,34,Cult of the Bound Variable,813063,2021-07-12 18:57:01.246297
34,35,ichyo,812130,2021-07-12 18:57:01.246297
35,36,182020,809840,2021-07-12 18:57:01.246297
36,37,bowwowforeach,772246,2021-07-12 18:57:01.246297
37,38,Rotten Lambdas,723795,2021-07-12 18:57:01.246297
38,39,Dire Kettle,710775,2021-07-12 18:57:01.246297
39,40,Fish-Aobayama,687110,2021-07-12 18:57:01.246297
40,41,Zebra Infused Hamsters,680526,2021-07-12 18:57:01.246297
41,42,okaduki,663125,2021-07-12 18:57:01.246297
42,43,Side Effects May Include...,633904,2021-07-12 18:57:01.246297
43,44,undefined,633815,2021-07-12 18:57:01.246297
44,45,Aim Tech + Godnotent,630773,2021-07-12 18:57:01.246297
45,46,EgÃ©r a marson,626401,2021-07-12 18:57:01.246297
46,47,Skobochka,613288,2021-07-12 18:57:01.246297
