,place,team,score,captured_at
0,1,Unagi,1481692,2021-07-12 12:50:43.468167
1,2,Special Weekend,1451285,2021-07-12 12:50:43.468167
2,3,RGBTeam,1416859,2021-07-12 12:50:43.468167
3,4,manarimo,1349925,2021-07-12 12:50:43.468167
4,5,chirijako,1234960,2021-07-12 12:50:43.468167
5,6,DiamondPrincess,1218150,2021-07-12 12:50:43.468167
6,7,All your poses are belong to us,1184053,2021-07-12 12:50:43.468167
7,8,All In,1128001,2021-07-12 12:50:43.468167
8,9,negainoido,1064315,2021-07-12 12:50:43.468167
9,10,fixstars,1008840,2021-07-12 12:50:43.468167
10,11,sanma,998282,2021-07-12 12:50:43.468167
11,12,WILD BASHKORT MAGES,991914,2021-07-12 12:50:43.468167
12,13,Closed and Restricted Boltzmann Machine ,991333,2021-07-12 12:50:43.468167
13,14,Sosuupoyo(sugoi),960580,2021-07-12 12:50:43.468167
14,15,Independent Set,925700,2021-07-12 12:50:43.468167
15,16,301,909729,2021-07-12 12:50:43.468167
16,17,Frictionless Bananas,909088,2021-07-12 12:50:43.468167
17,18,Pigimarl,902274,2021-07-12 12:50:43.468167
18,19,Olympia,896577,2021-07-12 12:50:43.468167
19,20,pegovka,888342,2021-07-12 12:50:43.468167
20,21,Folding at home,869718,2021-07-12 12:50:43.468167
21,22,Powder,859583,2021-07-12 12:50:43.468167
22,23,The Cat is #1!!,856837,2021-07-12 12:50:43.468167
23,24,CowDay,849488,2021-07-12 12:50:43.468167
24,25,KMC,819432,2021-07-12 12:50:43.468167
25,26,"Snakes, Monkeys and Two Smoking Lambdas",815788,2021-07-12 12:50:43.468167
26,27,lambda-llama,813376,2021-07-12 12:50:43.468167
27,28,iehn,798912,2021-07-12 12:50:43.468167
28,29,trup16,796191,2021-07-12 12:50:43.468167
29,30,udfew,793629,2021-07-12 12:50:43.468167
30,31,ichyo,749163,2021-07-12 12:50:43.468167
31,32,bowwowforeach,746299,2021-07-12 12:50:43.468167
32,33,Gon the Fox,743224,2021-07-12 12:50:43.468167
33,34,Cult of the Bound Variable,712272,2021-07-12 12:50:43.468167
34,35,codingteam,708141,2021-07-12 12:50:43.468167
35,36,Rotten Lambdas,671958,2021-07-12 12:50:43.468167
36,37,Side Effects May Include...,634870,2021-07-12 12:50:43.468167
37,38,Aim Tech + Godnotent,633456,2021-07-12 12:50:43.468167
38,39,Zebra Infused Hamsters,620575,2021-07-12 12:50:43.468167
39,40,Fish-Aobayama,608549,2021-07-12 12:50:43.468167
40,41,Dire Kettle,607627,2021-07-12 12:50:43.468167
41,42,okaduki,599981,2021-07-12 12:50:43.468167
42,43,ã°ã¬ã¼ã¹ããªã,589533,2021-07-12 12:50:43.468167
43,44,THIRTEEN,585351,2021-07-12 12:50:43.468167
44,45,undefined,584389,2021-07-12 12:50:43.468167
