,place,team,score,captured_at
0,1,Special Weekend,1377297,2021-07-12 01:48:20.896075
1,2,RGBTeam,1356403,2021-07-12 01:48:20.896075
2,3,Unagi,1292640,2021-07-12 01:48:20.896075
3,4,manarimo,1274850,2021-07-12 01:48:20.896075
4,5,chirijako,1217344,2021-07-12 01:48:20.896075
5,6,DiamondPrincess,1136747,2021-07-12 01:48:20.896075
6,7,All In,1124366,2021-07-12 01:48:20.896075
7,8,Independent Set,923749,2021-07-12 01:48:20.896075
8,9,301,875190,2021-07-12 01:48:20.896075
9,10,Olympia,859105,2021-07-12 01:48:20.896075
10,11,fixstars,840027,2021-07-12 01:48:20.896075
11,12,sanma,837064,2021-07-12 01:48:20.896075
12,13,pegovka,831161,2021-07-12 01:48:20.896075
13,14,iehn,789112,2021-07-12 01:48:20.896075
14,15,CowDay,779620,2021-07-12 01:48:20.896075
15,16,Folding at home,771399,2021-07-12 01:48:20.896075
16,17,Sosuupoyo(sugoi),747600,2021-07-12 01:48:20.896075
17,18,WILD BASHKORT MAGES,725503,2021-07-12 01:48:20.896075
18,19,bowwowforeach,706418,2021-07-12 01:48:20.896075
19,20,Closed and Restricted Boltzmann Machine ,698872,2021-07-12 01:48:20.896075
20,21,Gon the Fox,698294,2021-07-12 01:48:20.896075
21,22,KMC,678407,2021-07-12 01:48:20.896075
22,23,ichyo,675280,2021-07-12 01:48:20.896075
23,24,negainoido,659211,2021-07-12 01:48:20.896075
24,25,Aim Tech + Godnotent,636656,2021-07-12 01:48:20.896075
25,26,The Cat is #1!!,628450,2021-07-12 01:48:20.896075
26,27,codingteam,618802,2021-07-12 01:48:20.896075
27,28,lambda-llama,612088,2021-07-12 01:48:20.896075
28,29,Powder,606600,2021-07-12 01:48:20.896075
29,30,udfew,588616,2021-07-12 01:48:20.896075
30,31,Fish-Aobayama,576887,2021-07-12 01:48:20.896075
31,32,Rotten Lambdas,544878,2021-07-12 01:48:20.896075
32,33,THIRTEEN,543762,2021-07-12 01:48:20.896075
33,34,undefined,525436,2021-07-12 01:48:20.896075
34,35,Skobochka,523156,2021-07-12 01:48:20.896075
35,36,Cult of the Bound Variable,514158,2021-07-12 01:48:20.896075
36,37,kstm.org,505123,2021-07-12 01:48:20.896075
37,38,"Snakes, Monkeys and Two Smoking Lambdas",505075,2021-07-12 01:48:20.896075
38,39,Side Effects May Include...,490243,2021-07-12 01:48:20.896075
39,40,Zebra Infused Hamsters,478313,2021-07-12 01:48:20.896075
40,41,okaduki,475301,2021-07-12 01:48:20.896075
41,42,Pigimarl,465038,2021-07-12 01:48:20.896075
42,43,Chordify,453222,2021-07-12 01:48:20.896075
43,44,Bunny Girl Senpai,447176,2021-07-12 01:48:20.896075
44,45,Yoshida Chicken Rice,446993,2021-07-12 01:48:20.896075
45,46,All your poses are belong to us,437653,2021-07-12 01:48:20.896075
46,47,Wheezards,407894,2021-07-12 01:48:20.896075
47,48,ksmlb,407561,2021-07-12 01:48:20.896075
48,49,LILiK,404437,2021-07-12 01:48:20.896075
49,50,mutability,384758,2021-07-12 01:48:20.896075
50,51,ã°ã¬ã¼ã¹ããªã,378723,2021-07-12 01:48:20.896075
51,52,cwfork,373133,2021-07-12 01:48:20.896075
52,53,xyznlp,366906,2021-07-12 01:48:20.896075
53,54,Raging Mushrooms,364018,2021-07-12 01:48:20.896075
54,55,blue-poser,361031,2021-07-12 01:48:20.896075
55,56,ATS,353556,2021-07-12 01:48:20.896075
56,57,Eldies,349587,2021-07-12 01:48:20.896075
57,58,'; CREATE TABLE fun(); --,328012,2021-07-12 01:48:20.896075
58,59,TBD,324237,2021-07-12 01:48:20.896075
59,60,Vanilla Bears,317064,2021-07-12 01:48:20.896075
60,61,TeamDev,315763,2021-07-12 01:48:20.896075
61,62,Goretz,314786,2021-07-12 01:48:20.896075
62,63,Rogue Operations,310707,2021-07-12 01:48:20.896075
63,64,Channable,308868,2021-07-12 01:48:20.896075
64,65,EgÃ©r a marson,292501,2021-07-12 01:48:20.896075
65,66,ACCESS_VIOLATION,283120,2021-07-12 01:48:20.896075
66,67,Frictionless Bananas,280775,2021-07-12 01:48:20.896075
67,68,uni,278915,2021-07-12 01:48:20.896075
68,69,uguu.org,277095,2021-07-12 01:48:20.896075
69,70,code-o-matic,273580,2021-07-12 01:48:20.896075
