,place,team,score,captured_at
0,1,Special Weekend,1424109,2021-07-12 08:44:50.848718
1,2,manarimo,1361102,2021-07-12 08:44:50.848718
2,3,RGBTeam,1331386,2021-07-12 08:44:50.848718
3,4,chirijako,1225387,2021-07-12 08:44:50.848718
4,5,All your poses are belong to us,1200049,2021-07-12 08:44:50.848718
5,6,DiamondPrincess,1150592,2021-07-12 08:44:50.848718
6,7,Unagi,1135033,2021-07-12 08:44:50.848718
7,8,All In,1122017,2021-07-12 08:44:50.848718
8,9,fixstars,1018282,2021-07-12 08:44:50.848718
9,10,negainoido,1009445,2021-07-12 08:44:50.848718
10,11,WILD BASHKORT MAGES,935863,2021-07-12 08:44:50.848718
11,12,Closed and Restricted Boltzmann Machine ,930199,2021-07-12 08:44:50.848718
12,13,Independent Set,919053,2021-07-12 08:44:50.848718
13,14,Sosuupoyo(sugoi),913176,2021-07-12 08:44:50.848718
14,15,301,896131,2021-07-12 08:44:50.848718
15,16,sanma,889612,2021-07-12 08:44:50.848718
16,17,Olympia,862305,2021-07-12 08:44:50.848718
17,18,CowDay,833629,2021-07-12 08:44:50.848718
18,19,pegovka,808628,2021-07-12 08:44:50.848718
19,20,KMC,806786,2021-07-12 08:44:50.848718
20,21,Pigimarl,801676,2021-07-12 08:44:50.848718
21,22,Folding at home,792432,2021-07-12 08:44:50.848718
22,23,iehn,779676,2021-07-12 08:44:50.848718
23,24,udfew,755792,2021-07-12 08:44:50.848718
24,25,Powder,749201,2021-07-12 08:44:50.848718
25,26,ichyo,735578,2021-07-12 08:44:50.848718
26,27,lambda-llama,719374,2021-07-12 08:44:50.848718
27,28,codingteam,711599,2021-07-12 08:44:50.848718
28,29,Gon the Fox,705744,2021-07-12 08:44:50.848718
29,30,bowwowforeach,701433,2021-07-12 08:44:50.848718
30,31,Aim Tech + Godnotent,635873,2021-07-12 08:44:50.848718
31,32,Side Effects May Include...,634204,2021-07-12 08:44:50.848718
32,33,The Cat is #1!!,620904,2021-07-12 08:44:50.848718
33,34,ã°ã¬ã¼ã¹ããªã,595450,2021-07-12 08:44:50.848718
34,35,Rotten Lambdas,579701,2021-07-12 08:44:50.848718
35,36,undefined,579281,2021-07-12 08:44:50.848718
36,37,Fish-Aobayama,574935,2021-07-12 08:44:50.848718
37,38,Zebra Infused Hamsters,570302,2021-07-12 08:44:50.848718
