,place,team,score,captured_at
0,1,Special Weekend,1379168,2021-07-12 00:43:07.031392
1,2,RGBTeam,1326910,2021-07-12 00:43:07.031392
2,3,Unagi,1290229,2021-07-12 00:43:07.031392
3,4,manarimo,1276779,2021-07-12 00:43:07.031392
4,5,chirijako,1196103,2021-07-12 00:43:07.031392
5,6,All In,1125075,2021-07-12 00:43:07.031392
6,7,DiamondPrincess,1112490,2021-07-12 00:43:07.031392
7,8,301,844326,2021-07-12 00:43:07.031392
8,9,fixstars,841372,2021-07-12 00:43:07.031392
9,10,sanma,823683,2021-07-12 00:43:07.031392
10,11,Olympia,816008,2021-07-12 00:43:07.031392
11,12,iehn,790423,2021-07-12 00:43:07.031392
12,13,pegovka,777964,2021-07-12 00:43:07.031392
13,14,negainoido,767581,2021-07-12 00:43:07.031392
14,15,Sosuupoyo(sugoi),748223,2021-07-12 00:43:07.031392
15,16,CowDay,740933,2021-07-12 00:43:07.031392
16,17,Folding at home,735528,2021-07-12 00:43:07.031392
17,18,bowwowforeach,707255,2021-07-12 00:43:07.031392
18,19,Closed and Restricted Boltzmann Machine ,699210,2021-07-12 00:43:07.031392
19,20,Gon the Fox,687126,2021-07-12 00:43:07.031392
20,21,KMC,652182,2021-07-12 00:43:07.031392
21,22,Independent Set,646905,2021-07-12 00:43:07.031392
22,23,WILD BASHKORT MAGES,641244,2021-07-12 00:43:07.031392
23,24,Aim Tech + Godnotent,636656,2021-07-12 00:43:07.031392
24,25,Powder,607150,2021-07-12 00:43:07.031392
25,26,ichyo,594292,2021-07-12 00:43:07.031392
26,27,udfew,589319,2021-07-12 00:43:07.031392
27,28,lambda-llama,571315,2021-07-12 00:43:07.031392
28,29,Fish-Aobayama,559888,2021-07-12 00:43:07.031392
29,30,THIRTEEN,553812,2021-07-12 00:43:07.031392
30,31,Rotten Lambdas,536890,2021-07-12 00:43:07.031392
31,32,codingteam,532988,2021-07-12 00:43:07.031392
32,33,The Cat is #1!!,532728,2021-07-12 00:43:07.031392
33,34,Skobochka,518142,2021-07-12 00:43:07.031392
34,35,undefined,514981,2021-07-12 00:43:07.031392
35,36,"Snakes, Monkeys and Two Smoking Lambdas",505075,2021-07-12 00:43:07.031392
36,37,kstm.org,500813,2021-07-12 00:43:07.031392
37,38,Cult of the Bound Variable,484896,2021-07-12 00:43:07.031392
38,39,Side Effects May Include...,479241,2021-07-12 00:43:07.031392
39,40,okaduki,468728,2021-07-12 00:43:07.031392
40,41,Pigimarl,465334,2021-07-12 00:43:07.031392
41,42,Zebra Infused Hamsters,461709,2021-07-12 00:43:07.031392
42,43,Chordify,453222,2021-07-12 00:43:07.031392
43,44,Bunny Girl Senpai,447176,2021-07-12 00:43:07.031392
44,45,Yoshida Chicken Rice,447175,2021-07-12 00:43:07.031392
45,46,ã°ã¬ã¼ã¹ããªã,429196,2021-07-12 00:43:07.031392
46,47,trup16,409763,2021-07-12 00:43:07.031392
47,48,ksmlb,406075,2021-07-12 00:43:07.031392
48,49,mutability,384758,2021-07-12 00:43:07.031392
49,50,cwfork,371667,2021-07-12 00:43:07.031392
50,51,Raging Mushrooms,364434,2021-07-12 00:43:07.031392
51,52,xyznlp,357562,2021-07-12 00:43:07.031392
52,53,ATS,353556,2021-07-12 00:43:07.031392
53,54,LILiK,352871,2021-07-12 00:43:07.031392
54,55,blue-poser,343380,2021-07-12 00:43:07.031392
55,56,TBD,329635,2021-07-12 00:43:07.031392
56,57,'; CREATE TABLE fun(); --,328115,2021-07-12 00:43:07.031392
57,58,Wheezards,326543,2021-07-12 00:43:07.031392
58,59,Channable,308868,2021-07-12 00:43:07.031392
59,60,Rogue Operations,308070,2021-07-12 00:43:07.031392
60,61,Vanilla Bears,306621,2021-07-12 00:43:07.031392
61,62,Eldies,298841,2021-07-12 00:43:07.031392
62,63,Goretz,297153,2021-07-12 00:43:07.031392
63,64,TeamDev,287206,2021-07-12 00:43:07.031392
64,65,ACCESS_VIOLATION,283217,2021-07-12 00:43:07.031392
