,place,team,score,captured_at
0,1,Unagi,1448988,2021-07-12 10:25:12.354559
1,2,Special Weekend,1431995,2021-07-12 10:25:12.354559
2,3,RGBTeam,1420497,2021-07-12 10:25:12.354559
3,4,manarimo,1356674,2021-07-12 10:25:12.354559
4,5,chirijako,1220332,2021-07-12 10:25:12.354559
5,6,All your poses are belong to us,1191525,2021-07-12 10:25:12.354559
6,7,DiamondPrincess,1183821,2021-07-12 10:25:12.354559
7,8,All In,1119044,2021-07-12 10:25:12.354559
8,9,negainoido,1028455,2021-07-12 10:25:12.354559
9,10,fixstars,1014329,2021-07-12 10:25:12.354559
10,11,sanma,1003323,2021-07-12 10:25:12.354559
11,12,WILD BASHKORT MAGES,994463,2021-07-12 10:25:12.354559
12,13,Closed and Restricted Boltzmann Machine ,956630,2021-07-12 10:25:12.354559
13,14,Independent Set,930614,2021-07-12 10:25:12.354559
14,15,Sosuupoyo(sugoi),928069,2021-07-12 10:25:12.354559
15,16,301,907344,2021-07-12 10:25:12.354559
16,17,Olympia,895391,2021-07-12 10:25:12.354559
17,18,pegovka,863758,2021-07-12 10:25:12.354559
18,19,Folding at home,842728,2021-07-12 10:25:12.354559
19,20,CowDay,833505,2021-07-12 10:25:12.354559
20,21,The Cat is #1!!,821550,2021-07-12 10:25:12.354559
21,22,lambda-llama,816409,2021-07-12 10:25:12.354559
22,23,KMC,805716,2021-07-12 10:25:12.354559
23,24,Pigimarl,799341,2021-07-12 10:25:12.354559
24,25,udfew,796864,2021-07-12 10:25:12.354559
25,26,Powder,776958,2021-07-12 10:25:12.354559
26,27,iehn,771997,2021-07-12 10:25:12.354559
27,28,ichyo,755876,2021-07-12 10:25:12.354559
28,29,Gon the Fox,718588,2021-07-12 10:25:12.354559
29,30,bowwowforeach,713681,2021-07-12 10:25:12.354559
30,31,codingteam,709842,2021-07-12 10:25:12.354559
31,32,"Snakes, Monkeys and Two Smoking Lambdas",707222,2021-07-12 10:25:12.354559
32,33,Cult of the Bound Variable,649613,2021-07-12 10:25:12.354559
33,34,Side Effects May Include...,638721,2021-07-12 10:25:12.354559
34,35,Aim Tech + Godnotent,635873,2021-07-12 10:25:12.354559
35,36,Rotten Lambdas,609058,2021-07-12 10:25:12.354559
36,37,ã°ã¬ã¼ã¹ããªã,593288,2021-07-12 10:25:12.354559
37,38,okaduki,584173,2021-07-12 10:25:12.354559
38,39,undefined,577783,2021-07-12 10:25:12.354559
39,40,THIRTEEN,575703,2021-07-12 10:25:12.354559
40,41,TBD,575579,2021-07-12 10:25:12.354559
41,42,Fish-Aobayama,574916,2021-07-12 10:25:12.354559
42,43,Zebra Infused Hamsters,574721,2021-07-12 10:25:12.354559
43,44,Dire Kettle,563753,2021-07-12 10:25:12.354559
44,45,kstm.org,526641,2021-07-12 10:25:12.354559
45,46,Chordify,523652,2021-07-12 10:25:12.354559
46,47,uni,506296,2021-07-12 10:25:12.354559
47,48,ksmlb,504131,2021-07-12 10:25:12.354559
48,49,trup16,500824,2021-07-12 10:25:12.354559
49,50,EgÃ©r a marson,497134,2021-07-12 10:25:12.354559
50,51,Frictionless Bananas,481463,2021-07-12 10:25:12.354559
51,52,Skobochka,475800,2021-07-12 10:25:12.354559
52,53,xyznlp,461074,2021-07-12 10:25:12.354559
53,54,LILiK,458639,2021-07-12 10:25:12.354559
54,55,Raging Mushrooms,456423,2021-07-12 10:25:12.354559
55,56,The Wild Lobsters,448672,2021-07-12 10:25:12.354559
56,57,Bunny Girl Senpai,446991,2021-07-12 10:25:12.354559
57,58,The Blind Hen,446034,2021-07-12 10:25:12.354559
58,59,Yoshida Chicken Rice,445581,2021-07-12 10:25:12.354559
59,60,TeamDev,431072,2021-07-12 10:25:12.354559
60,61,Wheezards,426524,2021-07-12 10:25:12.354559
61,62,seladir (cw),410495,2021-07-12 10:25:12.354559
62,63,ACCESS_VIOLATION,400186,2021-07-12 10:25:12.354559
63,64,Eldies,395617,2021-07-12 10:25:12.354559
64,65,mutability,384600,2021-07-12 10:25:12.354559
65,66,Invisible Imp,379955,2021-07-12 10:25:12.354559
66,67,Vanilla Bears,378846,2021-07-12 10:25:12.354559
67,68,'; CREATE TABLE fun(); --,375312,2021-07-12 10:25:12.354559
68,69,Channable,370145,2021-07-12 10:25:12.354559
69,70,Piggybank Software,362181,2021-07-12 10:25:12.354559
70,71,The PET in the wall,361918,2021-07-12 10:25:12.354559
71,72,blue-poser,360841,2021-07-12 10:25:12.354559
72,73,ATS,353254,2021-07-12 10:25:12.354559
73,74,We didn't mean to use Python,337993,2021-07-12 10:25:12.354559
74,75,Sigmoid Freud,335746,2021-07-12 10:25:12.354559
75,76,code-o-matic,324299,2021-07-12 10:25:12.354559
76,77,Goretz,309311,2021-07-12 10:25:12.354559
77,78,uguu.org,309023,2021-07-12 10:25:12.354559
78,79,Rogue Operations,307621,2021-07-12 10:25:12.354559
79,80,Nik & Tonsky,307602,2021-07-12 10:25:12.354559
80,81,cashto,305480,2021-07-12 10:25:12.354559
81,82,team classified,273082,2021-07-12 10:25:12.354559
82,83,IKS,265871,2021-07-12 10:25:12.354559
83,84,jabber.ru,259917,2021-07-12 10:25:12.354559
84,85,Bottle kids!,252933,2021-07-12 10:25:12.354559
85,86,yorofuwa,241322,2021-07-12 10:25:12.354559
86,87,make_it_stream,240172,2021-07-12 10:25:12.354559
87,88,xyz600,239558,2021-07-12 10:25:12.354559
88,89,The aRtful MUser,221949,2021-07-12 10:25:12.354559
89,90,Sal's Pals,218402,2021-07-12 10:25:12.354559
90,91,Thirty spokes to make a wheel,202577,2021-07-12 10:25:12.354559
91,92,Goto 11,197622,2021-07-12 10:25:12.354559
92,93,OMG ICFP FTW,186778,2021-07-12 10:25:12.354559
93,94,geomon,183034,2021-07-12 10:25:12.354559
94,95,taxidriver,151009,2021-07-12 10:25:12.354559
95,96,Team Sampou,149090,2021-07-12 10:25:12.354559
