,place,team,score,captured_at
0,1,Unagi,1479612,2021-07-12 18:01:49.437092
1,2,Special Weekend,1457751,2021-07-12 18:01:49.437092
2,3,RGBTeam,1429910,2021-07-12 18:01:49.437092
3,4,manarimo,1425070,2021-07-12 18:01:49.437092
4,5,chirijako,1300872,2021-07-12 18:01:49.437092
5,6,DiamondPrincess,1289019,2021-07-12 18:01:49.437092
6,7,All your poses are belong to us,1208993,2021-07-12 18:01:49.437092
7,8,Frictionless Bananas,1123226,2021-07-12 18:01:49.437092
8,9,All In,1119229,2021-07-12 18:01:49.437092
9,10,Independent Set,1102579,2021-07-12 18:01:49.437092
10,11,negainoido,1099045,2021-07-12 18:01:49.437092
11,12,sanma,1083280,2021-07-12 18:01:49.437092
12,13,Closed and Restricted Boltzmann Machine ,1068468,2021-07-12 18:01:49.437092
13,14,301,1043734,2021-07-12 18:01:49.437092
14,15,Sosuupoyo(sugoi),1035664,2021-07-12 18:01:49.437092
15,16,WILD BASHKORT MAGES,1025029,2021-07-12 18:01:49.437092
16,17,fixstars,1001720,2021-07-12 18:01:49.437092
17,18,Pigimarl,986891,2021-07-12 18:01:49.437092
18,19,pegovka,961439,2021-07-12 18:01:49.437092
19,20,CowDay,950028,2021-07-12 18:01:49.437092
20,21,Gon the Fox,940656,2021-07-12 18:01:49.437092
21,22,The Cat is #1!!,918461,2021-07-12 18:01:49.437092
22,23,"Snakes, Monkeys and Two Smoking Lambdas",918286,2021-07-12 18:01:49.437092
23,24,Olympia,915909,2021-07-12 18:01:49.437092
24,25,ã°ã¬ã¼ã¹ããªã,892732,2021-07-12 18:01:49.437092
25,26,Folding at home,881115,2021-07-12 18:01:49.437092
26,27,Powder,870395,2021-07-12 18:01:49.437092
27,28,KMC,867748,2021-07-12 18:01:49.437092
28,29,lambda-llama,836381,2021-07-12 18:01:49.437092
29,30,udfew,834360,2021-07-12 18:01:49.437092
30,31,iehn,826101,2021-07-12 18:01:49.437092
31,32,codingteam,815845,2021-07-12 18:01:49.437092
32,33,trup16,815372,2021-07-12 18:01:49.437092
33,34,Cult of the Bound Variable,813284,2021-07-12 18:01:49.437092
34,35,ichyo,805210,2021-07-12 18:01:49.437092
35,36,bowwowforeach,755490,2021-07-12 18:01:49.437092
36,37,Rotten Lambdas,723063,2021-07-12 18:01:49.437092
37,38,Dire Kettle,708126,2021-07-12 18:01:49.437092
38,39,Fish-Aobayama,687110,2021-07-12 18:01:49.437092
39,40,okaduki,647480,2021-07-12 18:01:49.437092
40,41,Side Effects May Include...,634126,2021-07-12 18:01:49.437092
41,42,Aim Tech + Godnotent,630773,2021-07-12 18:01:49.437092
42,43,undefined,623110,2021-07-12 18:01:49.437092
43,44,Zebra Infused Hamsters,615499,2021-07-12 18:01:49.437092
44,45,EgÃ©r a marson,595734,2021-07-12 18:01:49.437092
45,46,Wheezards,591267,2021-07-12 18:01:49.437092
46,47,The Blind Hen,590208,2021-07-12 18:01:49.437092
47,48,THIRTEEN,586611,2021-07-12 18:01:49.437092
48,49,Skobochka,583175,2021-07-12 18:01:49.437092
49,50,Channable,576056,2021-07-12 18:01:49.437092
50,51,ksmlb,566910,2021-07-12 18:01:49.437092
51,52,uni,561346,2021-07-12 18:01:49.437092
52,53,kstm.org,554078,2021-07-12 18:01:49.437092
53,54,Raging Mushrooms,538014,2021-07-12 18:01:49.437092
54,55,xyznlp,519326,2021-07-12 18:01:49.437092
55,56,Chordify,519280,2021-07-12 18:01:49.437092
56,57,Bottle kids!,486556,2021-07-12 18:01:49.437092
57,58,The Wild Lobsters,485942,2021-07-12 18:01:49.437092
58,59,uguu.org,485453,2021-07-12 18:01:49.437092
59,60,OMG ICFP FTW,467053,2021-07-12 18:01:49.437092
60,61,LILiK,460708,2021-07-12 18:01:49.437092
61,62,Invisible Imp,454210,2021-07-12 18:01:49.437092
62,63,Bunny Girl Senpai,443983,2021-07-12 18:01:49.437092
63,64,Yoshida Chicken Rice,442443,2021-07-12 18:01:49.437092
64,65,Eldies,428600,2021-07-12 18:01:49.437092
65,66,TeamDev,424788,2021-07-12 18:01:49.437092
66,67,Vanilla Bears,421657,2021-07-12 18:01:49.437092
67,68,TBD,412167,2021-07-12 18:01:49.437092
68,69,seladir (cw),408471,2021-07-12 18:01:49.437092
