,place,team,score,captured_at
0,1,Special Weekend,1432921,2021-07-12 07:49:38.398377
1,2,manarimo,1368861,2021-07-12 07:49:38.398377
2,3,RGBTeam,1365890,2021-07-12 07:49:38.398377
3,4,Unagi,1326715,2021-07-12 07:49:38.398377
4,5,chirijako,1230633,2021-07-12 07:49:38.398377
5,6,DiamondPrincess,1145505,2021-07-12 07:49:38.398377
6,7,All In,1128503,2021-07-12 07:49:38.398377
7,8,fixstars,1025099,2021-07-12 07:49:38.398377
8,9,WILD BASHKORT MAGES,968109,2021-07-12 07:49:38.398377
9,10,negainoido,941607,2021-07-12 07:49:38.398377
10,11,Closed and Restricted Boltzmann Machine ,927539,2021-07-12 07:49:38.398377
11,12,Independent Set,924986,2021-07-12 07:49:38.398377
12,13,301,915207,2021-07-12 07:49:38.398377
13,14,Olympia,902912,2021-07-12 07:49:38.398377
14,15,sanma,893949,2021-07-12 07:49:38.398377
15,16,pegovka,877115,2021-07-12 07:49:38.398377
16,17,CowDay,837897,2021-07-12 07:49:38.398377
17,18,Pigimarl,807284,2021-07-12 07:49:38.398377
18,19,Folding at home,805669,2021-07-12 07:49:38.398377
19,20,KMC,800880,2021-07-12 07:49:38.398377
20,21,iehn,784652,2021-07-12 07:49:38.398377
21,22,Powder,751336,2021-07-12 07:49:38.398377
22,23,ichyo,734602,2021-07-12 07:49:38.398377
23,24,codingteam,713882,2021-07-12 07:49:38.398377
24,25,Gon the Fox,709014,2021-07-12 07:49:38.398377
25,26,bowwowforeach,705592,2021-07-12 07:49:38.398377
26,27,udfew,686737,2021-07-12 07:49:38.398377
27,28,The Cat is #1!!,663786,2021-07-12 07:49:38.398377
28,29,lambda-llama,658109,2021-07-12 07:49:38.398377
29,30,All your poses are belong to us,643680,2021-07-12 07:49:38.398377
30,31,Side Effects May Include...,638900,2021-07-12 07:49:38.398377
31,32,Aim Tech + Godnotent,635873,2021-07-12 07:49:38.398377
32,33,ã°ã¬ã¼ã¹ããªã,600285,2021-07-12 07:49:38.398377
33,34,undefined,582841,2021-07-12 07:49:38.398377
34,35,Rotten Lambdas,580304,2021-07-12 07:49:38.398377
35,36,Fish-Aobayama,575273,2021-07-12 07:49:38.398377
36,37,Zebra Infused Hamsters,574448,2021-07-12 07:49:38.398377
