,place,team,score,captured_at
0,1,Unagi,1479787,2021-07-12 12:10:34.751370
1,2,Special Weekend,1442518,2021-07-12 12:10:34.751370
2,3,RGBTeam,1418659,2021-07-12 12:10:34.751370
3,4,manarimo,1351460,2021-07-12 12:10:34.751370
4,5,chirijako,1236069,2021-07-12 12:10:34.751370
5,6,DiamondPrincess,1213670,2021-07-12 12:10:34.751370
6,7,All your poses are belong to us,1186188,2021-07-12 12:10:34.751370
7,8,All In,1114878,2021-07-12 12:10:34.751370
8,9,negainoido,1059452,2021-07-12 12:10:34.751370
9,10,fixstars,1009788,2021-07-12 12:10:34.751370
10,11,sanma,999398,2021-07-12 12:10:34.751370
11,12,WILD BASHKORT MAGES,992860,2021-07-12 12:10:34.751370
12,13,Closed and Restricted Boltzmann Machine ,990921,2021-07-12 12:10:34.751370
13,14,Sosuupoyo(sugoi),928427,2021-07-12 12:10:34.751370
14,15,Independent Set,926771,2021-07-12 12:10:34.751370
15,16,301,911226,2021-07-12 12:10:34.751370
16,17,Pigimarl,903283,2021-07-12 12:10:34.751370
17,18,Olympia,898131,2021-07-12 12:10:34.751370
18,19,Folding at home,870686,2021-07-12 12:10:34.751370
19,20,pegovka,865636,2021-07-12 12:10:34.751370
20,21,Frictionless Bananas,850500,2021-07-12 12:10:34.751370
21,22,CowDay,849954,2021-07-12 12:10:34.751370
22,23,The Cat is #1!!,845638,2021-07-12 12:10:34.751370
23,24,KMC,820048,2021-07-12 12:10:34.751370
24,25,lambda-llama,813775,2021-07-12 12:10:34.751370
25,26,iehn,795233,2021-07-12 12:10:34.751370
26,27,udfew,794241,2021-07-12 12:10:34.751370
27,28,Powder,782517,2021-07-12 12:10:34.751370
28,29,"Snakes, Monkeys and Two Smoking Lambdas",778105,2021-07-12 12:10:34.751370
29,30,trup16,768059,2021-07-12 12:10:34.751370
30,31,bowwowforeach,747159,2021-07-12 12:10:34.751370
31,32,ichyo,746903,2021-07-12 12:10:34.751370
32,33,Gon the Fox,719808,2021-07-12 12:10:34.751370
33,34,codingteam,708943,2021-07-12 12:10:34.751370
34,35,Cult of the Bound Variable,689032,2021-07-12 12:10:34.751370
35,36,Rotten Lambdas,672206,2021-07-12 12:10:34.751370
36,37,Side Effects May Include...,635671,2021-07-12 12:10:34.751370
37,38,Aim Tech + Godnotent,633621,2021-07-12 12:10:34.751370
38,39,Zebra Infused Hamsters,602760,2021-07-12 12:10:34.751370
39,40,Dire Kettle,593664,2021-07-12 12:10:34.751370
40,41,Fish-Aobayama,590904,2021-07-12 12:10:34.751370
41,42,ã°ã¬ã¼ã¹ããªã,590415,2021-07-12 12:10:34.751370
42,43,undefined,585060,2021-07-12 12:10:34.751370
43,44,THIRTEEN,583445,2021-07-12 12:10:34.751370
44,45,okaduki,581339,2021-07-12 12:10:34.751370
45,46,Skobochka,577962,2021-07-12 12:10:34.751370
46,47,TBD,568616,2021-07-12 12:10:34.751370
47,48,EgÃ©r a marson,547492,2021-07-12 12:10:34.751370
48,49,kstm.org,524075,2021-07-12 12:10:34.751370
49,50,Chordify,521359,2021-07-12 12:10:34.751370
50,51,uni,503427,2021-07-12 12:10:34.751370
51,52,ksmlb,501643,2021-07-12 12:10:34.751370
52,53,xyznlp,459134,2021-07-12 12:10:34.751370
53,54,LILiK,457839,2021-07-12 12:10:34.751370
54,55,Raging Mushrooms,454313,2021-07-12 12:10:34.751370
55,56,The Wild Lobsters,447902,2021-07-12 12:10:34.751370
56,57,The Blind Hen,445430,2021-07-12 12:10:34.751370
57,58,Bunny Girl Senpai,445069,2021-07-12 12:10:34.751370
58,59,Yoshida Chicken Rice,443442,2021-07-12 12:10:34.751370
59,60,Wheezards,431021,2021-07-12 12:10:34.751370
60,61,TeamDev,428493,2021-07-12 12:10:34.751370
61,62,Invisible Imp,417187,2021-07-12 12:10:34.751370
62,63,seladir (cw),410346,2021-07-12 12:10:34.751370
63,64,ACCESS_VIOLATION,399511,2021-07-12 12:10:34.751370
