,place,team,score,captured_at
0,1,Unagi,1482849,2021-07-12 16:16:27.338052
1,2,Special Weekend,1449761,2021-07-12 16:16:27.338052
2,3,manarimo,1439885,2021-07-12 16:16:27.338052
3,4,RGBTeam,1431202,2021-07-12 16:16:27.338052
4,5,chirijako,1282441,2021-07-12 16:16:27.338052
5,6,DiamondPrincess,1280696,2021-07-12 16:16:27.338052
6,7,All your poses are belong to us,1220709,2021-07-12 16:16:27.338052
7,8,All In,1121908,2021-07-12 16:16:27.338052
8,9,negainoido,1074964,2021-07-12 16:16:27.338052
9,10,sanma,1071179,2021-07-12 16:16:27.338052
10,11,Closed and Restricted Boltzmann Machine ,1070123,2021-07-12 16:16:27.338052
11,12,Sosuupoyo(sugoi),1031325,2021-07-12 16:16:27.338052
12,13,WILD BASHKORT MAGES,1004539,2021-07-12 16:16:27.338052
13,14,fixstars,1004001,2021-07-12 16:16:27.338052
14,15,Independent Set,931440,2021-07-12 16:16:27.338052
15,16,Frictionless Bananas,927289,2021-07-12 16:16:27.338052
16,17,pegovka,925850,2021-07-12 16:16:27.338052
17,18,CowDay,917649,2021-07-12 16:16:27.338052
18,19,Gon the Fox,911274,2021-07-12 16:16:27.338052
19,20,301,905837,2021-07-12 16:16:27.338052
20,21,Olympia,902288,2021-07-12 16:16:27.338052
21,22,Pigimarl,898510,2021-07-12 16:16:27.338052
22,23,"Snakes, Monkeys and Two Smoking Lambdas",897838,2021-07-12 16:16:27.338052
23,24,The Cat is #1!!,874304,2021-07-12 16:16:27.338052
24,25,Folding at home,866949,2021-07-12 16:16:27.338052
25,26,Powder,860022,2021-07-12 16:16:27.338052
26,27,KMC,836423,2021-07-12 16:16:27.338052
27,28,udfew,835700,2021-07-12 16:16:27.338052
28,29,iehn,823348,2021-07-12 16:16:27.338052
29,30,lambda-llama,819985,2021-07-12 16:16:27.338052
30,31,trup16,815762,2021-07-12 16:16:27.338052
31,32,ã°ã¬ã¼ã¹ããªã,807946,2021-07-12 16:16:27.338052
32,33,Cult of the Bound Variable,790005,2021-07-12 16:16:27.338052
33,34,ichyo,787130,2021-07-12 16:16:27.338052
34,35,codingteam,760540,2021-07-12 16:16:27.338052
35,36,bowwowforeach,746387,2021-07-12 16:16:27.338052
36,37,Rotten Lambdas,718973,2021-07-12 16:16:27.338052
37,38,Dire Kettle,697031,2021-07-12 16:16:27.338052
38,39,Fish-Aobayama,668150,2021-07-12 16:16:27.338052
39,40,Side Effects May Include...,635545,2021-07-12 16:16:27.338052
40,41,okaduki,635384,2021-07-12 16:16:27.338052
41,42,Aim Tech + Godnotent,632922,2021-07-12 16:16:27.338052
42,43,Zebra Infused Hamsters,616904,2021-07-12 16:16:27.338052
43,44,undefined,605892,2021-07-12 16:16:27.338052
44,45,THIRTEEN,587957,2021-07-12 16:16:27.338052
45,46,Skobochka,584048,2021-07-12 16:16:27.338052
46,47,The Blind Hen,564740,2021-07-12 16:16:27.338052
47,48,Channable,557672,2021-07-12 16:16:27.338052
48,49,EgÃ©r a marson,557186,2021-07-12 16:16:27.338052
49,50,kstm.org,548367,2021-07-12 16:16:27.338052
50,51,ksmlb,547344,2021-07-12 16:16:27.338052
51,52,xyznlp,520913,2021-07-12 16:16:27.338052
52,53,Chordify,520727,2021-07-12 16:16:27.338052
53,54,uni,506668,2021-07-12 16:16:27.338052
54,55,Raging Mushrooms,505948,2021-07-12 16:16:27.338052
55,56,Bottle kids!,467406,2021-07-12 16:16:27.338052
56,57,LILiK,466767,2021-07-12 16:16:27.338052
57,58,TBD,459762,2021-07-12 16:16:27.338052
58,59,Invisible Imp,452053,2021-07-12 16:16:27.338052
59,60,The Wild Lobsters,447029,2021-07-12 16:16:27.338052
60,61,Bunny Girl Senpai,444962,2021-07-12 16:16:27.338052
61,62,Yoshida Chicken Rice,443312,2021-07-12 16:16:27.338052
62,63,Wheezards,440128,2021-07-12 16:16:27.338052
63,64,TeamDev,426118,2021-07-12 16:16:27.338052
64,65,uguu.org,422224,2021-07-12 16:16:27.338052
65,66,seladir (cw),409183,2021-07-12 16:16:27.338052
66,67,ACCESS_VIOLATION,398462,2021-07-12 16:16:27.338052
67,68,Eldies,392431,2021-07-12 16:16:27.338052
68,69,Nik & Tonsky,387219,2021-07-12 16:16:27.338052
69,70,Vanilla Bears,386388,2021-07-12 16:16:27.338052
70,71,NashFP,384314,2021-07-12 16:16:27.338052
71,72,mutability,382546,2021-07-12 16:16:27.338052
72,73,'; CREATE TABLE fun(); --,374177,2021-07-12 16:16:27.338052
73,74,code-o-matic,367441,2021-07-12 16:16:27.338052
74,75,Piggybank Software,361222,2021-07-12 16:16:27.338052
75,76,The PET in the wall,359839,2021-07-12 16:16:27.338052
76,77,blue-poser,359360,2021-07-12 16:16:27.338052
77,78,Goretz,358481,2021-07-12 16:16:27.338052
78,79,ATS,352519,2021-07-12 16:16:27.338052
79,80,qr0m4s4n_tÃ¸4m,347312,2021-07-12 16:16:27.338052
80,81,We didn't mean to use Python,337522,2021-07-12 16:16:27.338052
81,82,Sigmoid Freud,335391,2021-07-12 16:16:27.338052
82,83,cashto,331088,2021-07-12 16:16:27.338052
83,84,Rogue Operations,306183,2021-07-12 16:16:27.338052
84,85,team classified,271571,2021-07-12 16:16:27.338052
85,86,IKS,271131,2021-07-12 16:16:27.338052
86,87,Thirty spokes to make a wheel,271101,2021-07-12 16:16:27.338052
