,place,team,score,captured_at
0,1,Unagi,1482543,2021-07-12 13:15:48.799493
1,2,Special Weekend,1451935,2021-07-12 13:15:48.799493
2,3,RGBTeam,1419725,2021-07-12 13:15:48.799493
3,4,manarimo,1349887,2021-07-12 13:15:48.799493
4,5,chirijako,1235519,2021-07-12 13:15:48.799493
5,6,DiamondPrincess,1218275,2021-07-12 13:15:48.799493
6,7,All your poses are belong to us,1184013,2021-07-12 13:15:48.799493
7,8,All In,1127963,2021-07-12 13:15:48.799493
8,9,negainoido,1071652,2021-07-12 13:15:48.799493
9,10,fixstars,1008808,2021-07-12 13:15:48.799493
10,11,WILD BASHKORT MAGES,1005192,2021-07-12 13:15:48.799493
11,12,sanma,999460,2021-07-12 13:15:48.799493
12,13,Closed and Restricted Boltzmann Machine ,992811,2021-07-12 13:15:48.799493
13,14,Sosuupoyo(sugoi),960542,2021-07-12 13:15:48.799493
14,15,Independent Set,925673,2021-07-12 13:15:48.799493
15,16,301,909708,2021-07-12 13:15:48.799493
16,17,Frictionless Bananas,909050,2021-07-12 13:15:48.799493
17,18,Pigimarl,902249,2021-07-12 13:15:48.799493
18,19,Olympia,897191,2021-07-12 13:15:48.799493
19,20,pegovka,888714,2021-07-12 13:15:48.799493
20,21,Folding at home,869702,2021-07-12 13:15:48.799493
21,22,CowDay,864844,2021-07-12 13:15:48.799493
22,23,Powder,859559,2021-07-12 13:15:48.799493
23,24,The Cat is #1!!,859423,2021-07-12 13:15:48.799493
24,25,"Snakes, Monkeys and Two Smoking Lambdas",820823,2021-07-12 13:15:48.799493
25,26,KMC,819406,2021-07-12 13:15:48.799493
26,27,lambda-llama,813351,2021-07-12 13:15:48.799493
27,28,trup16,809968,2021-07-12 13:15:48.799493
28,29,iehn,805807,2021-07-12 13:15:48.799493
29,30,udfew,793606,2021-07-12 13:15:48.799493
30,31,Gon the Fox,778510,2021-07-12 13:15:48.799493
31,32,ichyo,749440,2021-07-12 13:15:48.799493
32,33,bowwowforeach,746270,2021-07-12 13:15:48.799493
33,34,Cult of the Bound Variable,736318,2021-07-12 13:15:48.799493
34,35,codingteam,708116,2021-07-12 13:15:48.799493
35,36,Rotten Lambdas,675913,2021-07-12 13:15:48.799493
36,37,Side Effects May Include...,638520,2021-07-12 13:15:48.799493
37,38,Aim Tech + Godnotent,633456,2021-07-12 13:15:48.799493
38,39,Zebra Infused Hamsters,620547,2021-07-12 13:15:48.799493
39,40,Dire Kettle,609933,2021-07-12 13:15:48.799493
40,41,Fish-Aobayama,608549,2021-07-12 13:15:48.799493
41,42,okaduki,599950,2021-07-12 13:15:48.799493
42,43,undefined,591528,2021-07-12 13:15:48.799493
43,44,ã°ã¬ã¼ã¹ããªã,589503,2021-07-12 13:15:48.799493
44,45,TBD,587746,2021-07-12 13:15:48.799493
45,46,THIRTEEN,587660,2021-07-12 13:15:48.799493
46,47,Skobochka,579745,2021-07-12 13:15:48.799493
47,48,EgÃ©r a marson,549776,2021-07-12 13:15:48.799493
48,49,kstm.org,548296,2021-07-12 13:15:48.799493
49,50,Chordify,521037,2021-07-12 13:15:48.799493
50,51,ksmlb,516266,2021-07-12 13:15:48.799493
51,52,uni,502738,2021-07-12 13:15:48.799493
52,53,xyznlp,476098,2021-07-12 13:15:48.799493
53,54,LILiK,457485,2021-07-12 13:15:48.799493
54,55,Raging Mushrooms,453923,2021-07-12 13:15:48.799493
55,56,The Wild Lobsters,448785,2021-07-12 13:15:48.799493
56,57,The Blind Hen,445031,2021-07-12 13:15:48.799493
57,58,Bunny Girl Senpai,445015,2021-07-12 13:15:48.799493
58,59,Yoshida Chicken Rice,443345,2021-07-12 13:15:48.799493
59,60,Wheezards,435479,2021-07-12 13:15:48.799493
60,61,Invisible Imp,434331,2021-07-12 13:15:48.799493
61,62,TeamDev,427902,2021-07-12 13:15:48.799493
62,63,seladir (cw),410323,2021-07-12 13:15:48.799493
63,64,ACCESS_VIOLATION,399369,2021-07-12 13:15:48.799493
64,65,Eldies,394654,2021-07-12 13:15:48.799493
65,66,Nik & Tonsky,387766,2021-07-12 13:15:48.799493
66,67,mutability,382638,2021-07-12 13:15:48.799493
