,place,team,score,captured_at
0,1,Special Weekend,1409226,2021-07-12 03:33:43.541471
1,2,RGBTeam,1374654,2021-07-12 03:33:43.541471
2,3,Unagi,1346926,2021-07-12 03:33:43.541471
3,4,manarimo,1271302,2021-07-12 03:33:43.541471
4,5,chirijako,1207199,2021-07-12 03:33:43.541471
5,6,DiamondPrincess,1146558,2021-07-12 03:33:43.541471
6,7,All In,1140222,2021-07-12 03:33:43.541471
7,8,Independent Set,926778,2021-07-12 03:33:43.541471
8,9,sanma,889070,2021-07-12 03:33:43.541471
9,10,negainoido,873818,2021-07-12 03:33:43.541471
10,11,301,873312,2021-07-12 03:33:43.541471
11,12,Olympia,872868,2021-07-12 03:33:43.541471
12,13,pegovka,866121,2021-07-12 03:33:43.541471
13,14,All your poses are belong to us,852536,2021-07-12 03:33:43.541471
14,15,fixstars,837411,2021-07-12 03:33:43.541471
15,16,WILD BASHKORT MAGES,837338,2021-07-12 03:33:43.541471
16,17,CowDay,825921,2021-07-12 03:33:43.541471
17,18,Closed and Restricted Boltzmann Machine ,811988,2021-07-12 03:33:43.541471
18,19,iehn,785111,2021-07-12 03:33:43.541471
19,20,Pigimarl,774151,2021-07-12 03:33:43.541471
20,21,Folding at home,773296,2021-07-12 03:33:43.541471
21,22,Sosuupoyo(sugoi),746410,2021-07-12 03:33:43.541471
22,23,ichyo,723445,2021-07-12 03:33:43.541471
23,24,Powder,717355,2021-07-12 03:33:43.541471
24,25,KMC,715208,2021-07-12 03:33:43.541471
25,26,bowwowforeach,702061,2021-07-12 03:33:43.541471
26,27,Gon the Fox,697288,2021-07-12 03:33:43.541471
27,28,The Cat is #1!!,662989,2021-07-12 03:33:43.541471
28,29,Aim Tech + Godnotent,635886,2021-07-12 03:33:43.541471
29,30,lambda-llama,628197,2021-07-12 03:33:43.541471
30,31,codingteam,627788,2021-07-12 03:33:43.541471
31,32,ã°ã¬ã¼ã¹ããªã,600589,2021-07-12 03:33:43.541471
32,33,udfew,585510,2021-07-12 03:33:43.541471
33,34,Fish-Aobayama,576644,2021-07-12 03:33:43.541471
34,35,Zebra Infused Hamsters,561508,2021-07-12 03:33:43.541471
35,36,THIRTEEN,553994,2021-07-12 03:33:43.541471
36,37,Rotten Lambdas,543904,2021-07-12 03:33:43.541471
37,38,undefined,534158,2021-07-12 03:33:43.541471
38,39,Skobochka,524574,2021-07-12 03:33:43.541471
39,40,Cult of the Bound Variable,523244,2021-07-12 03:33:43.541471
40,41,kstm.org,506479,2021-07-12 03:33:43.541471
41,42,"Snakes, Monkeys and Two Smoking Lambdas",504728,2021-07-12 03:33:43.541471
42,43,okaduki,488306,2021-07-12 03:33:43.541471
43,44,Side Effects May Include...,488189,2021-07-12 03:33:43.541471
44,45,Chordify,452746,2021-07-12 03:33:43.541471
45,46,Bunny Girl Senpai,446998,2021-07-12 03:33:43.541471
46,47,Yoshida Chicken Rice,446534,2021-07-12 03:33:43.541471
47,48,LILiK,443916,2021-07-12 03:33:43.541471
48,49,trup16,434638,2021-07-12 03:33:43.541471
49,50,ksmlb,432927,2021-07-12 03:33:43.541471
50,51,uni,424352,2021-07-12 03:33:43.541471
51,52,Wheezards,407074,2021-07-12 03:33:43.541471
52,53,cwfork,403126,2021-07-12 03:33:43.541471
53,54,ACCESS_VIOLATION,388067,2021-07-12 03:33:43.541471
54,55,mutability,384600,2021-07-12 03:33:43.541471
55,56,TBD,382607,2021-07-12 03:33:43.541471
56,57,xyznlp,373685,2021-07-12 03:33:43.541471
57,58,Raging Mushrooms,372181,2021-07-12 03:33:43.541471
58,59,EgÃ©r a marson,366218,2021-07-12 03:33:43.541471
59,60,blue-poser,360847,2021-07-12 03:33:43.541471
60,61,ATS,353271,2021-07-12 03:33:43.541471
61,62,Eldies,348776,2021-07-12 03:33:43.541471
62,63,Vanilla Bears,335980,2021-07-12 03:33:43.541471
63,64,TeamDev,329371,2021-07-12 03:33:43.541471
64,65,'; CREATE TABLE fun(); --,327527,2021-07-12 03:33:43.541471
65,66,The PET in the wall,321808,2021-07-12 03:33:43.541471
66,67,Goretz,314529,2021-07-12 03:33:43.541471
67,68,Rogue Operations,309377,2021-07-12 03:33:43.541471
68,69,Channable,308690,2021-07-12 03:33:43.541471
