,place,team,score,captured_at
0,1,Special Weekend,1414303,2021-07-12 03:28:42.512279
1,2,RGBTeam,1371339,2021-07-12 03:28:42.512279
2,3,Unagi,1346494,2021-07-12 03:28:42.512279
3,4,manarimo,1271116,2021-07-12 03:28:42.512279
4,5,chirijako,1237223,2021-07-12 03:28:42.512279
5,6,DiamondPrincess,1146382,2021-07-12 03:28:42.512279
6,7,All In,1139764,2021-07-12 03:28:42.512279
7,8,All your poses are belong to us,976196,2021-07-12 03:28:42.512279
8,9,Independent Set,926143,2021-07-12 03:28:42.512279
9,10,sanma,887418,2021-07-12 03:28:42.512279
10,11,negainoido,873359,2021-07-12 03:28:42.512279
11,12,301,872633,2021-07-12 03:28:42.512279
12,13,Olympia,872096,2021-07-12 03:28:42.512279
13,14,pegovka,865846,2021-07-12 03:28:42.512279
14,15,WILD BASHKORT MAGES,844413,2021-07-12 03:28:42.512279
15,16,fixstars,837196,2021-07-12 03:28:42.512279
16,17,CowDay,826151,2021-07-12 03:28:42.512279
17,18,Closed and Restricted Boltzmann Machine ,811919,2021-07-12 03:28:42.512279
18,19,iehn,785018,2021-07-12 03:28:42.512279
19,20,Pigimarl,773834,2021-07-12 03:28:42.512279
20,21,Folding at home,773085,2021-07-12 03:28:42.512279
21,22,Sosuupoyo(sugoi),746802,2021-07-12 03:28:42.512279
22,23,Powder,717204,2021-07-12 03:28:42.512279
23,24,ichyo,716190,2021-07-12 03:28:42.512279
24,25,KMC,714999,2021-07-12 03:28:42.512279
25,26,bowwowforeach,702019,2021-07-12 03:28:42.512279
26,27,Gon the Fox,697872,2021-07-12 03:28:42.512279
27,28,The Cat is #1!!,662827,2021-07-12 03:28:42.512279
28,29,Aim Tech + Godnotent,635886,2021-07-12 03:28:42.512279
29,30,lambda-llama,628236,2021-07-12 03:28:42.512279
30,31,codingteam,622966,2021-07-12 03:28:42.512279
31,32,ã°ã¬ã¼ã¹ããªã,600515,2021-07-12 03:28:42.512279
32,33,udfew,585808,2021-07-12 03:28:42.512279
33,34,Fish-Aobayama,576644,2021-07-12 03:28:42.512279
34,35,Zebra Infused Hamsters,561358,2021-07-12 03:28:42.512279
35,36,THIRTEEN,554390,2021-07-12 03:28:42.512279
36,37,Cult of the Bound Variable,553362,2021-07-12 03:28:42.512279
37,38,Rotten Lambdas,544066,2021-07-12 03:28:42.512279
38,39,undefined,533899,2021-07-12 03:28:42.512279
39,40,Skobochka,521713,2021-07-12 03:28:42.512279
40,41,kstm.org,506270,2021-07-12 03:28:42.512279
41,42,"Snakes, Monkeys and Two Smoking Lambdas",504728,2021-07-12 03:28:42.512279
42,43,Side Effects May Include...,488362,2021-07-12 03:28:42.512279
43,44,okaduki,487434,2021-07-12 03:28:42.512279
44,45,Chordify,452746,2021-07-12 03:28:42.512279
45,46,ksmlb,447929,2021-07-12 03:28:42.512279
46,47,Bunny Girl Senpai,446998,2021-07-12 03:28:42.512279
47,48,Yoshida Chicken Rice,446756,2021-07-12 03:28:42.512279
48,49,LILiK,444257,2021-07-12 03:28:42.512279
49,50,trup16,434671,2021-07-12 03:28:42.512279
50,51,uni,424545,2021-07-12 03:28:42.512279
51,52,Wheezards,407253,2021-07-12 03:28:42.512279
52,53,cwfork,400332,2021-07-12 03:28:42.512279
53,54,ACCESS_VIOLATION,388358,2021-07-12 03:28:42.512279
54,55,mutability,384600,2021-07-12 03:28:42.512279
55,56,TBD,381412,2021-07-12 03:28:42.512279
56,57,xyznlp,380172,2021-07-12 03:28:42.512279
57,58,Raging Mushrooms,372238,2021-07-12 03:28:42.512279
58,59,EgÃ©r a marson,363154,2021-07-12 03:28:42.512279
59,60,blue-poser,360847,2021-07-12 03:28:42.512279
60,61,ATS,353271,2021-07-12 03:28:42.512279
61,62,Eldies,349019,2021-07-12 03:28:42.512279
62,63,Vanilla Bears,336034,2021-07-12 03:28:42.512279
63,64,TeamDev,329424,2021-07-12 03:28:42.512279
