,place,team,score,captured_at
0,1,Unagi,1479268,2021-07-12 18:46:59.102641
1,2,Special Weekend,1457411,2021-07-12 18:46:59.102641
2,3,RGBTeam,1429789,2021-07-12 18:46:59.102641
3,4,manarimo,1424737,2021-07-12 18:46:59.102641
4,5,chirijako,1332721,2021-07-12 18:46:59.102641
5,6,DiamondPrincess,1310642,2021-07-12 18:46:59.102641
6,7,fixstars,1236789,2021-07-12 18:46:59.102641
7,8,All your poses are belong to us,1208644,2021-07-12 18:46:59.102641
8,9,Frictionless Bananas,1133694,2021-07-12 18:46:59.102641
9,10,All In,1118921,2021-07-12 18:46:59.102641
10,11,negainoido,1114392,2021-07-12 18:46:59.102641
11,12,Independent Set,1102317,2021-07-12 18:46:59.102641
12,13,sanma,1093267,2021-07-12 18:46:59.102641
13,14,301,1064252,2021-07-12 18:46:59.102641
14,15,Closed and Restricted Boltzmann Machine ,1060900,2021-07-12 18:46:59.102641
15,16,WILD BASHKORT MAGES,1047161,2021-07-12 18:46:59.102641
16,17,Sosuupoyo(sugoi),1046824,2021-07-12 18:46:59.102641
17,18,CowDay,1002645,2021-07-12 18:46:59.102641
18,19,Pigimarl,986651,2021-07-12 18:46:59.102641
19,20,pegovka,961406,2021-07-12 18:46:59.102641
20,21,Gon the Fox,940584,2021-07-12 18:46:59.102641
21,22,"Snakes, Monkeys and Two Smoking Lambdas",930903,2021-07-12 18:46:59.102641
22,23,The Cat is #1!!,918707,2021-07-12 18:46:59.102641
23,24,Olympia,915726,2021-07-12 18:46:59.102641
24,25,ã°ã¬ã¼ã¹ããªã,915318,2021-07-12 18:46:59.102641
25,26,udfew,905980,2021-07-12 18:46:59.102641
26,27,Folding at home,902330,2021-07-12 18:46:59.102641
27,28,Powder,880450,2021-07-12 18:46:59.102641
28,29,KMC,867518,2021-07-12 18:46:59.102641
29,30,lambda-llama,836922,2021-07-12 18:46:59.102641
30,31,codingteam,836158,2021-07-12 18:46:59.102641
31,32,iehn,826713,2021-07-12 18:46:59.102641
32,33,trup16,816189,2021-07-12 18:46:59.102641
33,34,Cult of the Bound Variable,813063,2021-07-12 18:46:59.102641
34,35,182020,804650,2021-07-12 18:46:59.102641
35,36,ichyo,803373,2021-07-12 18:46:59.102641
36,37,bowwowforeach,761678,2021-07-12 18:46:59.102641
37,38,Rotten Lambdas,722864,2021-07-12 18:46:59.102641
38,39,Dire Kettle,709942,2021-07-12 18:46:59.102641
39,40,Fish-Aobayama,687110,2021-07-12 18:46:59.102641
