,place,team,score,captured_at
0,1,Unagi,1478149,2021-07-12 12:35:40.110545
1,2,Special Weekend,1451971,2021-07-12 12:35:40.110545
2,3,RGBTeam,1417513,2021-07-12 12:35:40.110545
3,4,manarimo,1350500,2021-07-12 12:35:40.110545
4,5,chirijako,1235199,2021-07-12 12:35:40.110545
5,6,DiamondPrincess,1218280,2021-07-12 12:35:40.110545
6,7,All your poses are belong to us,1184742,2021-07-12 12:35:40.110545
7,8,All In,1101654,2021-07-12 12:35:40.110545
8,9,negainoido,1064759,2021-07-12 12:35:40.110545
9,10,fixstars,1009238,2021-07-12 12:35:40.110545
10,11,sanma,998834,2021-07-12 12:35:40.110545
11,12,WILD BASHKORT MAGES,992335,2021-07-12 12:35:40.110545
12,13,Closed and Restricted Boltzmann Machine ,990663,2021-07-12 12:35:40.110545
13,14,Sosuupoyo(sugoi),927735,2021-07-12 12:35:40.110545
14,15,Independent Set,926122,2021-07-12 12:35:40.110545
15,16,301,910329,2021-07-12 12:35:40.110545
16,17,Frictionless Bananas,909550,2021-07-12 12:35:40.110545
17,18,Pigimarl,902662,2021-07-12 12:35:40.110545
18,19,Olympia,897016,2021-07-12 12:35:40.110545
19,20,pegovka,888640,2021-07-12 12:35:40.110545
20,21,Folding at home,870090,2021-07-12 12:35:40.110545
21,22,The Cat is #1!!,857256,2021-07-12 12:35:40.110545
22,23,CowDay,849881,2021-07-12 12:35:40.110545
23,24,KMC,819693,2021-07-12 12:35:40.110545
24,25,lambda-llama,813539,2021-07-12 12:35:40.110545
25,26,"Snakes, Monkeys and Two Smoking Lambdas",800672,2021-07-12 12:35:40.110545
26,27,iehn,798917,2021-07-12 12:35:40.110545
27,28,udfew,793972,2021-07-12 12:35:40.110545
28,29,Powder,782117,2021-07-12 12:35:40.110545
29,30,trup16,770125,2021-07-12 12:35:40.110545
30,31,ichyo,748769,2021-07-12 12:35:40.110545
31,32,bowwowforeach,746698,2021-07-12 12:35:40.110545
32,33,Gon the Fox,733485,2021-07-12 12:35:40.110545
33,34,codingteam,708230,2021-07-12 12:35:40.110545
34,35,Cult of the Bound Variable,707719,2021-07-12 12:35:40.110545
