,place,team,score,captured_at
0,1,Special Weekend,1446310,2021-07-12 06:29:21.059219
1,2,RGBTeam,1396939,2021-07-12 06:29:21.059219
2,3,manarimo,1369873,2021-07-12 06:29:21.059219
3,4,Unagi,1353947,2021-07-12 06:29:21.059219
4,5,chirijako,1232543,2021-07-12 06:29:21.059219
5,6,DiamondPrincess,1147579,2021-07-12 06:29:21.059219
6,7,All In,1129307,2021-07-12 06:29:21.059219
7,8,fixstars,1027779,2021-07-12 06:29:21.059219
8,9,negainoido,968696,2021-07-12 06:29:21.059219
9,10,WILD BASHKORT MAGES,944683,2021-07-12 06:29:21.059219
10,11,Independent Set,926499,2021-07-12 06:29:21.059219
11,12,sanma,894023,2021-07-12 06:29:21.059219
12,13,301,891208,2021-07-12 06:29:21.059219
13,14,Olympia,881259,2021-07-12 06:29:21.059219
14,15,pegovka,852330,2021-07-12 06:29:21.059219
15,16,Closed and Restricted Boltzmann Machine ,851826,2021-07-12 06:29:21.059219
16,17,CowDay,834193,2021-07-12 06:29:21.059219
17,18,Pigimarl,807907,2021-07-12 06:29:21.059219
18,19,KMC,805129,2021-07-12 06:29:21.059219
19,20,Folding at home,801410,2021-07-12 06:29:21.059219
20,21,iehn,785318,2021-07-12 06:29:21.059219
21,22,Sosuupoyo(sugoi),754335,2021-07-12 06:29:21.059219
22,23,Powder,735383,2021-07-12 06:29:21.059219
23,24,ichyo,728617,2021-07-12 06:29:21.059219
24,25,codingteam,715049,2021-07-12 06:29:21.059219
25,26,bowwowforeach,706354,2021-07-12 06:29:21.059219
26,27,Gon the Fox,697218,2021-07-12 06:29:21.059219
27,28,The Cat is #1!!,668167,2021-07-12 06:29:21.059219
28,29,udfew,641811,2021-07-12 06:29:21.059219
29,30,lambda-llama,637539,2021-07-12 06:29:21.059219
30,31,Aim Tech + Godnotent,635886,2021-07-12 06:29:21.059219
31,32,Side Effects May Include...,629296,2021-07-12 06:29:21.059219
32,33,ã°ã¬ã¼ã¹ããªã,600648,2021-07-12 06:29:21.059219
33,34,undefined,582322,2021-07-12 06:29:21.059219
34,35,Rotten Lambdas,581413,2021-07-12 06:29:21.059219
35,36,Fish-Aobayama,576528,2021-07-12 06:29:21.059219
36,37,Zebra Infused Hamsters,575430,2021-07-12 06:29:21.059219
37,38,TBD,573669,2021-07-12 06:29:21.059219
38,39,Cult of the Bound Variable,564958,2021-07-12 06:29:21.059219
39,40,THIRTEEN,553680,2021-07-12 06:29:21.059219
40,41,"Snakes, Monkeys and Two Smoking Lambdas",532438,2021-07-12 06:29:21.059219
41,42,kstm.org,531571,2021-07-12 06:29:21.059219
42,43,Skobochka,524213,2021-07-12 06:29:21.059219
43,44,okaduki,513417,2021-07-12 06:29:21.059219
44,45,uni,508066,2021-07-12 06:29:21.059219
45,46,All your poses are belong to us,491400,2021-07-12 06:29:21.059219
46,47,ksmlb,475717,2021-07-12 06:29:21.059219
47,48,Chordify,472110,2021-07-12 06:29:21.059219
48,49,Bunny Girl Senpai,446998,2021-07-12 06:29:21.059219
49,50,Yoshida Chicken Rice,446517,2021-07-12 06:29:21.059219
50,51,xyznlp,444399,2021-07-12 06:29:21.059219
51,52,LILiK,443646,2021-07-12 06:29:21.059219
52,53,trup16,434634,2021-07-12 06:29:21.059219
53,54,Wheezards,428723,2021-07-12 06:29:21.059219
54,55,The Wild Lobsters,422989,2021-07-12 06:29:21.059219
55,56,TeamDev,420634,2021-07-12 06:29:21.059219
56,57,Dire Kettle,415071,2021-07-12 06:29:21.059219
57,58,seladir (cw),403024,2021-07-12 06:29:21.059219
58,59,Raging Mushrooms,393725,2021-07-12 06:29:21.059219
59,60,ACCESS_VIOLATION,387587,2021-07-12 06:29:21.059219
60,61,mutability,384600,2021-07-12 06:29:21.059219
61,62,EgÃ©r a marson,384320,2021-07-12 06:29:21.059219
62,63,'; CREATE TABLE fun(); --,376793,2021-07-12 06:29:21.059219
63,64,Vanilla Bears,368056,2021-07-12 06:29:21.059219
64,65,The PET in the wall,366249,2021-07-12 06:29:21.059219
65,66,blue-poser,360847,2021-07-12 06:29:21.059219
66,67,ATS,353271,2021-07-12 06:29:21.059219
67,68,Eldies,348054,2021-07-12 06:29:21.059219
68,69,Goretz,333639,2021-07-12 06:29:21.059219
69,70,Piggybank Software,323728,2021-07-12 06:29:21.059219
70,71,Channable,323405,2021-07-12 06:29:21.059219
71,72,The Blind Hen,319598,2021-07-12 06:29:21.059219
72,73,Sigmoid Freud,316951,2021-07-12 06:29:21.059219
73,74,Rogue Operations,308933,2021-07-12 06:29:21.059219
74,75,We didn't mean to use Python,307808,2021-07-12 06:29:21.059219
75,76,cashto,296897,2021-07-12 06:29:21.059219
76,77,Nik & Tonsky,296682,2021-07-12 06:29:21.059219
77,78,uguu.org,288122,2021-07-12 06:29:21.059219
78,79,Frictionless Bananas,280606,2021-07-12 06:29:21.059219
79,80,code-o-matic,280237,2021-07-12 06:29:21.059219
80,81,Invisible Imp,277585,2021-07-12 06:29:21.059219
81,82,IKS,265873,2021-07-12 06:29:21.059219
82,83,team classified,262852,2021-07-12 06:29:21.059219
83,84,jabber.ru,259922,2021-07-12 06:29:21.059219
84,85,Bottle kids!,252939,2021-07-12 06:29:21.059219
85,86,xyz600,239933,2021-07-12 06:29:21.059219
86,87,The aRtful MUser,221960,2021-07-12 06:29:21.059219
87,88,Goto 11,214016,2021-07-12 06:29:21.059219
88,89,geomon,183040,2021-07-12 06:29:21.059219
89,90,make_it_stream,176666,2021-07-12 06:29:21.059219
90,91,OMG ICFP FTW,159543,2021-07-12 06:29:21.059219
91,92,Thirty spokes to make a wheel,156038,2021-07-12 06:29:21.059219
92,93,Team Sampou,149096,2021-07-12 06:29:21.059219
93,94,paiv,147180,2021-07-12 06:29:21.059219
94,95,taxidriver,141647,2021-07-12 06:29:21.059219
95,96,blueboars team,137757,2021-07-12 06:29:21.059219
96,97,Sal's Pals,130019,2021-07-12 06:29:21.059219
97,98,yorofuwa,123852,2021-07-12 06:29:21.059219
98,99,Netvorchesk,119817,2021-07-12 06:29:21.059219
99,100,The Higher Order Of Zeuxis,108077,2021-07-12 06:29:21.059219
100,101,cvnm,78901,2021-07-12 06:29:21.059219
101,102,182020,77800,2021-07-12 06:29:21.059219
102,103,Corentin,73683,2021-07-12 06:29:21.059219
103,104,Not Enough TIme,72108,2021-07-12 06:29:21.059219
104,105,Sjoerd Visscher,67901,2021-07-12 06:29:21.059219
105,106,h25,67775,2021-07-12 06:29:21.059219
106,107,GD,62428,2021-07-12 06:29:21.059219
107,108,Sunspear,61568,2021-07-12 06:29:21.059219
108,109,Tetris Incompetence,58026,2021-07-12 06:29:21.059219
109,110,hayatox,57933,2021-07-12 06:29:21.059219
110,111,Overfull \hbox,56673,2021-07-12 06:29:21.059219
111,112,Lyrical Tokarev,56424,2021-07-12 06:29:21.059219
112,113,The Enigma of Anilambda Fold,56007,2021-07-12 06:29:21.059219
113,114,Ichigo Nudibranch,54665,2021-07-12 06:29:21.059219
114,115,balonit_bros,50418,2021-07-12 06:29:21.059219
115,116,WinterMUTE,47793,2021-07-12 06:29:21.059219
116,117,bymski,46593,2021-07-12 06:29:21.059219
117,118, Î»x.,44149,2021-07-12 06:29:21.059219
118,119,Office 14,42720,2021-07-12 06:29:21.059219
119,120,NCPLUG,41019,2021-07-12 06:29:21.059219
120,121,raz,39335,2021-07-12 06:29:21.059219
121,122,Free Tacos,38625,2021-07-12 06:29:21.059219
122,123,NashFP,36984,2021-07-12 06:29:21.059219
123,124,dis_functional,30064,2021-07-12 06:29:21.059219
124,125,lost in sente,26734,2021-07-12 06:29:21.059219
125,126,sumoru,26286,2021-07-12 06:29:21.059219
126,127,RAINBOU,26098,2021-07-12 06:29:21.059219
127,128,qr0m4s4n_tÃ¸4m,25397,2021-07-12 06:29:21.059219
128,129,R22b,18858,2021-07-12 06:29:21.059219
129,130,mnuyav,17381,2021-07-12 06:29:21.059219
130,131,tanzaku,17381,2021-07-12 06:29:21.059219
131,132,chaos,17337,2021-07-12 06:29:21.059219
132,133,kineto,12979,2021-07-12 06:29:21.059219
133,134,Immutable,10563,2021-07-12 06:29:21.059219
134,135,True Neutrals,10503,2021-07-12 06:29:21.059219
135,136,georgia,10388,2021-07-12 06:29:21.059219
136,137,srush,8882,2021-07-12 06:29:21.059219
137,138,Appelsientje,6201,2021-07-12 06:29:21.059219
138,139,Slow,6115,2021-07-12 06:29:21.059219
139,140,erujolc,5404,2021-07-12 06:29:21.059219
140,141,Bears ate our brains,4322,2021-07-12 06:29:21.059219
141,142,Foundation,4031,2021-07-12 06:29:21.059219
142,143,Codermal,4031,2021-07-12 06:29:21.059219
143,144,cw,4031,2021-07-12 06:29:21.059219
144,145,concord,4031,2021-07-12 06:29:21.059219
145,146,scalapendra,4031,2021-07-12 06:29:21.059219
146,147,B-Team,4031,2021-07-12 06:29:21.059219
147,148,bc,4031,2021-07-12 06:29:21.059219
148,149,AFK,4031,2021-07-12 06:29:21.059219
149,150,Ty chyo pyos?,4031,2021-07-12 06:29:21.059219
150,151,nobu,4031,2021-07-12 06:29:21.059219
151,152,frant1c,3960,2021-07-12 06:29:21.059219
152,153,DNIWE :: a,3522,2021-07-12 06:29:21.059219
153,154,Canivsar,3000,2021-07-12 06:29:21.059219
154,155,O,2170,2021-07-12 06:29:21.059219
155,156,comonad,2170,2021-07-12 06:29:21.059219
156,157,julia,2103,2021-07-12 06:29:21.059219
157,158,gorilla,1454,2021-07-12 06:29:21.059219
