,place,team,score,captured_at
0,1,Special Weekend,1427751,2021-07-12 09:14:57.166743
1,2,RGBTeam,1364236,2021-07-12 09:14:57.166743
2,3,manarimo,1363820,2021-07-12 09:14:57.166743
3,4,chirijako,1226356,2021-07-12 09:14:57.166743
4,5,Unagi,1219183,2021-07-12 09:14:57.166743
5,6,DiamondPrincess,1171419,2021-07-12 09:14:57.166743
6,7,All In,1124786,2021-07-12 09:14:57.166743
7,8,fixstars,1020958,2021-07-12 09:14:57.166743
8,9,negainoido,1003355,2021-07-12 09:14:57.166743
9,10,Closed and Restricted Boltzmann Machine ,948145,2021-07-12 09:14:57.166743
10,11,Independent Set,920387,2021-07-12 09:14:57.166743
11,12,301,913154,2021-07-12 09:14:57.166743
12,13,sanma,890252,2021-07-12 09:14:57.166743
13,14,Olympia,863350,2021-07-12 09:14:57.166743
14,15,WILD BASHKORT MAGES,857802,2021-07-12 09:14:57.166743
15,16,pegovka,844142,2021-07-12 09:14:57.166743
16,17,CowDay,836728,2021-07-12 09:14:57.166743
17,18,Sosuupoyo(sugoi),826924,2021-07-12 09:14:57.166743
18,19,Folding at home,824960,2021-07-12 09:14:57.166743
19,20,KMC,809003,2021-07-12 09:14:57.166743
20,21,Pigimarl,804757,2021-07-12 09:14:57.166743
21,22,lambda-llama,760823,2021-07-12 09:14:57.166743
22,23,Powder,749431,2021-07-12 09:14:57.166743
23,24,ichyo,732407,2021-07-12 09:14:57.166743
24,25,The Cat is #1!!,730416,2021-07-12 09:14:57.166743
25,26,Gon the Fox,718953,2021-07-12 09:14:57.166743
26,27,codingteam,712035,2021-07-12 09:14:57.166743
27,28,Side Effects May Include...,643392,2021-07-12 09:14:57.166743
28,29,Aim Tech + Godnotent,635886,2021-07-12 09:14:57.166743
29,30,ã°ã¬ã¼ã¹ããªã,597576,2021-07-12 09:14:57.166743
30,31,"Snakes, Monkeys and Two Smoking Lambdas",594459,2021-07-12 09:14:57.166743
31,32,Rotten Lambdas,590078,2021-07-12 09:14:57.166743
32,33,undefined,581217,2021-07-12 09:14:57.166743
33,34,Fish-Aobayama,574945,2021-07-12 09:14:57.166743
34,35,iehn,573982,2021-07-12 09:14:57.166743
35,36,Zebra Infused Hamsters,572038,2021-07-12 09:14:57.166743
36,37,TBD,558295,2021-07-12 09:14:57.166743
37,38,THIRTEEN,547790,2021-07-12 09:14:57.166743
38,39,kstm.org,530475,2021-07-12 09:14:57.166743
39,40,Chordify,523692,2021-07-12 09:14:57.166743
40,41,Dire Kettle,511343,2021-07-12 09:14:57.166743
41,42,uni,508539,2021-07-12 09:14:57.166743
42,43,trup16,506416,2021-07-12 09:14:57.166743
43,44,ksmlb,505546,2021-07-12 09:14:57.166743
44,45,okaduki,498711,2021-07-12 09:14:57.166743
45,46,udfew,478357,2021-07-12 09:14:57.166743
46,47,xyznlp,461094,2021-07-12 09:14:57.166743
47,48,Skobochka,456831,2021-07-12 09:14:57.166743
48,49,The Wild Lobsters,451692,2021-07-12 09:14:57.166743
49,50,LILiK,449851,2021-07-12 09:14:57.166743
50,51,Bunny Girl Senpai,446998,2021-07-12 09:14:57.166743
51,52,Yoshida Chicken Rice,445945,2021-07-12 09:14:57.166743
52,53,EgÃ©r a marson,437528,2021-07-12 09:14:57.166743
53,54,TeamDev,432805,2021-07-12 09:14:57.166743
54,55,Wheezards,428276,2021-07-12 09:14:57.166743
55,56,Raging Mushrooms,420311,2021-07-12 09:14:57.166743
56,57,seladir (cw),410151,2021-07-12 09:14:57.166743
57,58,ACCESS_VIOLATION,400605,2021-07-12 09:14:57.166743
58,59,Eldies,397620,2021-07-12 09:14:57.166743
59,60,mutability,384600,2021-07-12 09:14:57.166743
60,61,The Blind Hen,384328,2021-07-12 09:14:57.166743
61,62,'; CREATE TABLE fun(); --,376450,2021-07-12 09:14:57.166743
62,63,Vanilla Bears,374564,2021-07-12 09:14:57.166743
63,64,The PET in the wall,364840,2021-07-12 09:14:57.166743
64,65,bowwowforeach,364761,2021-07-12 09:14:57.166743
65,66,Channable,362709,2021-07-12 09:14:57.166743
66,67,blue-poser,360847,2021-07-12 09:14:57.166743
67,68,ATS,353271,2021-07-12 09:14:57.166743
68,69,Cult of the Bound Variable,345148,2021-07-12 09:14:57.166743
69,70,Frictionless Bananas,339569,2021-07-12 09:14:57.166743
70,71,Goretz,335045,2021-07-12 09:14:57.166743
71,72,Sigmoid Freud,332127,2021-07-12 09:14:57.166743
72,73,code-o-matic,310436,2021-07-12 09:14:57.166743
