,place,team,score,captured_at
0,1,Unagi,1481452,2021-07-12 16:56:35.712006
1,2,Special Weekend,1439712,2021-07-12 16:56:35.712006
2,3,RGBTeam,1430443,2021-07-12 16:56:35.712006
3,4,manarimo,1426614,2021-07-12 16:56:35.712006
4,5,DiamondPrincess,1285726,2021-07-12 16:56:35.712006
5,6,chirijako,1280919,2021-07-12 16:56:35.712006
6,7,All your poses are belong to us,1219143,2021-07-12 16:56:35.712006
7,8,All In,1120458,2021-07-12 16:56:35.712006
8,9,Independent Set,1093288,2021-07-12 16:56:35.712006
9,10,negainoido,1081462,2021-07-12 16:56:35.712006
10,11,sanma,1069803,2021-07-12 16:56:35.712006
11,12,Closed and Restricted Boltzmann Machine ,1068875,2021-07-12 16:56:35.712006
12,13,Sosuupoyo(sugoi),1037230,2021-07-12 16:56:35.712006
13,14,WILD BASHKORT MAGES,1014044,2021-07-12 16:56:35.712006
14,15,fixstars,1002775,2021-07-12 16:56:35.712006
15,16,Pigimarl,987666,2021-07-12 16:56:35.712006
16,17,pegovka,951971,2021-07-12 16:56:35.712006
17,18,CowDay,928537,2021-07-12 16:56:35.712006
18,19,Frictionless Bananas,925895,2021-07-12 16:56:35.712006
19,20,Gon the Fox,923717,2021-07-12 16:56:35.712006
20,21,301,923460,2021-07-12 16:56:35.712006
21,22,"Snakes, Monkeys and Two Smoking Lambdas",909914,2021-07-12 16:56:35.712006
22,23,Olympia,901381,2021-07-12 16:56:35.712006
23,24,The Cat is #1!!,873935,2021-07-12 16:56:35.712006
24,25,Folding at home,866149,2021-07-12 16:56:35.712006
25,26,Powder,858898,2021-07-12 16:56:35.712006
26,27,lambda-llama,837576,2021-07-12 16:56:35.712006
27,28,KMC,835573,2021-07-12 16:56:35.712006
28,29,udfew,834893,2021-07-12 16:56:35.712006
29,30,iehn,826088,2021-07-12 16:56:35.712006
30,31,trup16,814731,2021-07-12 16:56:35.712006
31,32,Cult of the Bound Variable,814423,2021-07-12 16:56:35.712006
32,33,ã°ã¬ã¼ã¹ããªã,806795,2021-07-12 16:56:35.712006
33,34,codingteam,790522,2021-07-12 16:56:35.712006
34,35,ichyo,786305,2021-07-12 16:56:35.712006
35,36,bowwowforeach,745210,2021-07-12 16:56:35.712006
36,37,Rotten Lambdas,718311,2021-07-12 16:56:35.712006
37,38,Dire Kettle,701437,2021-07-12 16:56:35.712006
38,39,Fish-Aobayama,687503,2021-07-12 16:56:35.712006
39,40,Side Effects May Include...,634667,2021-07-12 16:56:35.712006
40,41,okaduki,634344,2021-07-12 16:56:35.712006
41,42,Aim Tech + Godnotent,632080,2021-07-12 16:56:35.712006
42,43,undefined,621906,2021-07-12 16:56:35.712006
43,44,Zebra Infused Hamsters,615951,2021-07-12 16:56:35.712006
44,45,THIRTEEN,587384,2021-07-12 16:56:35.712006
45,46,Skobochka,583514,2021-07-12 16:56:35.712006
46,47,EgÃ©r a marson,571709,2021-07-12 16:56:35.712006
47,48,The Blind Hen,569156,2021-07-12 16:56:35.712006
48,49,Channable,556858,2021-07-12 16:56:35.712006
49,50,ksmlb,548843,2021-07-12 16:56:35.712006
50,51,kstm.org,547291,2021-07-12 16:56:35.712006
51,52,uni,538312,2021-07-12 16:56:35.712006
52,53,Chordify,520374,2021-07-12 16:56:35.712006
53,54,xyznlp,520097,2021-07-12 16:56:35.712006
54,55,Raging Mushrooms,505529,2021-07-12 16:56:35.712006
55,56,Wheezards,472709,2021-07-12 16:56:35.712006
56,57,LILiK,467015,2021-07-12 16:56:35.712006
57,58,Bottle kids!,466882,2021-07-12 16:56:35.712006
58,59,TBD,465508,2021-07-12 16:56:35.712006
59,60,Invisible Imp,451897,2021-07-12 16:56:35.712006
60,61,The Wild Lobsters,446278,2021-07-12 16:56:35.712006
61,62,Bunny Girl Senpai,444407,2021-07-12 16:56:35.712006
62,63,Yoshida Chicken Rice,442688,2021-07-12 16:56:35.712006
63,64,uguu.org,437430,2021-07-12 16:56:35.712006
64,65,Eldies,429526,2021-07-12 16:56:35.712006
65,66,TeamDev,425503,2021-07-12 16:56:35.712006
66,67,Vanilla Bears,418578,2021-07-12 16:56:35.712006
67,68,seladir (cw),408479,2021-07-12 16:56:35.712006
68,69,ACCESS_VIOLATION,397829,2021-07-12 16:56:35.712006
69,70,Nik & Tonsky,386701,2021-07-12 16:56:35.712006
70,71,NashFP,384349,2021-07-12 16:56:35.712006
71,72,mutability,381901,2021-07-12 16:56:35.712006
72,73,Goretz,375986,2021-07-12 16:56:35.712006
73,74,'; CREATE TABLE fun(); --,373637,2021-07-12 16:56:35.712006
74,75,code-o-matic,366770,2021-07-12 16:56:35.712006
75,76,Piggybank Software,360812,2021-07-12 16:56:35.712006
76,77,The PET in the wall,359250,2021-07-12 16:56:35.712006
77,78,blue-poser,358970,2021-07-12 16:56:35.712006
78,79,ATS,351704,2021-07-12 16:56:35.712006
79,80,OMG ICFP FTW,350870,2021-07-12 16:56:35.712006
80,81,qr0m4s4n_tÃ¸4m,346717,2021-07-12 16:56:35.712006
81,82,Sigmoid Freud,341314,2021-07-12 16:56:35.712006
82,83,We didn't mean to use Python,336875,2021-07-12 16:56:35.712006
83,84,cashto,330617,2021-07-12 16:56:35.712006
84,85,Rogue Operations,305399,2021-07-12 16:56:35.712006
85,86,Thirty spokes to make a wheel,270990,2021-07-12 16:56:35.712006
86,87,team classified,270644,2021-07-12 16:56:35.712006
87,88,IKS,270586,2021-07-12 16:56:35.712006
88,89,The aRtful MUser,269169,2021-07-12 16:56:35.712006
89,90,make_it_stream,268552,2021-07-12 16:56:35.712006
90,91,jabber.ru,259102,2021-07-12 16:56:35.712006
91,92,yorofuwa,254240,2021-07-12 16:56:35.712006
92,93,Team Sampou,253945,2021-07-12 16:56:35.712006
93,94,xyz600,238835,2021-07-12 16:56:35.712006
94,95,Sal's Pals,226347,2021-07-12 16:56:35.712006
95,96,Goto 11,213936,2021-07-12 16:56:35.712006
96,97,geomon,182600,2021-07-12 16:56:35.712006
97,98,tanzaku,181329,2021-07-12 16:56:35.712006
98,99,The Higher Order Of Zeuxis,166062,2021-07-12 16:56:35.712006
99,100,taxidriver,150435,2021-07-12 16:56:35.712006
100,101,WinterMUTE,149348,2021-07-12 16:56:35.712006
101,102,bymski,147817,2021-07-12 16:56:35.712006
102,103,paiv,145533,2021-07-12 16:56:35.712006
103,104,blueboars team,137556,2021-07-12 16:56:35.712006
104,105,Netvorchesk,119307,2021-07-12 16:56:35.712006
105,106,Free Tacos,108246,2021-07-12 16:56:35.712006
106,107,Sunspear,107061,2021-07-12 16:56:35.712006
107,108,balonit_bros,97886,2021-07-12 16:56:35.712006
108,109,182020,88670,2021-07-12 16:56:35.712006
109,110,The Enigma of Anilambda Fold,84034,2021-07-12 16:56:35.712006
110,111,GD,80909,2021-07-12 16:56:35.712006
111,112,cvnm,78307,2021-07-12 16:56:35.712006
112,113,Corentin,72806,2021-07-12 16:56:35.712006
113,114,Not Enough TIme,72108,2021-07-12 16:56:35.712006
114,115,Sjoerd Visscher,67901,2021-07-12 16:56:35.712006
115,116,h25,67636,2021-07-12 16:56:35.712006
116,117,Tetris Incompetence,58026,2021-07-12 16:56:35.712006
117,118,hayatox,57172,2021-07-12 16:56:35.712006
118,119,Overfull \hbox,56673,2021-07-12 16:56:35.712006
119,120,Ichigo Nudibranch,54610,2021-07-12 16:56:35.712006
120,121,Lyrical Tokarev,51530,2021-07-12 16:56:35.712006
121,122,raz,44320,2021-07-12 16:56:35.712006
122,123, Î»x.,44149,2021-07-12 16:56:35.712006
123,124,Office 14,42279,2021-07-12 16:56:35.712006
124,125,NCPLUG,41019,2021-07-12 16:56:35.712006
125,126,dis_functional,34604,2021-07-12 16:56:35.712006
126,127,lost in sente,26734,2021-07-12 16:56:35.712006
127,128,sumoru,26286,2021-07-12 16:56:35.712006
128,129,RAINBOU,26093,2021-07-12 16:56:35.712006
129,130,chaos,21677,2021-07-12 16:56:35.712006
130,131,R22b,18858,2021-07-12 16:56:35.712006
131,132,"I, Albatross",17611,2021-07-12 16:56:35.712006
132,133,mnuyav,16987,2021-07-12 16:56:35.712006
133,134,kineto,12979,2021-07-12 16:56:35.712006
134,135,Immutable,10563,2021-07-12 16:56:35.712006
135,136,True Neutrals,10503,2021-07-12 16:56:35.712006
136,137,georgia,10388,2021-07-12 16:56:35.712006
137,138,srush,8882,2021-07-12 16:56:35.712006
138,139,Appelsientje,6201,2021-07-12 16:56:35.712006
139,140,Slow,6115,2021-07-12 16:56:35.712006
140,141,erujolc,5404,2021-07-12 16:56:35.712006
141,142,Junk Food,5390,2021-07-12 16:56:35.712006
142,143,Bears ate our brains,4322,2021-07-12 16:56:35.712006
143,144,AFK,4031,2021-07-12 16:56:35.712006
144,145,B-Team,4031,2021-07-12 16:56:35.712006
145,146,nobu,4031,2021-07-12 16:56:35.712006
146,147,cw,4031,2021-07-12 16:56:35.712006
147,148,Foundation,4031,2021-07-12 16:56:35.712006
148,149,scalapendra,4031,2021-07-12 16:56:35.712006
149,150,Codermal,4031,2021-07-12 16:56:35.712006
150,151,concord,4031,2021-07-12 16:56:35.712006
151,152,Ty chyo pyos?,4031,2021-07-12 16:56:35.712006
152,153,bc,4031,2021-07-12 16:56:35.712006
153,154,frant1c,3960,2021-07-12 16:56:35.712006
154,155,DNIWE :: a,3522,2021-07-12 16:56:35.712006
155,156,Canivsar,3000,2021-07-12 16:56:35.712006
156,157,comonad,2170,2021-07-12 16:56:35.712006
157,158,O,2170,2021-07-12 16:56:35.712006
158,159,julia,2057,2021-07-12 16:56:35.712006
159,160,gorilla,1314,2021-07-12 16:56:35.712006
