,place,team,score,captured_at
0,1,Special Weekend,1434049,2021-07-12 05:24:06.968470
1,2,RGBTeam,1395400,2021-07-12 05:24:06.968470
2,3,manarimo,1368425,2021-07-12 05:24:06.968470
3,4,Unagi,1361877,2021-07-12 05:24:06.968470
4,5,chirijako,1232986,2021-07-12 05:24:06.968470
5,6,DiamondPrincess,1144414,2021-07-12 05:24:06.968470
6,7,All In,1139070,2021-07-12 05:24:06.968470
7,8,All your poses are belong to us,1070449,2021-07-12 05:24:06.968470
8,9,fixstars,1024598,2021-07-12 05:24:06.968470
9,10,negainoido,957896,2021-07-12 05:24:06.968470
10,11,WILD BASHKORT MAGES,926131,2021-07-12 05:24:06.968470
11,12,Independent Set,924611,2021-07-12 05:24:06.968470
12,13,301,895552,2021-07-12 05:24:06.968470
13,14,Olympia,890073,2021-07-12 05:24:06.968470
14,15,sanma,878684,2021-07-12 05:24:06.968470
15,16,pegovka,870479,2021-07-12 05:24:06.968470
16,17,CowDay,832567,2021-07-12 05:24:06.968470
17,18,Closed and Restricted Boltzmann Machine ,811148,2021-07-12 05:24:06.968470
18,19,Pigimarl,805369,2021-07-12 05:24:06.968470
19,20,Folding at home,796217,2021-07-12 05:24:06.968470
20,21,iehn,784032,2021-07-12 05:24:06.968470
21,22,KMC,779777,2021-07-12 05:24:06.968470
22,23,Sosuupoyo(sugoi),754151,2021-07-12 05:24:06.968470
23,24,Powder,735547,2021-07-12 05:24:06.968470
24,25,ichyo,734144,2021-07-12 05:24:06.968470
25,26,codingteam,714519,2021-07-12 05:24:06.968470
26,27,bowwowforeach,700948,2021-07-12 05:24:06.968470
27,28,Gon the Fox,697094,2021-07-12 05:24:06.968470
28,29,The Cat is #1!!,663668,2021-07-12 05:24:06.968470
29,30,Aim Tech + Godnotent,635886,2021-07-12 05:24:06.968470
30,31,lambda-llama,627925,2021-07-12 05:24:06.968470
31,32,udfew,609525,2021-07-12 05:24:06.968470
32,33,ã°ã¬ã¼ã¹ããªã,599082,2021-07-12 05:24:06.968470
33,34,undefined,580827,2021-07-12 05:24:06.968470
34,35,Side Effects May Include...,579778,2021-07-12 05:24:06.968470
35,36,Fish-Aobayama,576528,2021-07-12 05:24:06.968470
36,37,THIRTEEN,574680,2021-07-12 05:24:06.968470
37,38,Rotten Lambdas,572871,2021-07-12 05:24:06.968470
38,39,Zebra Infused Hamsters,566322,2021-07-12 05:24:06.968470
39,40,TBD,563414,2021-07-12 05:24:06.968470
40,41,Cult of the Bound Variable,563258,2021-07-12 05:24:06.968470
41,42,kstm.org,523272,2021-07-12 05:24:06.968470
42,43,"Snakes, Monkeys and Two Smoking Lambdas",521709,2021-07-12 05:24:06.968470
43,44,Skobochka,516801,2021-07-12 05:24:06.968470
44,45,uni,507944,2021-07-12 05:24:06.968470
45,46,okaduki,489929,2021-07-12 05:24:06.968470
46,47,ksmlb,464217,2021-07-12 05:24:06.968470
47,48,Chordify,452746,2021-07-12 05:24:06.968470
48,49,LILiK,449245,2021-07-12 05:24:06.968470
49,50,Bunny Girl Senpai,446998,2021-07-12 05:24:06.968470
50,51,Yoshida Chicken Rice,446419,2021-07-12 05:24:06.968470
51,52,xyznlp,444399,2021-07-12 05:24:06.968470
52,53,trup16,434634,2021-07-12 05:24:06.968470
53,54,Wheezards,428818,2021-07-12 05:24:06.968470
54,55,The Wild Lobsters,407273,2021-07-12 05:24:06.968470
55,56,seladir (cw),398545,2021-07-12 05:24:06.968470
56,57,TeamDev,390699,2021-07-12 05:24:06.968470
57,58,ACCESS_VIOLATION,387768,2021-07-12 05:24:06.968470
58,59,Raging Mushrooms,386743,2021-07-12 05:24:06.968470
59,60,mutability,384600,2021-07-12 05:24:06.968470
60,61,EgÃ©r a marson,384320,2021-07-12 05:24:06.968470
61,62,'; CREATE TABLE fun(); --,376642,2021-07-12 05:24:06.968470
62,63,Vanilla Bears,368125,2021-07-12 05:24:06.968470
63,64,The PET in the wall,366295,2021-07-12 05:24:06.968470
64,65,blue-poser,360847,2021-07-12 05:24:06.968470
65,66,ATS,353271,2021-07-12 05:24:06.968470
66,67,Eldies,348252,2021-07-12 05:24:06.968470
67,68,Channable,321938,2021-07-12 05:24:06.968470
68,69,The Blind Hen,319476,2021-07-12 05:24:06.968470
69,70,Sigmoid Freud,317028,2021-07-12 05:24:06.968470
70,71,Goretz,314451,2021-07-12 05:24:06.968470
71,72,Piggybank Software,314019,2021-07-12 05:24:06.968470
72,73,Rogue Operations,309316,2021-07-12 05:24:06.968470
73,74,We didn't mean to use Python,307808,2021-07-12 05:24:06.968470
74,75,uguu.org,287884,2021-07-12 05:24:06.968470
75,76,Frictionless Bananas,280606,2021-07-12 05:24:06.968470
76,77,cashto,279577,2021-07-12 05:24:06.968470
77,78,Nik & Tonsky,277243,2021-07-12 05:24:06.968470
78,79,code-o-matic,273169,2021-07-12 05:24:06.968470
79,80,IKS,265873,2021-07-12 05:24:06.968470
80,81,jabber.ru,259922,2021-07-12 05:24:06.968470
81,82,team classified,249213,2021-07-12 05:24:06.968470
82,83,xyz600,239806,2021-07-12 05:24:06.968470
83,84,Bottle kids!,237481,2021-07-12 05:24:06.968470
84,85,Invisible Imp,235756,2021-07-12 05:24:06.968470
85,86,The aRtful MUser,221960,2021-07-12 05:24:06.968470
86,87,Goto 11,214016,2021-07-12 05:24:06.968470
87,88,Dire Kettle,184350,2021-07-12 05:24:06.968470
88,89,geomon,183040,2021-07-12 05:24:06.968470
89,90,make_it_stream,170147,2021-07-12 05:24:06.968470
90,91,Sal's Pals,158847,2021-07-12 05:24:06.968470
91,92,Team Sampou,149096,2021-07-12 05:24:06.968470
92,93,Thirty spokes to make a wheel,148530,2021-07-12 05:24:06.968470
93,94,paiv,147180,2021-07-12 05:24:06.968470
94,95,blueboars team,137757,2021-07-12 05:24:06.968470
95,96,taxidriver,127609,2021-07-12 05:24:06.968470
96,97,yorofuwa,123852,2021-07-12 05:24:06.968470
97,98,Netvorchesk,119817,2021-07-12 05:24:06.968470
98,99,OMG ICFP FTW,119428,2021-07-12 05:24:06.968470
99,100,The Higher Order Of Zeuxis,104237,2021-07-12 05:24:06.968470
100,101,cvnm,78901,2021-07-12 05:24:06.968470
101,102,182020,77800,2021-07-12 05:24:06.968470
102,103,Corentin,73904,2021-07-12 05:24:06.968470
103,104,Not Enough TIme,72108,2021-07-12 05:24:06.968470
104,105,Sjoerd Visscher,67901,2021-07-12 05:24:06.968470
105,106,h25,67775,2021-07-12 05:24:06.968470
106,107,GD,62428,2021-07-12 05:24:06.968470
107,108,Sunspear,61568,2021-07-12 05:24:06.968470
108,109,Tetris Incompetence,58026,2021-07-12 05:24:06.968470
109,110,hayatox,57933,2021-07-12 05:24:06.968470
110,111,Overfull \hbox,56673,2021-07-12 05:24:06.968470
111,112,Lyrical Tokarev,56424,2021-07-12 05:24:06.968470
112,113,The Enigma of Anilambda Fold,56007,2021-07-12 05:24:06.968470
113,114,Ichigo Nudibranch,54665,2021-07-12 05:24:06.968470
114,115,WinterMUTE,53184,2021-07-12 05:24:06.968470
115,116, Î»x.,44149,2021-07-12 05:24:06.968470
116,117,Office 14,42720,2021-07-12 05:24:06.968470
117,118,NCPLUG,41019,2021-07-12 05:24:06.968470
118,119,raz,39335,2021-07-12 05:24:06.968470
119,120,Free Tacos,37279,2021-07-12 05:24:06.968470
120,121,NashFP,36984,2021-07-12 05:24:06.968470
121,122,balonit_bros,31785,2021-07-12 05:24:06.968470
122,123,bymski,30659,2021-07-12 05:24:06.968470
123,124,dis_functional,30064,2021-07-12 05:24:06.968470
124,125,lost in sente,26734,2021-07-12 05:24:06.968470
125,126,sumoru,26286,2021-07-12 05:24:06.968470
126,127,RAINBOU,26098,2021-07-12 05:24:06.968470
127,128,qr0m4s4n_tÃ¸4m,25397,2021-07-12 05:24:06.968470
128,129,R22b,18858,2021-07-12 05:24:06.968470
129,130,tanzaku,17381,2021-07-12 05:24:06.968470
130,131,mnuyav,17381,2021-07-12 05:24:06.968470
131,132,chaos,17337,2021-07-12 05:24:06.968470
132,133,kineto,12979,2021-07-12 05:24:06.968470
133,134,Immutable,10563,2021-07-12 05:24:06.968470
134,135,True Neutrals,10503,2021-07-12 05:24:06.968470
135,136,georgia,10388,2021-07-12 05:24:06.968470
136,137,srush,8882,2021-07-12 05:24:06.968470
137,138,Appelsientje,6201,2021-07-12 05:24:06.968470
138,139,Slow,6115,2021-07-12 05:24:06.968470
139,140,erujolc,5404,2021-07-12 05:24:06.968470
140,141,Bears ate our brains,4322,2021-07-12 05:24:06.968470
141,142,concord,4031,2021-07-12 05:24:06.968470
142,143,scalapendra,4031,2021-07-12 05:24:06.968470
143,144,B-Team,4031,2021-07-12 05:24:06.968470
144,145,bc,4031,2021-07-12 05:24:06.968470
145,146,Codermal,4031,2021-07-12 05:24:06.968470
146,147,cw,4031,2021-07-12 05:24:06.968470
147,148,Foundation,4031,2021-07-12 05:24:06.968470
148,149,AFK,4031,2021-07-12 05:24:06.968470
149,150,Ty chyo pyos?,4031,2021-07-12 05:24:06.968470
150,151,nobu,4031,2021-07-12 05:24:06.968470
151,152,frant1c,3960,2021-07-12 05:24:06.968470
152,153,DNIWE :: a,3522,2021-07-12 05:24:06.968470
153,154,Canivsar,3000,2021-07-12 05:24:06.968470
154,155,comonad,2170,2021-07-12 05:24:06.968470
155,156,O,2170,2021-07-12 05:24:06.968470
156,157,julia,2103,2021-07-12 05:24:06.968470
157,158,gorilla,1454,2021-07-12 05:24:06.968470
