,place,team,score,captured_at
0,1,Unagi,1480928,2021-07-12 13:45:55.399690
1,2,Special Weekend,1448461,2021-07-12 13:45:55.399690
2,3,RGBTeam,1423194,2021-07-12 13:45:55.399690
3,4,manarimo,1416146,2021-07-12 13:45:55.399690
4,5,chirijako,1233723,2021-07-12 13:45:55.399690
5,6,DiamondPrincess,1227055,2021-07-12 13:45:55.399690
6,7,All your poses are belong to us,1194939,2021-07-12 13:45:55.399690
7,8,All In,1125472,2021-07-12 13:45:55.399690
8,9,negainoido,1069968,2021-07-12 13:45:55.399690
9,10,fixstars,1007226,2021-07-12 13:45:55.399690
10,11,WILD BASHKORT MAGES,1003872,2021-07-12 13:45:55.399690
11,12,sanma,997879,2021-07-12 13:45:55.399690
12,13,Closed and Restricted Boltzmann Machine ,993405,2021-07-12 13:45:55.399690
13,14,Sosuupoyo(sugoi),958893,2021-07-12 13:45:55.399690
14,15,Independent Set,935026,2021-07-12 13:45:55.399690
15,16,301,908198,2021-07-12 13:45:55.399690
16,17,Frictionless Bananas,906866,2021-07-12 13:45:55.399690
17,18,Olympia,904433,2021-07-12 13:45:55.399690
18,19,Pigimarl,901040,2021-07-12 13:45:55.399690
19,20,pegovka,887618,2021-07-12 13:45:55.399690
20,21,CowDay,870722,2021-07-12 13:45:55.399690
21,22,Folding at home,868537,2021-07-12 13:45:55.399690
22,23,The Cat is #1!!,860051,2021-07-12 13:45:55.399690
23,24,Powder,858702,2021-07-12 13:45:55.399690
24,25,"Snakes, Monkeys and Two Smoking Lambdas",831678,2021-07-12 13:45:55.399690
25,26,Gon the Fox,826975,2021-07-12 13:45:55.399690
26,27,KMC,818634,2021-07-12 13:45:55.399690
27,28,lambda-llama,812769,2021-07-12 13:45:55.399690
28,29,iehn,812504,2021-07-12 13:45:55.399690
29,30,trup16,810867,2021-07-12 13:45:55.399690
30,31,udfew,792980,2021-07-12 13:45:55.399690
31,32,Cult of the Bound Variable,768114,2021-07-12 13:45:55.399690
32,33,ichyo,759199,2021-07-12 13:45:55.399690
33,34,bowwowforeach,745318,2021-07-12 13:45:55.399690
34,35,ã°ã¬ã¼ã¹ããªã,726632,2021-07-12 13:45:55.399690
35,36,codingteam,707371,2021-07-12 13:45:55.399690
36,37,Rotten Lambdas,684209,2021-07-12 13:45:55.399690
37,38,Dire Kettle,641320,2021-07-12 13:45:55.399690
38,39,Side Effects May Include...,637464,2021-07-12 13:45:55.399690
39,40,Aim Tech + Godnotent,633152,2021-07-12 13:45:55.399690
40,41,Zebra Infused Hamsters,619387,2021-07-12 13:45:55.399690
41,42,Fish-Aobayama,608301,2021-07-12 13:45:55.399690
42,43,okaduki,598427,2021-07-12 13:45:55.399690
43,44,undefined,590748,2021-07-12 13:45:55.399690
44,45,THIRTEEN,586997,2021-07-12 13:45:55.399690
45,46,Skobochka,579004,2021-07-12 13:45:55.399690
46,47,EgÃ©r a marson,549325,2021-07-12 13:45:55.399690
47,48,kstm.org,547526,2021-07-12 13:45:55.399690
48,49,Chordify,520877,2021-07-12 13:45:55.399690
49,50,ksmlb,519342,2021-07-12 13:45:55.399690
50,51,TBD,511456,2021-07-12 13:45:55.399690
51,52,uni,501884,2021-07-12 13:45:55.399690
52,53,xyznlp,486257,2021-07-12 13:45:55.399690
53,54,LILiK,457100,2021-07-12 13:45:55.399690
54,55,Raging Mushrooms,453317,2021-07-12 13:45:55.399690
55,56,The Wild Lobsters,448249,2021-07-12 13:45:55.399690
56,57,Bunny Girl Senpai,445015,2021-07-12 13:45:55.399690
57,58,The Blind Hen,444530,2021-07-12 13:45:55.399690
58,59,Yoshida Chicken Rice,443345,2021-07-12 13:45:55.399690
59,60,Wheezards,435889,2021-07-12 13:45:55.399690
60,61,Invisible Imp,433653,2021-07-12 13:45:55.399690
61,62,Bottle kids!,431658,2021-07-12 13:45:55.399690
62,63,TeamDev,427474,2021-07-12 13:45:55.399690
63,64,seladir (cw),410240,2021-07-12 13:45:55.399690
64,65,ACCESS_VIOLATION,399230,2021-07-12 13:45:55.399690
65,66,Eldies,394100,2021-07-12 13:45:55.399690
66,67,Nik & Tonsky,387701,2021-07-12 13:45:55.399690
67,68,mutability,382593,2021-07-12 13:45:55.399690
68,69,Vanilla Bears,377485,2021-07-12 13:45:55.399690
69,70,'; CREATE TABLE fun(); --,374644,2021-07-12 13:45:55.399690
70,71,Channable,368076,2021-07-12 13:45:55.399690
71,72,Piggybank Software,362383,2021-07-12 13:45:55.399690
72,73,The PET in the wall,360695,2021-07-12 13:45:55.399690
73,74,blue-poser,359415,2021-07-12 13:45:55.399690
74,75,code-o-matic,357231,2021-07-12 13:45:55.399690
75,76,ATS,352604,2021-07-12 13:45:55.399690
76,77,Goretz,350494,2021-07-12 13:45:55.399690
77,78,uguu.org,343062,2021-07-12 13:45:55.399690
78,79,We didn't mean to use Python,337522,2021-07-12 13:45:55.399690
79,80,Sigmoid Freud,334491,2021-07-12 13:45:55.399690
80,81,cashto,316492,2021-07-12 13:45:55.399690
81,82,Rogue Operations,307212,2021-07-12 13:45:55.399690
