,place,team,score,captured_at
0,1,Unagi,1483894,2021-07-12 15:26:16.801163
1,2,Special Weekend,1449922,2021-07-12 15:26:16.801163
2,3,RGBTeam,1425444,2021-07-12 15:26:16.801163
3,4,manarimo,1414969,2021-07-12 15:26:16.801163
4,5,DiamondPrincess,1260036,2021-07-12 15:26:16.801163
5,6,chirijako,1251451,2021-07-12 15:26:16.801163
6,7,All your poses are belong to us,1208722,2021-07-12 15:26:16.801163
7,8,All In,1124379,2021-07-12 15:26:16.801163
8,9,negainoido,1069403,2021-07-12 15:26:16.801163
9,10,Closed and Restricted Boltzmann Machine ,1051690,2021-07-12 15:26:16.801163
10,11,sanma,1018780,2021-07-12 15:26:16.801163
11,12,fixstars,1006094,2021-07-12 15:26:16.801163
12,13,WILD BASHKORT MAGES,1006018,2021-07-12 15:26:16.801163
13,14,Sosuupoyo(sugoi),1001377,2021-07-12 15:26:16.801163
14,15,Independent Set,933953,2021-07-12 15:26:16.801163
15,16,Frictionless Bananas,929269,2021-07-12 15:26:16.801163
16,17,CowDay,909401,2021-07-12 15:26:16.801163
17,18,301,907159,2021-07-12 15:26:16.801163
18,19,Olympia,903751,2021-07-12 15:26:16.801163
19,20,pegovka,902236,2021-07-12 15:26:16.801163
20,21,Pigimarl,899914,2021-07-12 15:26:16.801163
21,22,Gon the Fox,892750,2021-07-12 15:26:16.801163
22,23,"Snakes, Monkeys and Two Smoking Lambdas",873383,2021-07-12 15:26:16.801163
23,24,The Cat is #1!!,872700,2021-07-12 15:26:16.801163
24,25,Folding at home,867632,2021-07-12 15:26:16.801163
25,26,Powder,860192,2021-07-12 15:26:16.801163
26,27,udfew,836809,2021-07-12 15:26:16.801163
27,28,KMC,836031,2021-07-12 15:26:16.801163
28,29,trup16,817021,2021-07-12 15:26:16.801163
29,30,iehn,816889,2021-07-12 15:26:16.801163
30,31,lambda-llama,812185,2021-07-12 15:26:16.801163
31,32,Cult of the Bound Variable,787717,2021-07-12 15:26:16.801163
32,33,ichyo,775804,2021-07-12 15:26:16.801163
33,34,ã°ã¬ã¼ã¹ããªã,763309,2021-07-12 15:26:16.801163
34,35,bowwowforeach,741721,2021-07-12 15:26:16.801163
35,36,codingteam,720768,2021-07-12 15:26:16.801163
36,37,Rotten Lambdas,701984,2021-07-12 15:26:16.801163
37,38,Dire Kettle,693136,2021-07-12 15:26:16.801163
38,39,Fish-Aobayama,648692,2021-07-12 15:26:16.801163
39,40,Side Effects May Include...,636506,2021-07-12 15:26:16.801163
40,41,Aim Tech + Godnotent,633152,2021-07-12 15:26:16.801163
41,42,okaduki,627144,2021-07-12 15:26:16.801163
