,place,team,score,captured_at
0,1,Unagi,1482765,2021-07-12 14:51:09.353236
1,2,Special Weekend,1451193,2021-07-12 14:51:09.353236
2,3,RGBTeam,1426612,2021-07-12 14:51:09.353236
3,4,manarimo,1416140,2021-07-12 14:51:09.353236
4,5,DiamondPrincess,1257830,2021-07-12 14:51:09.353236
5,6,chirijako,1252658,2021-07-12 14:51:09.353236
6,7,All your poses are belong to us,1194931,2021-07-12 14:51:09.353236
7,8,All In,1125466,2021-07-12 14:51:09.353236
8,9,negainoido,1070463,2021-07-12 14:51:09.353236
9,10,Closed and Restricted Boltzmann Machine ,1032200,2021-07-12 14:51:09.353236
10,11,sanma,1011973,2021-07-12 14:51:09.353236
11,12,fixstars,1007222,2021-07-12 14:51:09.353236
12,13,WILD BASHKORT MAGES,1006426,2021-07-12 14:51:09.353236
13,14,Sosuupoyo(sugoi),1002681,2021-07-12 14:51:09.353236
14,15,Independent Set,935021,2021-07-12 14:51:09.353236
15,16,Frictionless Bananas,930756,2021-07-12 14:51:09.353236
16,17,CowDay,910366,2021-07-12 14:51:09.353236
17,18,301,908192,2021-07-12 14:51:09.353236
18,19,Olympia,904573,2021-07-12 14:51:09.353236
19,20,pegovka,903350,2021-07-12 14:51:09.353236
20,21,Pigimarl,901034,2021-07-12 14:51:09.353236
21,22,The Cat is #1!!,873361,2021-07-12 14:51:09.353236
22,23,"Snakes, Monkeys and Two Smoking Lambdas",872527,2021-07-12 14:51:09.353236
23,24,Gon the Fox,869711,2021-07-12 14:51:09.353236
24,25,Folding at home,868532,2021-07-12 14:51:09.353236
25,26,Powder,861183,2021-07-12 14:51:09.353236
26,27,KMC,836934,2021-07-12 14:51:09.353236
27,28,trup16,816424,2021-07-12 14:51:09.353236
28,29,iehn,815360,2021-07-12 14:51:09.353236
29,30,lambda-llama,812769,2021-07-12 14:51:09.353236
30,31,udfew,792975,2021-07-12 14:51:09.353236
31,32,Cult of the Bound Variable,788768,2021-07-12 14:51:09.353236
32,33,ichyo,766236,2021-07-12 14:51:09.353236
33,34,ã°ã¬ã¼ã¹ããªã,764387,2021-07-12 14:51:09.353236
34,35,bowwowforeach,739108,2021-07-12 14:51:09.353236
35,36,codingteam,713174,2021-07-12 14:51:09.353236
36,37,Rotten Lambdas,699342,2021-07-12 14:51:09.353236
37,38,Dire Kettle,684152,2021-07-12 14:51:09.353236
38,39,Side Effects May Include...,637458,2021-07-12 14:51:09.353236
39,40,Aim Tech + Godnotent,633152,2021-07-12 14:51:09.353236
40,41,Fish-Aobayama,628263,2021-07-12 14:51:09.353236
41,42,Zebra Infused Hamsters,619382,2021-07-12 14:51:09.353236
42,43,okaduki,618743,2021-07-12 14:51:09.353236
43,44,undefined,590745,2021-07-12 14:51:09.353236
44,45,THIRTEEN,588745,2021-07-12 14:51:09.353236
45,46,Skobochka,579000,2021-07-12 14:51:09.353236
46,47,EgÃ©r a marson,549320,2021-07-12 14:51:09.353236
47,48,kstm.org,547620,2021-07-12 14:51:09.353236
48,49,ksmlb,545348,2021-07-12 14:51:09.353236
49,50,Chordify,520877,2021-07-12 14:51:09.353236
50,51,TBD,507377,2021-07-12 14:51:09.353236
51,52,uni,503441,2021-07-12 14:51:09.353236
52,53,xyznlp,493134,2021-07-12 14:51:09.353236
53,54,Raging Mushrooms,484900,2021-07-12 14:51:09.353236
54,55,Bottle kids!,468619,2021-07-12 14:51:09.353236
55,56,The Blind Hen,459163,2021-07-12 14:51:09.353236
56,57,LILiK,448394,2021-07-12 14:51:09.353236
57,58,The Wild Lobsters,448249,2021-07-12 14:51:09.353236
58,59,Bunny Girl Senpai,445015,2021-07-12 14:51:09.353236
59,60,Yoshida Chicken Rice,443345,2021-07-12 14:51:09.353236
60,61,Wheezards,435889,2021-07-12 14:51:09.353236
61,62,Invisible Imp,433650,2021-07-12 14:51:09.353236
62,63,TeamDev,427469,2021-07-12 14:51:09.353236
63,64,seladir (cw),410240,2021-07-12 14:51:09.353236
64,65,ACCESS_VIOLATION,399230,2021-07-12 14:51:09.353236
65,66,Eldies,394096,2021-07-12 14:51:09.353236
66,67,Nik & Tonsky,387701,2021-07-12 14:51:09.353236
67,68,mutability,382593,2021-07-12 14:51:09.353236
68,69,Vanilla Bears,377481,2021-07-12 14:51:09.353236
69,70,'; CREATE TABLE fun(); --,374644,2021-07-12 14:51:09.353236
70,71,Channable,368076,2021-07-12 14:51:09.353236
71,72,Goretz,363298,2021-07-12 14:51:09.353236
72,73,Piggybank Software,362378,2021-07-12 14:51:09.353236
73,74,The PET in the wall,360695,2021-07-12 14:51:09.353236
74,75,uguu.org,360668,2021-07-12 14:51:09.353236
75,76,blue-poser,359415,2021-07-12 14:51:09.353236
76,77,code-o-matic,357231,2021-07-12 14:51:09.353236
77,78,ATS,352604,2021-07-12 14:51:09.353236
78,79,Sigmoid Freud,338051,2021-07-12 14:51:09.353236
79,80,We didn't mean to use Python,337522,2021-07-12 14:51:09.353236
80,81,cashto,316492,2021-07-12 14:51:09.353236
81,82,qr0m4s4n_tÃ¸4m,315244,2021-07-12 14:51:09.353236
82,83,Rogue Operations,307212,2021-07-12 14:51:09.353236
83,84,NashFP,292226,2021-07-12 14:51:09.353236
84,85,team classified,272658,2021-07-12 14:51:09.353236
85,86,IKS,271147,2021-07-12 14:51:09.353236
86,87,jabber.ru,259770,2021-07-12 14:51:09.353236
87,88,yorofuwa,250169,2021-07-12 14:51:09.353236
88,89,The aRtful MUser,248648,2021-07-12 14:51:09.353236
89,90,OMG ICFP FTW,247479,2021-07-12 14:51:09.353236
90,91,make_it_stream,246197,2021-07-12 14:51:09.353236
91,92,Thirty spokes to make a wheel,243530,2021-07-12 14:51:09.353236
92,93,xyz600,239412,2021-07-12 14:51:09.353236
93,94,Team Sampou,228491,2021-07-12 14:51:09.353236
94,95,Sal's Pals,226812,2021-07-12 14:51:09.353236
95,96,Goto 11,214397,2021-07-12 14:51:09.353236
96,97,geomon,182995,2021-07-12 14:51:09.353236
97,98,tanzaku,182033,2021-07-12 14:51:09.353236
98,99,The Higher Order Of Zeuxis,164574,2021-07-12 14:51:09.353236
99,100,taxidriver,150844,2021-07-12 14:51:09.353236
100,101,WinterMUTE,149394,2021-07-12 14:51:09.353236
101,102,bymski,148883,2021-07-12 14:51:09.353236
102,103,paiv,146004,2021-07-12 14:51:09.353236
103,104,blueboars team,137606,2021-07-12 14:51:09.353236
104,105,Netvorchesk,119721,2021-07-12 14:51:09.353236
105,106,Free Tacos,108021,2021-07-12 14:51:09.353236
106,107,Sunspear,107109,2021-07-12 14:51:09.353236
107,108,balonit_bros,92883,2021-07-12 14:51:09.353236
108,109,182020,89174,2021-07-12 14:51:09.353236
109,110,The Enigma of Anilambda Fold,84034,2021-07-12 14:51:09.353236
110,111,cvnm,78755,2021-07-12 14:51:09.353236
111,112,Corentin,73261,2021-07-12 14:51:09.353236
112,113,Not Enough TIme,72108,2021-07-12 14:51:09.353236
113,114,GD,72091,2021-07-12 14:51:09.353236
114,115,Sjoerd Visscher,67901,2021-07-12 14:51:09.353236
115,116,h25,67684,2021-07-12 14:51:09.353236
