,place,team,score,captured_at
0,1,Unagi,1477093,2021-07-12 19:42:10.968421
1,2,RGBTeam,1471097,2021-07-12 19:42:10.968421
2,3,Special Weekend,1454903,2021-07-12 19:42:10.968421
3,4,manarimo,1422602,2021-07-12 19:42:10.968421
4,5,DiamondPrincess,1330929,2021-07-12 19:42:10.968421
5,6,chirijako,1329891,2021-07-12 19:42:10.968421
6,7,fixstars,1234904,2021-07-12 19:42:10.968421
7,8,All your poses are belong to us,1205721,2021-07-12 19:42:10.968421
8,9,Frictionless Bananas,1130892,2021-07-12 19:42:10.968421
9,10,Pigimarl,1125512,2021-07-12 19:42:10.968421
10,11,All In,1117046,2021-07-12 19:42:10.968421
11,12,negainoido,1116296,2021-07-12 19:42:10.968421
12,13,sanma,1110924,2021-07-12 19:42:10.968421
13,14,Independent Set,1108156,2021-07-12 19:42:10.968421
14,15,WILD BASHKORT MAGES,1091078,2021-07-12 19:42:10.968421
15,16,Closed and Restricted Boltzmann Machine ,1084938,2021-07-12 19:42:10.968421
16,17,301,1075272,2021-07-12 19:42:10.968421
17,18,Sosuupoyo(sugoi),1050389,2021-07-12 19:42:10.968421
18,19,CowDay,1010435,2021-07-12 19:42:10.968421
19,20,pegovka,974421,2021-07-12 19:42:10.968421
20,21,The Cat is #1!!,957913,2021-07-12 19:42:10.968421
21,22,Gon the Fox,954934,2021-07-12 19:42:10.968421
22,23,"Snakes, Monkeys and Two Smoking Lambdas",947429,2021-07-12 19:42:10.968421
23,24,Folding at home,938291,2021-07-12 19:42:10.968421
24,25,udfew,933054,2021-07-12 19:42:10.968421
25,26,ã°ã¬ã¼ã¹ããªã,912897,2021-07-12 19:42:10.968421
26,27,Olympia,903908,2021-07-12 19:42:10.968421
27,28,Powder,898532,2021-07-12 19:42:10.968421
28,29,KMC,876379,2021-07-12 19:42:10.968421
29,30,codingteam,845442,2021-07-12 19:42:10.968421
30,31,ichyo,838627,2021-07-12 19:42:10.968421
31,32,lambda-llama,836383,2021-07-12 19:42:10.968421
32,33,trup16,834798,2021-07-12 19:42:10.968421
33,34,iehn,829290,2021-07-12 19:42:10.968421
34,35,182020,821022,2021-07-12 19:42:10.968421
35,36,Cult of the Bound Variable,811012,2021-07-12 19:42:10.968421
36,37,Zebra Infused Hamsters,780976,2021-07-12 19:42:10.968421
37,38,bowwowforeach,770965,2021-07-12 19:42:10.968421
38,39,Rotten Lambdas,726461,2021-07-12 19:42:10.968421
39,40,Dire Kettle,711545,2021-07-12 19:42:10.968421
40,41,Fish-Aobayama,686760,2021-07-12 19:42:10.968421
41,42,okaduki,662423,2021-07-12 19:42:10.968421
42,43,The Blind Hen,638089,2021-07-12 19:42:10.968421
43,44,undefined,633395,2021-07-12 19:42:10.968421
44,45,Side Effects May Include...,632311,2021-07-12 19:42:10.968421
45,46,Aim Tech + Godnotent,630415,2021-07-12 19:42:10.968421
46,47,EgÃ©r a marson,627196,2021-07-12 19:42:10.968421
47,48,Skobochka,618944,2021-07-12 19:42:10.968421
48,49,Wheezards,590676,2021-07-12 19:42:10.968421
49,50,Channable,584611,2021-07-12 19:42:10.968421
50,51,uni,584562,2021-07-12 19:42:10.968421
51,52,THIRTEEN,577835,2021-07-12 19:42:10.968421
52,53,ksmlb,567970,2021-07-12 19:42:10.968421
53,54,kstm.org,564958,2021-07-12 19:42:10.968421
54,55,uguu.org,563490,2021-07-12 19:42:10.968421
55,56,Chordify,559009,2021-07-12 19:42:10.968421
56,57,TBD,558489,2021-07-12 19:42:10.968421
57,58,Raging Mushrooms,556115,2021-07-12 19:42:10.968421
58,59,OMG ICFP FTW,522422,2021-07-12 19:42:10.968421
59,60,xyznlp,518669,2021-07-12 19:42:10.968421
60,61,Bottle kids!,510670,2021-07-12 19:42:10.968421
61,62,The Wild Lobsters,484385,2021-07-12 19:42:10.968421
62,63,LILiK,482202,2021-07-12 19:42:10.968421
63,64,Goretz,457633,2021-07-12 19:42:10.968421
64,65,Invisible Imp,456510,2021-07-12 19:42:10.968421
65,66,Sigmoid Freud,454244,2021-07-12 19:42:10.968421
66,67,Bunny Girl Senpai,443639,2021-07-12 19:42:10.968421
67,68,Yoshida Chicken Rice,442012,2021-07-12 19:42:10.968421
68,69,Eldies,428112,2021-07-12 19:42:10.968421
69,70,Vanilla Bears,424695,2021-07-12 19:42:10.968421
70,71,TeamDev,424314,2021-07-12 19:42:10.968421
71,72,seladir (cw),408031,2021-07-12 19:42:10.968421
72,73,ACCESS_VIOLATION,397232,2021-07-12 19:42:10.968421
73,74,code-o-matic,394988,2021-07-12 19:42:10.968421
74,75,Nik & Tonsky,385650,2021-07-12 19:42:10.968421
75,76,NashFP,383218,2021-07-12 19:42:10.968421
76,77,mutability,381152,2021-07-12 19:42:10.968421
77,78,cashto,377713,2021-07-12 19:42:10.968421
78,79,'; CREATE TABLE fun(); --,372984,2021-07-12 19:42:10.968421
79,80,The PET in the wall,358422,2021-07-12 19:42:10.968421
80,81,blue-poser,358118,2021-07-12 19:42:10.968421
81,82,Piggybank Software,357120,2021-07-12 19:42:10.968421
82,83,ATS,350800,2021-07-12 19:42:10.968421
83,84,qr0m4s4n_tÃ¸4m,345976,2021-07-12 19:42:10.968421
84,85,We didn't mean to use Python,335914,2021-07-12 19:42:10.968421
85,86,Rogue Operations,305387,2021-07-12 19:42:10.968421
86,87,Team Sampou,302700,2021-07-12 19:42:10.968421
87,88,Thirty spokes to make a wheel,291058,2021-07-12 19:42:10.968421
88,89,yorofuwa,288833,2021-07-12 19:42:10.968421
89,90,make_it_stream,288392,2021-07-12 19:42:10.968421
90,91,The aRtful MUser,284149,2021-07-12 19:42:10.968421
91,92,team classified,276603,2021-07-12 19:42:10.968421
92,93,IKS,276248,2021-07-12 19:42:10.968421
93,94,jabber.ru,258315,2021-07-12 19:42:10.968421
94,95,xyz600,238321,2021-07-12 19:42:10.968421
95,96,Sal's Pals,225798,2021-07-12 19:42:10.968421
96,97,taxidriver,214595,2021-07-12 19:42:10.968421
97,98,Goto 11,213503,2021-07-12 19:42:10.968421
98,99,Sunspear,196507,2021-07-12 19:42:10.968421
99,100,geomon,182245,2021-07-12 19:42:10.968421
100,101,tanzaku,181067,2021-07-12 19:42:10.968421
101,102,The Higher Order Of Zeuxis,177146,2021-07-12 19:42:10.968421
102,103,bymski,176670,2021-07-12 19:42:10.968421
103,104,WinterMUTE,150968,2021-07-12 19:42:10.968421
104,105,paiv,145512,2021-07-12 19:42:10.968421
105,106,blueboars team,137119,2021-07-12 19:42:10.968421
106,107,Netvorchesk,118998,2021-07-12 19:42:10.968421
107,108,Free Tacos,108246,2021-07-12 19:42:10.968421
108,109,balonit_bros,97874,2021-07-12 19:42:10.968421
109,110,The Enigma of Anilambda Fold,84034,2021-07-12 19:42:10.968421
110,111,GD,82611,2021-07-12 19:42:10.968421
111,112,Corentin,80883,2021-07-12 19:42:10.968421
112,113,cvnm,77904,2021-07-12 19:42:10.968421
