,place,team,score,captured_at
0,1,Unagi,1440941,2021-07-12 11:30:26.274450
1,2,Special Weekend,1425776,2021-07-12 11:30:26.274450
2,3,RGBTeam,1417504,2021-07-12 11:30:26.274450
3,4,manarimo,1352913,2021-07-12 11:30:26.274450
4,5,chirijako,1218291,2021-07-12 11:30:26.274450
5,6,DiamondPrincess,1214132,2021-07-12 11:30:26.274450
6,7,All your poses are belong to us,1187838,2021-07-12 11:30:26.274450
7,8,All In,1116129,2021-07-12 11:30:26.274450
8,9,negainoido,1060328,2021-07-12 11:30:26.274450
9,10,fixstars,1010912,2021-07-12 11:30:26.274450
10,11,sanma,1000362,2021-07-12 11:30:26.274450
11,12,WILD BASHKORT MAGES,993541,2021-07-12 11:30:26.274450
12,13,Closed and Restricted Boltzmann Machine ,975466,2021-07-12 11:30:26.274450
13,14,Sosuupoyo(sugoi),929024,2021-07-12 11:30:26.274450
14,15,Independent Set,927476,2021-07-12 11:30:26.274450
15,16,301,904277,2021-07-12 11:30:26.274450
16,17,Pigimarl,903772,2021-07-12 11:30:26.274450
17,18,Olympia,896498,2021-07-12 11:30:26.274450
18,19,Folding at home,870802,2021-07-12 11:30:26.274450
19,20,pegovka,865390,2021-07-12 11:30:26.274450
20,21,The Cat is #1!!,841421,2021-07-12 11:30:26.274450
21,22,CowDay,831547,2021-07-12 11:30:26.274450
22,23,lambda-llama,814026,2021-07-12 11:30:26.274450
23,24,KMC,803365,2021-07-12 11:30:26.274450
24,25,iehn,795614,2021-07-12 11:30:26.274450
25,26,udfew,794474,2021-07-12 11:30:26.274450
26,27,Frictionless Bananas,790508,2021-07-12 11:30:26.274450
27,28,Powder,782885,2021-07-12 11:30:26.274450
28,29,ichyo,745993,2021-07-12 11:30:26.274450
29,30,bowwowforeach,744996,2021-07-12 11:30:26.274450
30,31,"Snakes, Monkeys and Two Smoking Lambdas",743115,2021-07-12 11:30:26.274450
31,32,Gon the Fox,717735,2021-07-12 11:30:26.274450
32,33,codingteam,709215,2021-07-12 11:30:26.274450
33,34,Cult of the Bound Variable,678369,2021-07-12 11:30:26.274450
34,35,Rotten Lambdas,665365,2021-07-12 11:30:26.274450
35,36,Side Effects May Include...,636122,2021-07-12 11:30:26.274450
36,37,Aim Tech + Godnotent,634051,2021-07-12 11:30:26.274450
37,38,ã°ã¬ã¼ã¹ããªã,590793,2021-07-12 11:30:26.274450
38,39,undefined,585080,2021-07-12 11:30:26.274450
39,40,Dire Kettle,582656,2021-07-12 11:30:26.274450
40,41,okaduki,581627,2021-07-12 11:30:26.274450
41,42,TBD,579073,2021-07-12 11:30:26.274450
42,43,THIRTEEN,578996,2021-07-12 11:30:26.274450
43,44,Skobochka,576104,2021-07-12 11:30:26.274450
44,45,Fish-Aobayama,572955,2021-07-12 11:30:26.274450
45,46,trup16,554391,2021-07-12 11:30:26.274450
46,47,Zebra Infused Hamsters,544658,2021-07-12 11:30:26.274450
47,48,EgÃ©r a marson,528921,2021-07-12 11:30:26.274450
48,49,kstm.org,524358,2021-07-12 11:30:26.274450
49,50,Chordify,521638,2021-07-12 11:30:26.274450
50,51,uni,503755,2021-07-12 11:30:26.274450
51,52,ksmlb,501902,2021-07-12 11:30:26.274450
52,53,xyznlp,459252,2021-07-12 11:30:26.274450
53,54,LILiK,458066,2021-07-12 11:30:26.274450
54,55,Raging Mushrooms,454537,2021-07-12 11:30:26.274450
55,56,The Wild Lobsters,448221,2021-07-12 11:30:26.274450
56,57,The Blind Hen,445603,2021-07-12 11:30:26.274450
57,58,Bunny Girl Senpai,445169,2021-07-12 11:30:26.274450
58,59,Yoshida Chicken Rice,443502,2021-07-12 11:30:26.274450
59,60,Wheezards,431150,2021-07-12 11:30:26.274450
60,61,TeamDev,428854,2021-07-12 11:30:26.274450
61,62,seladir (cw),410193,2021-07-12 11:30:26.274450
62,63,ACCESS_VIOLATION,399796,2021-07-12 11:30:26.274450
63,64,Eldies,395392,2021-07-12 11:30:26.274450
64,65,Invisible Imp,389933,2021-07-12 11:30:26.274450
65,66,Nik & Tonsky,384729,2021-07-12 11:30:26.274450
66,67,mutability,382778,2021-07-12 11:30:26.274450
67,68,Vanilla Bears,378672,2021-07-12 11:30:26.274450
68,69,'; CREATE TABLE fun(); --,375264,2021-07-12 11:30:26.274450
69,70,Channable,368323,2021-07-12 11:30:26.274450
70,71,Piggybank Software,363738,2021-07-12 11:30:26.274450
71,72,The PET in the wall,361731,2021-07-12 11:30:26.274450
72,73,blue-poser,359246,2021-07-12 11:30:26.274450
73,74,code-o-matic,357817,2021-07-12 11:30:26.274450
74,75,ATS,353254,2021-07-12 11:30:26.274450
75,76,Goretz,350997,2021-07-12 11:30:26.274450
76,77,We didn't mean to use Python,337752,2021-07-12 11:30:26.274450
77,78,Sigmoid Freud,335467,2021-07-12 11:30:26.274450
78,79,cashto,316687,2021-07-12 11:30:26.274450
79,80,uguu.org,313713,2021-07-12 11:30:26.274450
80,81,Rogue Operations,307566,2021-07-12 11:30:26.274450
81,82,team classified,273082,2021-07-12 11:30:26.274450
82,83,IKS,264049,2021-07-12 11:30:26.274450
