,place,team,score,captured_at
0,1,Special Weekend,1439805,2021-07-12 04:48:59.552768
1,2,RGBTeam,1377425,2021-07-12 04:48:59.552768
2,3,manarimo,1369230,2021-07-12 04:48:59.552768
3,4,Unagi,1354687,2021-07-12 04:48:59.552768
4,5,chirijako,1232987,2021-07-12 04:48:59.552768
5,6,DiamondPrincess,1145181,2021-07-12 04:48:59.552768
6,7,All In,1138775,2021-07-12 04:48:59.552768
7,8,fixstars,1025165,2021-07-12 04:48:59.552768
8,9,negainoido,958515,2021-07-12 04:48:59.552768
9,10,Independent Set,925227,2021-07-12 04:48:59.552768
10,11,301,895545,2021-07-12 04:48:59.552768
11,12,Olympia,894166,2021-07-12 04:48:59.552768
12,13,sanma,888507,2021-07-12 04:48:59.552768
13,14,All your poses are belong to us,878224,2021-07-12 04:48:59.552768
14,15,pegovka,869707,2021-07-12 04:48:59.552768
15,16,WILD BASHKORT MAGES,857078,2021-07-12 04:48:59.552768
16,17,CowDay,833190,2021-07-12 04:48:59.552768
17,18,Closed and Restricted Boltzmann Machine ,811821,2021-07-12 04:48:59.552768
18,19,Pigimarl,806147,2021-07-12 04:48:59.552768
19,20,Folding at home,793349,2021-07-12 04:48:59.552768
20,21,iehn,784643,2021-07-12 04:48:59.552768
21,22,KMC,762896,2021-07-12 04:48:59.552768
22,23,Sosuupoyo(sugoi),754151,2021-07-12 04:48:59.552768
23,24,Powder,735547,2021-07-12 04:48:59.552768
24,25,ichyo,720486,2021-07-12 04:48:59.552768
25,26,codingteam,706553,2021-07-12 04:48:59.552768
26,27,bowwowforeach,701523,2021-07-12 04:48:59.552768
27,28,Gon the Fox,697098,2021-07-12 04:48:59.552768
28,29,The Cat is #1!!,662842,2021-07-12 04:48:59.552768
29,30,Aim Tech + Godnotent,635886,2021-07-12 04:48:59.552768
30,31,lambda-llama,627925,2021-07-12 04:48:59.552768
31,32,udfew,609529,2021-07-12 04:48:59.552768
32,33,ã°ã¬ã¼ã¹ããªã,599774,2021-07-12 04:48:59.552768
33,34,undefined,581325,2021-07-12 04:48:59.552768
34,35,Fish-Aobayama,576528,2021-07-12 04:48:59.552768
35,36,Zebra Infused Hamsters,566779,2021-07-12 04:48:59.552768
36,37,Rotten Lambdas,565351,2021-07-12 04:48:59.552768
37,38,TBD,564011,2021-07-12 04:48:59.552768
38,39,THIRTEEN,558888,2021-07-12 04:48:59.552768
39,40,Cult of the Bound Variable,557531,2021-07-12 04:48:59.552768
40,41,Side Effects May Include...,530743,2021-07-12 04:48:59.552768
41,42,Skobochka,524541,2021-07-12 04:48:59.552768
42,43,kstm.org,515705,2021-07-12 04:48:59.552768
43,44,"Snakes, Monkeys and Two Smoking Lambdas",513536,2021-07-12 04:48:59.552768
44,45,uni,498127,2021-07-12 04:48:59.552768
45,46,okaduki,488681,2021-07-12 04:48:59.552768
46,47,ksmlb,464223,2021-07-12 04:48:59.552768
47,48,Chordify,452746,2021-07-12 04:48:59.552768
48,49,Bunny Girl Senpai,446998,2021-07-12 04:48:59.552768
49,50,Yoshida Chicken Rice,446419,2021-07-12 04:48:59.552768
50,51,LILiK,443742,2021-07-12 04:48:59.552768
51,52,trup16,434638,2021-07-12 04:48:59.552768
52,53,Wheezards,428818,2021-07-12 04:48:59.552768
53,54,xyznlp,417027,2021-07-12 04:48:59.552768
54,55,The Wild Lobsters,407279,2021-07-12 04:48:59.552768
55,56,seladir (cw),398459,2021-07-12 04:48:59.552768
56,57,ACCESS_VIOLATION,387768,2021-07-12 04:48:59.552768
57,58,Raging Mushrooms,386743,2021-07-12 04:48:59.552768
58,59,TeamDev,385063,2021-07-12 04:48:59.552768
59,60,EgÃ©r a marson,384913,2021-07-12 04:48:59.552768
60,61,mutability,384600,2021-07-12 04:48:59.552768
61,62,Vanilla Bears,368733,2021-07-12 04:48:59.552768
62,63,blue-poser,360847,2021-07-12 04:48:59.552768
63,64,ATS,353271,2021-07-12 04:48:59.552768
64,65,The PET in the wall,348848,2021-07-12 04:48:59.552768
65,66,Eldies,348252,2021-07-12 04:48:59.552768
66,67,'; CREATE TABLE fun(); --,338929,2021-07-12 04:48:59.552768
67,68,Channable,321938,2021-07-12 04:48:59.552768
68,69,Goretz,314451,2021-07-12 04:48:59.552768
69,70,Piggybank Software,314019,2021-07-12 04:48:59.552768
70,71,Rogue Operations,309316,2021-07-12 04:48:59.552768
71,72,We didn't mean to use Python,307813,2021-07-12 04:48:59.552768
72,73,The Blind Hen,299043,2021-07-12 04:48:59.552768
73,74,uguu.org,287884,2021-07-12 04:48:59.552768
74,75,Frictionless Bananas,280606,2021-07-12 04:48:59.552768
75,76,Sigmoid Freud,279917,2021-07-12 04:48:59.552768
76,77,code-o-matic,273352,2021-07-12 04:48:59.552768
77,78,Nik & Tonsky,268457,2021-07-12 04:48:59.552768
78,79,IKS,265873,2021-07-12 04:48:59.552768
79,80,cashto,263629,2021-07-12 04:48:59.552768
80,81,jabber.ru,259922,2021-07-12 04:48:59.552768
81,82,team classified,244509,2021-07-12 04:48:59.552768
82,83,xyz600,239806,2021-07-12 04:48:59.552768
83,84,Bottle kids!,237481,2021-07-12 04:48:59.552768
84,85,The aRtful MUser,221963,2021-07-12 04:48:59.552768
85,86,Goto 11,214016,2021-07-12 04:48:59.552768
86,87,geomon,183040,2021-07-12 04:48:59.552768
87,88,make_it_stream,167201,2021-07-12 04:48:59.552768
88,89,Team Sampou,149096,2021-07-12 04:48:59.552768
89,90,paiv,147180,2021-07-12 04:48:59.552768
90,91,blueboars team,137757,2021-07-12 04:48:59.552768
91,92,Thirty spokes to make a wheel,134325,2021-07-12 04:48:59.552768
92,93,yorofuwa,123852,2021-07-12 04:48:59.552768
93,94,Netvorchesk,119817,2021-07-12 04:48:59.552768
94,95,OMG ICFP FTW,119428,2021-07-12 04:48:59.552768
95,96,taxidriver,116342,2021-07-12 04:48:59.552768
96,97,Invisible Imp,112979,2021-07-12 04:48:59.552768
97,98,Sal's Pals,112223,2021-07-12 04:48:59.552768
98,99,The Higher Order Of Zeuxis,103963,2021-07-12 04:48:59.552768
99,100,cvnm,78901,2021-07-12 04:48:59.552768
100,101,182020,77800,2021-07-12 04:48:59.552768
101,102,Not Enough TIme,72108,2021-07-12 04:48:59.552768
102,103,Sjoerd Visscher,67901,2021-07-12 04:48:59.552768
103,104,h25,67775,2021-07-12 04:48:59.552768
104,105,Corentin,62177,2021-07-12 04:48:59.552768
105,106,Sunspear,61568,2021-07-12 04:48:59.552768
106,107,Tetris Incompetence,58026,2021-07-12 04:48:59.552768
107,108,hayatox,57933,2021-07-12 04:48:59.552768
108,109,Overfull \hbox,56673,2021-07-12 04:48:59.552768
109,110,Lyrical Tokarev,56424,2021-07-12 04:48:59.552768
110,111,The Enigma of Anilambda Fold,56007,2021-07-12 04:48:59.552768
111,112,Ichigo Nudibranch,54665,2021-07-12 04:48:59.552768
112,113,WinterMUTE,53184,2021-07-12 04:48:59.552768
113,114, Î»x.,44149,2021-07-12 04:48:59.552768
114,115,Office 14,42720,2021-07-12 04:48:59.552768
115,116,NCPLUG,41019,2021-07-12 04:48:59.552768
116,117,raz,39335,2021-07-12 04:48:59.552768
117,118,NashFP,36984,2021-07-12 04:48:59.552768
118,119,balonit_bros,32440,2021-07-12 04:48:59.552768
119,120,dis_functional,30064,2021-07-12 04:48:59.552768
120,121,GD,28322,2021-07-12 04:48:59.552768
121,122,Free Tacos,27381,2021-07-12 04:48:59.552768
122,123,bymski,27128,2021-07-12 04:48:59.552768
123,124,lost in sente,26734,2021-07-12 04:48:59.552768
124,125,sumoru,26286,2021-07-12 04:48:59.552768
125,126,RAINBOU,26098,2021-07-12 04:48:59.552768
126,127,qr0m4s4n_tÃ¸4m,25397,2021-07-12 04:48:59.552768
127,128,R22b,18858,2021-07-12 04:48:59.552768
128,129,tanzaku,17381,2021-07-12 04:48:59.552768
129,130,mnuyav,17381,2021-07-12 04:48:59.552768
130,131,chaos,17337,2021-07-12 04:48:59.552768
131,132,kineto,12979,2021-07-12 04:48:59.552768
132,133,Immutable,10563,2021-07-12 04:48:59.552768
133,134,True Neutrals,10503,2021-07-12 04:48:59.552768
134,135,georgia,10388,2021-07-12 04:48:59.552768
135,136,srush,8882,2021-07-12 04:48:59.552768
136,137,Appelsientje,6201,2021-07-12 04:48:59.552768
137,138,Slow,6115,2021-07-12 04:48:59.552768
138,139,erujolc,5404,2021-07-12 04:48:59.552768
139,140,Bears ate our brains,4322,2021-07-12 04:48:59.552768
140,141,bc,4031,2021-07-12 04:48:59.552768
141,142,AFK,4031,2021-07-12 04:48:59.552768
142,143,cw,4031,2021-07-12 04:48:59.552768
143,144,scalapendra,4031,2021-07-12 04:48:59.552768
144,145,nobu,4031,2021-07-12 04:48:59.552768
145,146,Ty chyo pyos?,4031,2021-07-12 04:48:59.552768
146,147,concord,4031,2021-07-12 04:48:59.552768
147,148,Foundation,4031,2021-07-12 04:48:59.552768
148,149,B-Team,4031,2021-07-12 04:48:59.552768
149,150,Codermal,4031,2021-07-12 04:48:59.552768
150,151,frant1c,3960,2021-07-12 04:48:59.552768
151,152,DNIWE :: a,3522,2021-07-12 04:48:59.552768
152,153,Canivsar,3000,2021-07-12 04:48:59.552768
153,154,O,2170,2021-07-12 04:48:59.552768
154,155,comonad,2170,2021-07-12 04:48:59.552768
155,156,julia,2103,2021-07-12 04:48:59.552768
156,157,gorilla,1454,2021-07-12 04:48:59.552768
