,place,team,score,captured_at
0,1,Special Weekend,1432275,2021-07-12 03:58:48.827849
1,2,Unagi,1353794,2021-07-12 03:58:48.827849
2,3,RGBTeam,1353423,2021-07-12 03:58:48.827849
3,4,manarimo,1335801,2021-07-12 03:58:48.827849
4,5,chirijako,1233248,2021-07-12 03:58:48.827849
5,6,DiamondPrincess,1145502,2021-07-12 03:58:48.827849
6,7,All In,1139118,2021-07-12 03:58:48.827849
7,8,All your poses are belong to us,1046358,2021-07-12 03:58:48.827849
8,9,Independent Set,925502,2021-07-12 03:58:48.827849
9,10,sanma,888305,2021-07-12 03:58:48.827849
10,11,301,873526,2021-07-12 03:58:48.827849
11,12,negainoido,872630,2021-07-12 03:58:48.827849
12,13,Olympia,871904,2021-07-12 03:58:48.827849
13,14,WILD BASHKORT MAGES,862066,2021-07-12 03:58:48.827849
14,15,pegovka,852425,2021-07-12 03:58:48.827849
15,16,CowDay,833334,2021-07-12 03:58:48.827849
16,17,Closed and Restricted Boltzmann Machine ,812022,2021-07-12 03:58:48.827849
17,18,iehn,784907,2021-07-12 03:58:48.827849
18,19,Pigimarl,773277,2021-07-12 03:58:48.827849
19,20,Folding at home,772816,2021-07-12 03:58:48.827849
20,21,Sosuupoyo(sugoi),746410,2021-07-12 03:58:48.827849
21,22,Powder,735722,2021-07-12 03:58:48.827849
22,23,KMC,729157,2021-07-12 03:58:48.827849
23,24,ichyo,723990,2021-07-12 03:58:48.827849
24,25,bowwowforeach,701701,2021-07-12 03:58:48.827849
25,26,Gon the Fox,697288,2021-07-12 03:58:48.827849
26,27,codingteam,655761,2021-07-12 03:58:48.827849
27,28,The Cat is #1!!,652763,2021-07-12 03:58:48.827849
28,29,Aim Tech + Godnotent,635886,2021-07-12 03:58:48.827849
29,30,lambda-llama,627962,2021-07-12 03:58:48.827849
30,31,udfew,609695,2021-07-12 03:58:48.827849
31,32,ã°ã¬ã¼ã¹ããªã,599996,2021-07-12 03:58:48.827849
32,33,Fish-Aobayama,576644,2021-07-12 03:58:48.827849
33,34,THIRTEEN,559039,2021-07-12 03:58:48.827849
34,35,Zebra Infused Hamsters,557941,2021-07-12 03:58:48.827849
35,36,Cult of the Bound Variable,553992,2021-07-12 03:58:48.827849
36,37,undefined,549052,2021-07-12 03:58:48.827849
37,38,Rotten Lambdas,543771,2021-07-12 03:58:48.827849
38,39,Skobochka,523919,2021-07-12 03:58:48.827849
39,40,kstm.org,506284,2021-07-12 03:58:48.827849
40,41,"Snakes, Monkeys and Two Smoking Lambdas",504728,2021-07-12 03:58:48.827849
41,42,Side Effects May Include...,492319,2021-07-12 03:58:48.827849
42,43,okaduki,486871,2021-07-12 03:58:48.827849
43,44,TBD,477933,2021-07-12 03:58:48.827849
44,45,uni,476541,2021-07-12 03:58:48.827849
45,46,Chordify,452746,2021-07-12 03:58:48.827849
46,47,ksmlb,448480,2021-07-12 03:58:48.827849
47,48,Bunny Girl Senpai,446998,2021-07-12 03:58:48.827849
48,49,Yoshida Chicken Rice,446534,2021-07-12 03:58:48.827849
49,50,LILiK,443905,2021-07-12 03:58:48.827849
50,51,trup16,434638,2021-07-12 03:58:48.827849
51,52,The Wild Lobsters,407350,2021-07-12 03:58:48.827849
52,53,Wheezards,406985,2021-07-12 03:58:48.827849
53,54,xyznlp,396809,2021-07-12 03:58:48.827849
54,55,seladir (cw),393884,2021-07-12 03:58:48.827849
55,56,fixstars,393436,2021-07-12 03:58:48.827849
56,57,ACCESS_VIOLATION,387883,2021-07-12 03:58:48.827849
57,58,EgÃ©r a marson,385089,2021-07-12 03:58:48.827849
58,59,mutability,384600,2021-07-12 03:58:48.827849
59,60,Raging Mushrooms,372488,2021-07-12 03:58:48.827849
60,61,blue-poser,360847,2021-07-12 03:58:48.827849
61,62,ATS,353271,2021-07-12 03:58:48.827849
62,63,Eldies,348507,2021-07-12 03:58:48.827849
63,64,TeamDev,345809,2021-07-12 03:58:48.827849
64,65,Vanilla Bears,336157,2021-07-12 03:58:48.827849
65,66,'; CREATE TABLE fun(); --,327527,2021-07-12 03:58:48.827849
66,67,The PET in the wall,317483,2021-07-12 03:58:48.827849
67,68,Goretz,314529,2021-07-12 03:58:48.827849
68,69,Rogue Operations,309377,2021-07-12 03:58:48.827849
69,70,Channable,308690,2021-07-12 03:58:48.827849
70,71,uguu.org,287884,2021-07-12 03:58:48.827849
71,72,Frictionless Bananas,280606,2021-07-12 03:58:48.827849
72,73,code-o-matic,273352,2021-07-12 03:58:48.827849
73,74,The Blind Hen,272226,2021-07-12 03:58:48.827849
74,75,Nik & Tonsky,267183,2021-07-12 03:58:48.827849
75,76,IKS,264027,2021-07-12 03:58:48.827849
76,77,cashto,263629,2021-07-12 03:58:48.827849
77,78,jabber.ru,259922,2021-07-12 03:58:48.827849
78,79,Sigmoid Freud,255785,2021-07-12 03:58:48.827849
79,80,team classified,244610,2021-07-12 03:58:48.827849
80,81,xyz600,239806,2021-07-12 03:58:48.827849
81,82,Bottle kids!,237481,2021-07-12 03:58:48.827849
82,83,The aRtful MUser,221963,2021-07-12 03:58:48.827849
83,84,Goto 11,214016,2021-07-12 03:58:48.827849
84,85,Piggybank Software,197607,2021-07-12 03:58:48.827849
85,86,geomon,183040,2021-07-12 03:58:48.827849
86,87,make_it_stream,167293,2021-07-12 03:58:48.827849
87,88,Team Sampou,149096,2021-07-12 03:58:48.827849
