,place,team,score,captured_at
0,1,Special Weekend,1412525,2021-07-12 02:08:25.196693
1,2,RGBTeam,1316724,2021-07-12 02:08:25.196693
2,3,Unagi,1292332,2021-07-12 02:08:25.196693
3,4,manarimo,1273939,2021-07-12 02:08:25.196693
4,5,chirijako,1233991,2021-07-12 02:08:25.196693
5,6,DiamondPrincess,1150242,2021-07-12 02:08:25.196693
6,7,All In,1135284,2021-07-12 02:08:25.196693
7,8,All your poses are belong to us,929692,2021-07-12 02:08:25.196693
8,9,Independent Set,923674,2021-07-12 02:08:25.196693
9,10,301,871431,2021-07-12 02:08:25.196693
10,11,Olympia,854621,2021-07-12 02:08:25.196693
11,12,negainoido,851872,2021-07-12 02:08:25.196693
12,13,fixstars,838664,2021-07-12 02:08:25.196693
13,14,sanma,836127,2021-07-12 02:08:25.196693
14,15,pegovka,828365,2021-07-12 02:08:25.196693
15,16,CowDay,798077,2021-07-12 02:08:25.196693
16,17,iehn,786725,2021-07-12 02:08:25.196693
17,18,Folding at home,768684,2021-07-12 02:08:25.196693
18,19,Sosuupoyo(sugoi),747376,2021-07-12 02:08:25.196693
19,20,WILD BASHKORT MAGES,741259,2021-07-12 02:08:25.196693
20,21,Closed and Restricted Boltzmann Machine ,731528,2021-07-12 02:08:25.196693
21,22,bowwowforeach,703836,2021-07-12 02:08:25.196693
22,23,ichyo,702379,2021-07-12 02:08:25.196693
23,24,Gon the Fox,698211,2021-07-12 02:08:25.196693
24,25,KMC,682992,2021-07-12 02:08:25.196693
25,26,The Cat is #1!!,645916,2021-07-12 02:08:25.196693
26,27,Aim Tech + Godnotent,636656,2021-07-12 02:08:25.196693
27,28,Powder,621580,2021-07-12 02:08:25.196693
28,29,codingteam,618802,2021-07-12 02:08:25.196693
29,30,lambda-llama,611742,2021-07-12 02:08:25.196693
30,31,ã°ã¬ã¼ã¹ããªã,602820,2021-07-12 02:08:25.196693
31,32,udfew,585979,2021-07-12 02:08:25.196693
32,33,Fish-Aobayama,576887,2021-07-12 02:08:25.196693
33,34,THIRTEEN,549576,2021-07-12 02:08:25.196693
34,35,Rotten Lambdas,544812,2021-07-12 02:08:25.196693
35,36,undefined,522975,2021-07-12 02:08:25.196693
36,37,Skobochka,521108,2021-07-12 02:08:25.196693
37,38,Cult of the Bound Variable,505415,2021-07-12 02:08:25.196693
38,39,"Snakes, Monkeys and Two Smoking Lambdas",505072,2021-07-12 02:08:25.196693
39,40,kstm.org,502496,2021-07-12 02:08:25.196693
40,41,Side Effects May Include...,489823,2021-07-12 02:08:25.196693
41,42,Zebra Infused Hamsters,476005,2021-07-12 02:08:25.196693
42,43,okaduki,474412,2021-07-12 02:08:25.196693
43,44,Pigimarl,463296,2021-07-12 02:08:25.196693
44,45,Chordify,453222,2021-07-12 02:08:25.196693
45,46,Bunny Girl Senpai,447176,2021-07-12 02:08:25.196693
46,47,Yoshida Chicken Rice,446993,2021-07-12 02:08:25.196693
47,48,trup16,435056,2021-07-12 02:08:25.196693
48,49,LILiK,424292,2021-07-12 02:08:25.196693
49,50,Wheezards,408165,2021-07-12 02:08:25.196693
50,51,ksmlb,406981,2021-07-12 02:08:25.196693
51,52,mutability,384758,2021-07-12 02:08:25.196693
52,53,xyznlp,366906,2021-07-12 02:08:25.196693
53,54,Raging Mushrooms,363954,2021-07-12 02:08:25.196693
54,55,cwfork,363346,2021-07-12 02:08:25.196693
55,56,blue-poser,361031,2021-07-12 02:08:25.196693
56,57,ATS,353556,2021-07-12 02:08:25.196693
57,58,Eldies,349497,2021-07-12 02:08:25.196693
58,59,uni,330030,2021-07-12 02:08:25.196693
59,60,'; CREATE TABLE fun(); --,327996,2021-07-12 02:08:25.196693
60,61,TBD,324003,2021-07-12 02:08:25.196693
61,62,Vanilla Bears,315974,2021-07-12 02:08:25.196693
62,63,TeamDev,315688,2021-07-12 02:08:25.196693
63,64,Goretz,314718,2021-07-12 02:08:25.196693
64,65,Rogue Operations,310615,2021-07-12 02:08:25.196693
65,66,Channable,308868,2021-07-12 02:08:25.196693
66,67,EgÃ©r a marson,300552,2021-07-12 02:08:25.196693
67,68,ACCESS_VIOLATION,283106,2021-07-12 02:08:25.196693
68,69,The PET in the wall,281859,2021-07-12 02:08:25.196693
69,70,Frictionless Bananas,280775,2021-07-12 02:08:25.196693
70,71,uguu.org,279013,2021-07-12 02:08:25.196693
71,72,code-o-matic,273580,2021-07-12 02:08:25.196693
