,place,team,score,captured_at
0,1,Special Weekend,1426384,2021-07-12 09:24:59.279031
1,2,RGBTeam,1374388,2021-07-12 09:24:59.279031
2,3,manarimo,1362669,2021-07-12 09:24:59.279031
3,4,Unagi,1257845,2021-07-12 09:24:59.279031
4,5,chirijako,1225220,2021-07-12 09:24:59.279031
5,6,DiamondPrincess,1170074,2021-07-12 09:24:59.279031
6,7,All In,1123788,2021-07-12 09:24:59.279031
7,8,fixstars,1019772,2021-07-12 09:24:59.279031
8,9,negainoido,1012904,2021-07-12 09:24:59.279031
9,10,Closed and Restricted Boltzmann Machine ,955540,2021-07-12 09:24:59.279031
10,11,Independent Set,935220,2021-07-12 09:24:59.279031
11,12,WILD BASHKORT MAGES,916730,2021-07-12 09:24:59.279031
12,13,301,912562,2021-07-12 09:24:59.279031
13,14,sanma,889457,2021-07-12 09:24:59.279031
14,15,Olympia,862248,2021-07-12 09:24:59.279031
15,16,pegovka,845435,2021-07-12 09:24:59.279031
16,17,Sosuupoyo(sugoi),838914,2021-07-12 09:24:59.279031
17,18,CowDay,835694,2021-07-12 09:24:59.279031
18,19,Folding at home,823883,2021-07-12 09:24:59.279031
19,20,KMC,808591,2021-07-12 09:24:59.279031
20,21,lambda-llama,807400,2021-07-12 09:24:59.279031
21,22,Pigimarl,803943,2021-07-12 09:24:59.279031
22,23,Powder,766125,2021-07-12 09:24:59.279031
23,24,The Cat is #1!!,754896,2021-07-12 09:24:59.279031
24,25,ichyo,742304,2021-07-12 09:24:59.279031
25,26,Gon the Fox,719194,2021-07-12 09:24:59.279031
26,27,codingteam,711299,2021-07-12 09:24:59.279031
27,28,udfew,667277,2021-07-12 09:24:59.279031
28,29,Side Effects May Include...,642584,2021-07-12 09:24:59.279031
29,30,Aim Tech + Godnotent,635886,2021-07-12 09:24:59.279031
30,31,"Snakes, Monkeys and Two Smoking Lambdas",630068,2021-07-12 09:24:59.279031
31,32,Rotten Lambdas,602696,2021-07-12 09:24:59.279031
32,33,ã°ã¬ã¼ã¹ããªã,596982,2021-07-12 09:24:59.279031
33,34,undefined,580720,2021-07-12 09:24:59.279031
34,35,Fish-Aobayama,574945,2021-07-12 09:24:59.279031
35,36,Zebra Infused Hamsters,571330,2021-07-12 09:24:59.279031
36,37,TBD,558071,2021-07-12 09:24:59.279031
37,38,THIRTEEN,544454,2021-07-12 09:24:59.279031
38,39,kstm.org,529800,2021-07-12 09:24:59.279031
39,40,Dire Kettle,524710,2021-07-12 09:24:59.279031
40,41,Chordify,523692,2021-07-12 09:24:59.279031
41,42,okaduki,509495,2021-07-12 09:24:59.279031
42,43,uni,508253,2021-07-12 09:24:59.279031
43,44,trup16,506506,2021-07-12 09:24:59.279031
44,45,ksmlb,505638,2021-07-12 09:24:59.279031
45,46,xyznlp,461094,2021-07-12 09:24:59.279031
46,47,LILiK,459913,2021-07-12 09:24:59.279031
47,48,Skobochka,455602,2021-07-12 09:24:59.279031
48,49,The Wild Lobsters,450709,2021-07-12 09:24:59.279031
49,50,Bunny Girl Senpai,446998,2021-07-12 09:24:59.279031
50,51,Yoshida Chicken Rice,446118,2021-07-12 09:24:59.279031
51,52,EgÃ©r a marson,446096,2021-07-12 09:24:59.279031
52,53,The Blind Hen,437695,2021-07-12 09:24:59.279031
53,54,TeamDev,432051,2021-07-12 09:24:59.279031
54,55,Raging Mushrooms,429814,2021-07-12 09:24:59.279031
55,56,Wheezards,427389,2021-07-12 09:24:59.279031
56,57,seladir (cw),410240,2021-07-12 09:24:59.279031
57,58,ACCESS_VIOLATION,401048,2021-07-12 09:24:59.279031
58,59,Eldies,396623,2021-07-12 09:24:59.279031
59,60,mutability,384600,2021-07-12 09:24:59.279031
60,61,Vanilla Bears,379433,2021-07-12 09:24:59.279031
61,62,'; CREATE TABLE fun(); --,375690,2021-07-12 09:24:59.279031
62,63,The PET in the wall,363940,2021-07-12 09:24:59.279031
63,64,Channable,362709,2021-07-12 09:24:59.279031
64,65,blue-poser,360847,2021-07-12 09:24:59.279031
65,66,ATS,353271,2021-07-12 09:24:59.279031
66,67,Cult of the Bound Variable,347247,2021-07-12 09:24:59.279031
67,68,bowwowforeach,345771,2021-07-12 09:24:59.279031
68,69,Frictionless Bananas,339273,2021-07-12 09:24:59.279031
69,70,We didn't mean to use Python,338078,2021-07-12 09:24:59.279031
70,71,Goretz,335196,2021-07-12 09:24:59.279031
71,72,Sigmoid Freud,331356,2021-07-12 09:24:59.279031
72,73,code-o-matic,324348,2021-07-12 09:24:59.279031
73,74,Piggybank Software,316798,2021-07-12 09:24:59.279031
74,75,Rogue Operations,308144,2021-07-12 09:24:59.279031
75,76,Invisible Imp,307744,2021-07-12 09:24:59.279031
76,77,cashto,305497,2021-07-12 09:24:59.279031
77,78,Nik & Tonsky,298711,2021-07-12 09:24:59.279031
78,79,uguu.org,295911,2021-07-12 09:24:59.279031
79,80,team classified,273103,2021-07-12 09:24:59.279031
80,81,IKS,265873,2021-07-12 09:24:59.279031
81,82,jabber.ru,259922,2021-07-12 09:24:59.279031
82,83,Bottle kids!,252939,2021-07-12 09:24:59.279031
83,84,xyz600,240022,2021-07-12 09:24:59.279031
84,85,The aRtful MUser,217876,2021-07-12 09:24:59.279031
85,86,make_it_stream,214222,2021-07-12 09:24:59.279031
86,87,Goto 11,214016,2021-07-12 09:24:59.279031
87,88,Sal's Pals,192733,2021-07-12 09:24:59.279031
88,89,yorofuwa,187737,2021-07-12 09:24:59.279031
89,90,geomon,183040,2021-07-12 09:24:59.279031
90,91,OMG ICFP FTW,180489,2021-07-12 09:24:59.279031
91,92,Thirty spokes to make a wheel,171790,2021-07-12 09:24:59.279031
92,93,All your poses are belong to us,171104,2021-07-12 09:24:59.279031
93,94,iehn,167078,2021-07-12 09:24:59.279031
94,95,taxidriver,151015,2021-07-12 09:24:59.279031
95,96,Team Sampou,149096,2021-07-12 09:24:59.279031
96,97,paiv,146208,2021-07-12 09:24:59.279031
97,98,blueboars team,137757,2021-07-12 09:24:59.279031
98,99,Netvorchesk,119817,2021-07-12 09:24:59.279031
99,100,The Higher Order Of Zeuxis,116643,2021-07-12 09:24:59.279031
100,101,balonit_bros,85118,2021-07-12 09:24:59.279031
101,102,cvnm,78901,2021-07-12 09:24:59.279031
102,103,bymski,78345,2021-07-12 09:24:59.279031
103,104,182020,77800,2021-07-12 09:24:59.279031
104,105,WinterMUTE,74763,2021-07-12 09:24:59.279031
105,106,NashFP,73632,2021-07-12 09:24:59.279031
106,107,Corentin,73587,2021-07-12 09:24:59.279031
107,108,Sunspear,72121,2021-07-12 09:24:59.279031
108,109,GD,72117,2021-07-12 09:24:59.279031
109,110,Not Enough TIme,72108,2021-07-12 09:24:59.279031
110,111,Sjoerd Visscher,67901,2021-07-12 09:24:59.279031
111,112,h25,67775,2021-07-12 09:24:59.279031
112,113,Tetris Incompetence,58026,2021-07-12 09:24:59.279031
113,114,hayatox,57933,2021-07-12 09:24:59.279031
114,115,Overfull \hbox,56673,2021-07-12 09:24:59.279031
115,116,Ichigo Nudibranch,54665,2021-07-12 09:24:59.279031
116,117,Lyrical Tokarev,51530,2021-07-12 09:24:59.279031
117,118,The Enigma of Anilambda Fold,48976,2021-07-12 09:24:59.279031
118,119, Î»x.,44149,2021-07-12 09:24:59.279031
119,120,Office 14,42720,2021-07-12 09:24:59.279031
120,121,NCPLUG,41019,2021-07-12 09:24:59.279031
121,122,raz,39335,2021-07-12 09:24:59.279031
122,123,Free Tacos,38699,2021-07-12 09:24:59.279031
123,124,dis_functional,30064,2021-07-12 09:24:59.279031
124,125,lost in sente,26734,2021-07-12 09:24:59.279031
125,126,sumoru,26286,2021-07-12 09:24:59.279031
126,127,RAINBOU,26098,2021-07-12 09:24:59.279031
127,128,qr0m4s4n_tÃ¸4m,25397,2021-07-12 09:24:59.279031
128,129,chaos,21975,2021-07-12 09:24:59.279031
129,130,tanzaku,20090,2021-07-12 09:24:59.279031
130,131,R22b,18858,2021-07-12 09:24:59.279031
131,132,mnuyav,17381,2021-07-12 09:24:59.279031
132,133,kineto,12979,2021-07-12 09:24:59.279031
133,134,Immutable,10563,2021-07-12 09:24:59.279031
134,135,True Neutrals,10503,2021-07-12 09:24:59.279031
135,136,georgia,10388,2021-07-12 09:24:59.279031
136,137,srush,8882,2021-07-12 09:24:59.279031
137,138,Appelsientje,6201,2021-07-12 09:24:59.279031
138,139,Slow,6115,2021-07-12 09:24:59.279031
139,140,erujolc,5404,2021-07-12 09:24:59.279031
140,141,Bears ate our brains,4322,2021-07-12 09:24:59.279031
141,142,Ty chyo pyos?,4031,2021-07-12 09:24:59.279031
