,place,team,score,captured_at
0,1,Special Weekend,1379168,2021-07-12 00:48:08.077832
1,2,RGBTeam,1326910,2021-07-12 00:48:08.077832
2,3,Unagi,1290229,2021-07-12 00:48:08.077832
3,4,manarimo,1276779,2021-07-12 00:48:08.077832
4,5,chirijako,1196103,2021-07-12 00:48:08.077832
5,6,All In,1125075,2021-07-12 00:48:08.077832
6,7,DiamondPrincess,1112490,2021-07-12 00:48:08.077832
7,8,301,845775,2021-07-12 00:48:08.077832
8,9,Olympia,845089,2021-07-12 00:48:08.077832
9,10,fixstars,841372,2021-07-12 00:48:08.077832
10,11,sanma,823683,2021-07-12 00:48:08.077832
11,12,pegovka,817659,2021-07-12 00:48:08.077832
12,13,iehn,790423,2021-07-12 00:48:08.077832
13,14,negainoido,776212,2021-07-12 00:48:08.077832
14,15,Sosuupoyo(sugoi),748223,2021-07-12 00:48:08.077832
15,16,CowDay,740933,2021-07-12 00:48:08.077832
16,17,Folding at home,740310,2021-07-12 00:48:08.077832
17,18,bowwowforeach,707255,2021-07-12 00:48:08.077832
18,19,Closed and Restricted Boltzmann Machine ,699210,2021-07-12 00:48:08.077832
19,20,Gon the Fox,687126,2021-07-12 00:48:08.077832
20,21,KMC,652182,2021-07-12 00:48:08.077832
21,22,Independent Set,646905,2021-07-12 00:48:08.077832
22,23,WILD BASHKORT MAGES,641244,2021-07-12 00:48:08.077832
23,24,Aim Tech + Godnotent,636656,2021-07-12 00:48:08.077832
24,25,Powder,607150,2021-07-12 00:48:08.077832
25,26,ichyo,594292,2021-07-12 00:48:08.077832
26,27,udfew,589319,2021-07-12 00:48:08.077832
27,28,lambda-llama,581831,2021-07-12 00:48:08.077832
28,29,Fish-Aobayama,559888,2021-07-12 00:48:08.077832
29,30,THIRTEEN,549192,2021-07-12 00:48:08.077832
30,31,codingteam,548467,2021-07-12 00:48:08.077832
31,32,Rotten Lambdas,536890,2021-07-12 00:48:08.077832
32,33,The Cat is #1!!,532728,2021-07-12 00:48:08.077832
33,34,Skobochka,518142,2021-07-12 00:48:08.077832
34,35,undefined,514981,2021-07-12 00:48:08.077832
35,36,"Snakes, Monkeys and Two Smoking Lambdas",505075,2021-07-12 00:48:08.077832
36,37,kstm.org,500813,2021-07-12 00:48:08.077832
37,38,Cult of the Bound Variable,491740,2021-07-12 00:48:08.077832
38,39,Side Effects May Include...,479241,2021-07-12 00:48:08.077832
39,40,Zebra Infused Hamsters,478690,2021-07-12 00:48:08.077832
40,41,okaduki,468728,2021-07-12 00:48:08.077832
41,42,Pigimarl,465334,2021-07-12 00:48:08.077832
42,43,Chordify,453222,2021-07-12 00:48:08.077832
43,44,Bunny Girl Senpai,447176,2021-07-12 00:48:08.077832
44,45,Yoshida Chicken Rice,447175,2021-07-12 00:48:08.077832
45,46,ã°ã¬ã¼ã¹ããªã,429196,2021-07-12 00:48:08.077832
46,47,trup16,409763,2021-07-12 00:48:08.077832
47,48,ksmlb,406075,2021-07-12 00:48:08.077832
48,49,mutability,384758,2021-07-12 00:48:08.077832
