,place,team,score,captured_at
0,1,Special Weekend,1430329,2021-07-12 08:14:44.277510
1,2,manarimo,1367201,2021-07-12 08:14:44.277510
2,3,RGBTeam,1362895,2021-07-12 08:14:44.277510
3,4,chirijako,1231458,2021-07-12 08:14:44.277510
4,5,All In,1127306,2021-07-12 08:14:44.277510
5,6,Unagi,1077055,2021-07-12 08:14:44.277510
6,7,fixstars,1023010,2021-07-12 08:14:44.277510
7,8,negainoido,1021599,2021-07-12 08:14:44.277510
8,9,Closed and Restricted Boltzmann Machine ,934706,2021-07-12 08:14:44.277510
9,10,WILD BASHKORT MAGES,932830,2021-07-12 08:14:44.277510
10,11,Independent Set,923266,2021-07-12 08:14:44.277510
11,12,Sosuupoyo(sugoi),917669,2021-07-12 08:14:44.277510
12,13,301,912830,2021-07-12 08:14:44.277510
13,14,Olympia,894802,2021-07-12 08:14:44.277510
14,15,sanma,893314,2021-07-12 08:14:44.277510
15,16,pegovka,873948,2021-07-12 08:14:44.277510
16,17,CowDay,835530,2021-07-12 08:14:44.277510
17,18,Pigimarl,804456,2021-07-12 08:14:44.277510
18,19,KMC,801236,2021-07-12 08:14:44.277510
19,20,Folding at home,798615,2021-07-12 08:14:44.277510
20,21,iehn,783277,2021-07-12 08:14:44.277510
21,22,Powder,751534,2021-07-12 08:14:44.277510
22,23,DiamondPrincess,743510,2021-07-12 08:14:44.277510
23,24,ichyo,739901,2021-07-12 08:14:44.277510
24,25,udfew,722976,2021-07-12 08:14:44.277510
25,26,codingteam,714095,2021-07-12 08:14:44.277510
26,27,lambda-llama,708335,2021-07-12 08:14:44.277510
27,28,Gon the Fox,707973,2021-07-12 08:14:44.277510
28,29,bowwowforeach,703937,2021-07-12 08:14:44.277510
29,30,Side Effects May Include...,636678,2021-07-12 08:14:44.277510
30,31,The Cat is #1!!,636115,2021-07-12 08:14:44.277510
31,32,Aim Tech + Godnotent,635886,2021-07-12 08:14:44.277510
32,33,ã°ã¬ã¼ã¹ããªã,598083,2021-07-12 08:14:44.277510
33,34,Rotten Lambdas,581436,2021-07-12 08:14:44.277510
34,35,undefined,580531,2021-07-12 08:14:44.277510
35,36,Fish-Aobayama,576286,2021-07-12 08:14:44.277510
36,37,Zebra Infused Hamsters,572708,2021-07-12 08:14:44.277510
37,38,TBD,566174,2021-07-12 08:14:44.277510
38,39,"Snakes, Monkeys and Two Smoking Lambdas",555256,2021-07-12 08:14:44.277510
39,40,THIRTEEN,553526,2021-07-12 08:14:44.277510
40,41,kstm.org,528885,2021-07-12 08:14:44.277510
41,42,Dire Kettle,516241,2021-07-12 08:14:44.277510
42,43,uni,510948,2021-07-12 08:14:44.277510
43,44,ksmlb,506617,2021-07-12 08:14:44.277510
44,45,Cult of the Bound Variable,503866,2021-07-12 08:14:44.277510
45,46,okaduki,503552,2021-07-12 08:14:44.277510
46,47,Skobochka,476123,2021-07-12 08:14:44.277510
47,48,All your poses are belong to us,456441,2021-07-12 08:14:44.277510
48,49,xyznlp,451514,2021-07-12 08:14:44.277510
49,50,LILiK,448833,2021-07-12 08:14:44.277510
50,51,Bunny Girl Senpai,446998,2021-07-12 08:14:44.277510
51,52,Yoshida Chicken Rice,446367,2021-07-12 08:14:44.277510
52,53,TeamDev,428860,2021-07-12 08:14:44.277510
53,54,Wheezards,428599,2021-07-12 08:14:44.277510
54,55,EgÃ©r a marson,423138,2021-07-12 08:14:44.277510
55,56,seladir (cw),410122,2021-07-12 08:14:44.277510
56,57,Raging Mushrooms,408878,2021-07-12 08:14:44.277510
57,58,Eldies,399109,2021-07-12 08:14:44.277510
58,59,mutability,384600,2021-07-12 08:14:44.277510
59,60,'; CREATE TABLE fun(); --,376547,2021-07-12 08:14:44.277510
60,61,Vanilla Bears,367867,2021-07-12 08:14:44.277510
61,62,The PET in the wall,365842,2021-07-12 08:14:44.277510
62,63,Channable,362634,2021-07-12 08:14:44.277510
63,64,blue-poser,360847,2021-07-12 08:14:44.277510
64,65,ATS,353271,2021-07-12 08:14:44.277510
65,66,Frictionless Bananas,339573,2021-07-12 08:14:44.277510
66,67,Goretz,335044,2021-07-12 08:14:44.277510
67,68,Sigmoid Freud,314193,2021-07-12 08:14:44.277510
68,69,Rogue Operations,308839,2021-07-12 08:14:44.277510
69,70,We didn't mean to use Python,306442,2021-07-12 08:14:44.277510
70,71,cashto,305497,2021-07-12 08:14:44.277510
71,72,Nik & Tonsky,304595,2021-07-12 08:14:44.277510
72,73,uguu.org,294819,2021-07-12 08:14:44.277510
73,74,code-o-matic,286781,2021-07-12 08:14:44.277510
74,75,The Blind Hen,279084,2021-07-12 08:14:44.277510
75,76,team classified,273111,2021-07-12 08:14:44.277510
76,77,Invisible Imp,268221,2021-07-12 08:14:44.277510
77,78,IKS,265873,2021-07-12 08:14:44.277510
78,79,jabber.ru,259922,2021-07-12 08:14:44.277510
79,80,Bottle kids!,252939,2021-07-12 08:14:44.277510
80,81,xyz600,239905,2021-07-12 08:14:44.277510
81,82,The aRtful MUser,221960,2021-07-12 08:14:44.277510
82,83,trup16,220003,2021-07-12 08:14:44.277510
83,84,Goto 11,214016,2021-07-12 08:14:44.277510
84,85,make_it_stream,184177,2021-07-12 08:14:44.277510
85,86,geomon,183040,2021-07-12 08:14:44.277510
86,87,Sal's Pals,178717,2021-07-12 08:14:44.277510
87,88,Thirty spokes to make a wheel,171790,2021-07-12 08:14:44.277510
88,89,OMG ICFP FTW,166424,2021-07-12 08:14:44.277510
89,90,yorofuwa,163954,2021-07-12 08:14:44.277510
90,91,taxidriver,150648,2021-07-12 08:14:44.277510
91,92,Team Sampou,149096,2021-07-12 08:14:44.277510
92,93,paiv,147180,2021-07-12 08:14:44.277510
93,94,blueboars team,137757,2021-07-12 08:14:44.277510
94,95,Chordify,125026,2021-07-12 08:14:44.277510
