,place,team,score,captured_at
0,1,Special Weekend,1423424,2021-07-12 09:40:02.715340
1,2,RGBTeam,1363609,2021-07-12 09:40:02.715340
2,3,manarimo,1360256,2021-07-12 09:40:02.715340
3,4,Unagi,1242129,2021-07-12 09:40:02.715340
4,5,chirijako,1224824,2021-07-12 09:40:02.715340
5,6,DiamondPrincess,1167356,2021-07-12 09:40:02.715340
6,7,All In,1121785,2021-07-12 09:40:02.715340
7,8,fixstars,1017500,2021-07-12 09:40:02.715340
8,9,Closed and Restricted Boltzmann Machine ,953759,2021-07-12 09:40:02.715340
9,10,WILD BASHKORT MAGES,953380,2021-07-12 09:40:02.715340
10,11,Independent Set,933087,2021-07-12 09:40:02.715340
11,12,301,910399,2021-07-12 09:40:02.715340
12,13,Sosuupoyo(sugoi),909288,2021-07-12 09:40:02.715340
13,14,sanma,889010,2021-07-12 09:40:02.715340
14,15,Olympia,864820,2021-07-12 09:40:02.715340
15,16,All your poses are belong to us,861549,2021-07-12 09:40:02.715340
16,17,negainoido,859147,2021-07-12 09:40:02.715340
17,18,pegovka,843057,2021-07-12 09:40:02.715340
18,19,Folding at home,836389,2021-07-12 09:40:02.715340
19,20,CowDay,833575,2021-07-12 09:40:02.715340
20,21,lambda-llama,817711,2021-07-12 09:40:02.715340
21,22,KMC,806453,2021-07-12 09:40:02.715340
22,23,Pigimarl,801545,2021-07-12 09:40:02.715340
23,24,udfew,780822,2021-07-12 09:40:02.715340
24,25,Powder,765770,2021-07-12 09:40:02.715340
25,26,ichyo,750709,2021-07-12 09:40:02.715340
26,27,The Cat is #1!!,742698,2021-07-12 09:40:02.715340
27,28,Gon the Fox,718850,2021-07-12 09:40:02.715340
28,29,codingteam,710899,2021-07-12 09:40:02.715340
29,30,Side Effects May Include...,640568,2021-07-12 09:40:02.715340
30,31,"Snakes, Monkeys and Two Smoking Lambdas",637020,2021-07-12 09:40:02.715340
31,32,Aim Tech + Godnotent,635886,2021-07-12 09:40:02.715340
32,33,Rotten Lambdas,602397,2021-07-12 09:40:02.715340
33,34,ã°ã¬ã¼ã¹ããªã,595008,2021-07-12 09:40:02.715340
34,35,undefined,579102,2021-07-12 09:40:02.715340
35,36,Fish-Aobayama,574945,2021-07-12 09:40:02.715340
36,37,Zebra Infused Hamsters,569688,2021-07-12 09:40:02.715340
37,38,TBD,556131,2021-07-12 09:40:02.715340
38,39,THIRTEEN,542762,2021-07-12 09:40:02.715340
39,40,Dire Kettle,542415,2021-07-12 09:40:02.715340
40,41,okaduki,531389,2021-07-12 09:40:02.715340
41,42,kstm.org,527750,2021-07-12 09:40:02.715340
42,43,Chordify,523785,2021-07-12 09:40:02.715340
43,44,uni,507912,2021-07-12 09:40:02.715340
44,45,trup16,506418,2021-07-12 09:40:02.715340
45,46,ksmlb,505128,2021-07-12 09:40:02.715340
46,47,Frictionless Bananas,470427,2021-07-12 09:40:02.715340
47,48,xyznlp,461094,2021-07-12 09:40:02.715340
48,49,LILiK,459458,2021-07-12 09:40:02.715340
49,50,bowwowforeach,457660,2021-07-12 09:40:02.715340
50,51,The Wild Lobsters,449158,2021-07-12 09:40:02.715340
51,52,Bunny Girl Senpai,446998,2021-07-12 09:40:02.715340
52,53,The Blind Hen,446451,2021-07-12 09:40:02.715340
53,54,Yoshida Chicken Rice,445859,2021-07-12 09:40:02.715340
54,55,Raging Mushrooms,444533,2021-07-12 09:40:02.715340
55,56,Skobochka,441389,2021-07-12 09:40:02.715340
56,57,EgÃ©r a marson,438235,2021-07-12 09:40:02.715340
57,58,TeamDev,431690,2021-07-12 09:40:02.715340
58,59,Wheezards,427007,2021-07-12 09:40:02.715340
59,60,seladir (cw),410083,2021-07-12 09:40:02.715340
60,61,Cult of the Bound Variable,401823,2021-07-12 09:40:02.715340
61,62,ACCESS_VIOLATION,400620,2021-07-12 09:40:02.715340
62,63,Eldies,396234,2021-07-12 09:40:02.715340
