,place,team,score,captured_at
0,1,Special Weekend,1385344,2021-07-12 00:28:03.826997
1,2,RGBTeam,1331351,2021-07-12 00:28:03.826997
2,3,manarimo,1277095,2021-07-12 00:28:03.826997
3,4,Unagi,1274837,2021-07-12 00:28:03.826997
4,5,chirijako,1196075,2021-07-12 00:28:03.826997
5,6,All In,1136825,2021-07-12 00:28:03.826997
6,7,DiamondPrincess,1112775,2021-07-12 00:28:03.826997
7,8,301,850340,2021-07-12 00:28:03.826997
8,9,Olympia,842562,2021-07-12 00:28:03.826997
9,10,fixstars,841453,2021-07-12 00:28:03.826997
10,11,sanma,823683,2021-07-12 00:28:03.826997
11,12,iehn,790423,2021-07-12 00:28:03.826997
12,13,pegovka,779094,2021-07-12 00:28:03.826997
13,14,negainoido,760966,2021-07-12 00:28:03.826997
14,15,Sosuupoyo(sugoi),748223,2021-07-12 00:28:03.826997
15,16,CowDay,741221,2021-07-12 00:28:03.826997
16,17,bowwowforeach,707369,2021-07-12 00:28:03.826997
17,18,Closed and Restricted Boltzmann Machine ,699210,2021-07-12 00:28:03.826997
18,19,Folding at home,693630,2021-07-12 00:28:03.826997
19,20,Gon the Fox,687214,2021-07-12 00:28:03.826997
20,21,KMC,652182,2021-07-12 00:28:03.826997
21,22,Independent Set,643082,2021-07-12 00:28:03.826997
22,23,WILD BASHKORT MAGES,641244,2021-07-12 00:28:03.826997
23,24,Aim Tech + Godnotent,636656,2021-07-12 00:28:03.826997
24,25,Powder,607150,2021-07-12 00:28:03.826997
25,26,ichyo,594402,2021-07-12 00:28:03.826997
26,27,udfew,589407,2021-07-12 00:28:03.826997
27,28,Fish-Aobayama,559888,2021-07-12 00:28:03.826997
28,29,lambda-llama,556292,2021-07-12 00:28:03.826997
29,30,THIRTEEN,545788,2021-07-12 00:28:03.826997
30,31,Rotten Lambdas,536978,2021-07-12 00:28:03.826997
31,32,The Cat is #1!!,532806,2021-07-12 00:28:03.826997
32,33,codingteam,525010,2021-07-12 00:28:03.826997
33,34,Skobochka,523917,2021-07-12 00:28:03.826997
34,35,"Snakes, Monkeys and Two Smoking Lambdas",505154,2021-07-12 00:28:03.826997
35,36,kstm.org,498715,2021-07-12 00:28:03.826997
36,37,undefined,486494,2021-07-12 00:28:03.826997
37,38,Cult of the Bound Variable,484415,2021-07-12 00:28:03.826997
38,39,okaduki,468728,2021-07-12 00:28:03.826997
39,40,Pigimarl,467966,2021-07-12 00:28:03.826997
40,41,Side Effects May Include...,455284,2021-07-12 00:28:03.826997
41,42,Zebra Infused Hamsters,453451,2021-07-12 00:28:03.826997
42,43,Chordify,453222,2021-07-12 00:28:03.826997
43,44,Bunny Girl Senpai,447176,2021-07-12 00:28:03.826997
44,45,Yoshida Chicken Rice,447175,2021-07-12 00:28:03.826997
45,46,ã°ã¬ã¼ã¹ããªã,429196,2021-07-12 00:28:03.826997
46,47,trup16,409851,2021-07-12 00:28:03.826997
47,48,ksmlb,403919,2021-07-12 00:28:03.826997
48,49,mutability,384758,2021-07-12 00:28:03.826997
49,50,cwfork,373113,2021-07-12 00:28:03.826997
50,51,Raging Mushrooms,364434,2021-07-12 00:28:03.826997
51,52,xyznlp,357562,2021-07-12 00:28:03.826997
52,53,ATS,353556,2021-07-12 00:28:03.826997
53,54,LILiK,344757,2021-07-12 00:28:03.826997
54,55,blue-poser,343380,2021-07-12 00:28:03.826997
55,56,'; CREATE TABLE fun(); --,328115,2021-07-12 00:28:03.826997
56,57,Wheezards,325167,2021-07-12 00:28:03.826997
57,58,TBD,319723,2021-07-12 00:28:03.826997
58,59,All your poses are belong to us,319314,2021-07-12 00:28:03.826997
59,60,Channable,308868,2021-07-12 00:28:03.826997
60,61,Rogue Operations,299721,2021-07-12 00:28:03.826997
61,62,Eldies,298841,2021-07-12 00:28:03.826997
62,63,Goretz,297153,2021-07-12 00:28:03.826997
63,64,ACCESS_VIOLATION,283217,2021-07-12 00:28:03.826997
64,65,EgÃ©r a marson,278776,2021-07-12 00:28:03.826997
65,66,Vanilla Bears,277453,2021-07-12 00:28:03.826997
66,67,uguu.org,277095,2021-07-12 00:28:03.826997
67,68,TeamDev,274813,2021-07-12 00:28:03.826997
68,69,code-o-matic,273580,2021-07-12 00:28:03.826997
69,70,Frictionless Bananas,272570,2021-07-12 00:28:03.826997
70,71,Nik & Tonsky,268669,2021-07-12 00:28:03.826997
71,72,We didn't mean to use Python,261155,2021-07-12 00:28:03.826997
72,73,jabber.ru,260012,2021-07-12 00:28:03.826997
73,74,IKS,242635,2021-07-12 00:28:03.826997
74,75,xyz600,240150,2021-07-12 00:28:03.826997
75,76,Bottle kids!,237650,2021-07-12 00:28:03.826997
76,77,cashto,229622,2021-07-12 00:28:03.826997
77,78,team classified,223267,2021-07-12 00:28:03.826997
78,79,The Blind Hen,217448,2021-07-12 00:28:03.826997
79,80,uni,209290,2021-07-12 00:28:03.826997
80,81,Goto 11,194851,2021-07-12 00:28:03.826997
81,82,The Wild Lobsters,190899,2021-07-12 00:28:03.826997
82,83,Piggybank Software,185040,2021-07-12 00:28:03.826997
83,84,Sigmoid Freud,184454,2021-07-12 00:28:03.826997
84,85,geomon,183040,2021-07-12 00:28:03.826997
85,86,The aRtful MUser,174998,2021-07-12 00:28:03.826997
86,87,The PET in the wall,159005,2021-07-12 00:28:03.826997
87,88,Team Sampou,144168,2021-07-12 00:28:03.826997
88,89,make_it_stream,139441,2021-07-12 00:28:03.826997
89,90,paiv,139383,2021-07-12 00:28:03.826997
90,91,blueboars team,137927,2021-07-12 00:28:03.826997
91,92,yorofuwa,124049,2021-07-12 00:28:03.826997
92,93,Netvorchesk,119922,2021-07-12 00:28:03.826997
93,94,OMG ICFP FTW,112935,2021-07-12 00:28:03.826997
94,95,Sal's Pals,112375,2021-07-12 00:28:03.826997
95,96,cvnm,79061,2021-07-12 00:28:03.826997
96,97,h25,67937,2021-07-12 00:28:03.826997
97,98,Sjoerd Visscher,67901,2021-07-12 00:28:03.826997
98,99,Thirty spokes to make a wheel,62579,2021-07-12 00:28:03.826997
99,100,Sunspear,61599,2021-07-12 00:28:03.826997
100,101,hayatox,58119,2021-07-12 00:28:03.826997
101,102,Tetris Incompetence,58026,2021-07-12 00:28:03.826997
102,103,Overfull \hbox,56673,2021-07-12 00:28:03.826997
103,104,Lyrical Tokarev,56424,2021-07-12 00:28:03.826997
104,105,The Enigma of Anilambda Fold,56007,2021-07-12 00:28:03.826997
105,106,Ichigo Nudibranch,54665,2021-07-12 00:28:03.826997
106,107,WinterMUTE,51230,2021-07-12 00:28:03.826997
107,108,182020,50818,2021-07-12 00:28:03.826997
108,109,Not Enough TIme,46886,2021-07-12 00:28:03.826997
109,110, Î»x.,44149,2021-07-12 00:28:03.826997
110,111,Office 14,42720,2021-07-12 00:28:03.826997
111,112,NCPLUG,41019,2021-07-12 00:28:03.826997
112,113,raz,39335,2021-07-12 00:28:03.826997
113,114,NashFP,36984,2021-07-12 00:28:03.826997
114,115,taxidriver,27514,2021-07-12 00:28:03.826997
115,116,lost in sente,26734,2021-07-12 00:28:03.826997
116,117,RAINBOU,26303,2021-07-12 00:28:03.826997
117,118,sumoru,26286,2021-07-12 00:28:03.826997
118,119,qr0m4s4n_tÃ¸4m,25397,2021-07-12 00:28:03.826997
119,120,Free Tacos,25065,2021-07-12 00:28:03.826997
120,121,dis_functional,19449,2021-07-12 00:28:03.826997
121,122,R22b,18858,2021-07-12 00:28:03.826997
122,123,chaos,17337,2021-07-12 00:28:03.826997
123,124,bymski,17190,2021-07-12 00:28:03.826997
124,125,kineto,12979,2021-07-12 00:28:03.826997
125,126,Immutable,10563,2021-07-12 00:28:03.826997
126,127,georgia,10388,2021-07-12 00:28:03.826997
127,128,srush,8882,2021-07-12 00:28:03.826997
128,129,Corentin,8514,2021-07-12 00:28:03.826997
129,130,Appelsientje,6201,2021-07-12 00:28:03.826997
130,131,Slow,6115,2021-07-12 00:28:03.826997
131,132,erujolc,5404,2021-07-12 00:28:03.826997
132,133,Invisible Imp,5314,2021-07-12 00:28:03.826997
133,134,GD,5176,2021-07-12 00:28:03.826997
134,135,Bears ate our brains,4322,2021-07-12 00:28:03.826997
135,136,cw,4031,2021-07-12 00:28:03.826997
136,137,Codermal,4031,2021-07-12 00:28:03.826997
137,138,scalapendra,4031,2021-07-12 00:28:03.826997
138,139,concord,4031,2021-07-12 00:28:03.826997
139,140,B-Team,4031,2021-07-12 00:28:03.826997
140,141,bc,4031,2021-07-12 00:28:03.826997
141,142,Foundation,4031,2021-07-12 00:28:03.826997
142,143,AFK,4031,2021-07-12 00:28:03.826997
143,144,Ty chyo pyos?,4031,2021-07-12 00:28:03.826997
144,145,nobu,4031,2021-07-12 00:28:03.826997
145,146,frant1c,3960,2021-07-12 00:28:03.826997
146,147,balonit_bros,3862,2021-07-12 00:28:03.826997
147,148,DNIWE :: a,3522,2021-07-12 00:28:03.826997
148,149,tanzaku,3106,2021-07-12 00:28:03.826997
149,150,Canivsar,3000,2021-07-12 00:28:03.826997
150,151,comonad,2170,2021-07-12 00:28:03.826997
151,152,O,2170,2021-07-12 00:28:03.826997
152,153,julia,2103,2021-07-12 00:28:03.826997
153,154,gorilla,1618,2021-07-12 00:28:03.826997
