,place,team,score,captured_at
0,1,Unagi,1460709,2021-07-12 10:40:15.594292
1,2,Special Weekend,1431622,2021-07-12 10:40:15.594292
2,3,RGBTeam,1415333,2021-07-12 10:40:15.594292
3,4,manarimo,1356291,2021-07-12 10:40:15.594292
4,5,chirijako,1219936,2021-07-12 10:40:15.594292
5,6,All your poses are belong to us,1190883,2021-07-12 10:40:15.594292
6,7,DiamondPrincess,1189257,2021-07-12 10:40:15.594292
7,8,All In,1118730,2021-07-12 10:40:15.594292
8,9,negainoido,1036548,2021-07-12 10:40:15.594292
9,10,fixstars,1013762,2021-07-12 10:40:15.594292
10,11,sanma,1003079,2021-07-12 10:40:15.594292
11,12,WILD BASHKORT MAGES,994283,2021-07-12 10:40:15.594292
12,13,Closed and Restricted Boltzmann Machine ,973345,2021-07-12 10:40:15.594292
13,14,Independent Set,930219,2021-07-12 10:40:15.594292
14,15,Sosuupoyo(sugoi),930108,2021-07-12 10:40:15.594292
15,16,301,907154,2021-07-12 10:40:15.594292
16,17,Olympia,895234,2021-07-12 10:40:15.594292
17,18,pegovka,864441,2021-07-12 10:40:15.594292
18,19,Folding at home,858948,2021-07-12 10:40:15.594292
19,20,CowDay,833410,2021-07-12 10:40:15.594292
20,21,The Cat is #1!!,825466,2021-07-12 10:40:15.594292
21,22,lambda-llama,816294,2021-07-12 10:40:15.594292
22,23,KMC,805576,2021-07-12 10:40:15.594292
23,24,Pigimarl,799111,2021-07-12 10:40:15.594292
24,25,udfew,796694,2021-07-12 10:40:15.594292
25,26,iehn,796053,2021-07-12 10:40:15.594292
26,27,Powder,785239,2021-07-12 10:40:15.594292
27,28,ichyo,755652,2021-07-12 10:40:15.594292
28,29,bowwowforeach,731960,2021-07-12 10:40:15.594292
29,30,Gon the Fox,718390,2021-07-12 10:40:15.594292
30,31,"Snakes, Monkeys and Two Smoking Lambdas",717832,2021-07-12 10:40:15.594292
31,32,codingteam,709631,2021-07-12 10:40:15.594292
32,33,Cult of the Bound Variable,671291,2021-07-12 10:40:15.594292
33,34,Frictionless Bananas,654968,2021-07-12 10:40:15.594292
34,35,Side Effects May Include...,638504,2021-07-12 10:40:15.594292
35,36,Aim Tech + Godnotent,635873,2021-07-12 10:40:15.594292
36,37,Rotten Lambdas,627191,2021-07-12 10:40:15.594292
37,38,ã°ã¬ã¼ã¹ããªã,593101,2021-07-12 10:40:15.594292
38,39,okaduki,584005,2021-07-12 10:40:15.594292
39,40,Zebra Infused Hamsters,582712,2021-07-12 10:40:15.594292
40,41,TBD,578185,2021-07-12 10:40:15.594292
41,42,undefined,577783,2021-07-12 10:40:15.594292
42,43,THIRTEEN,577148,2021-07-12 10:40:15.594292
43,44,Fish-Aobayama,574777,2021-07-12 10:40:15.594292
44,45,Dire Kettle,563512,2021-07-12 10:40:15.594292
45,46,trup16,556490,2021-07-12 10:40:15.594292
46,47,Skobochka,530878,2021-07-12 10:40:15.594292
47,48,kstm.org,526605,2021-07-12 10:40:15.594292
48,49,Chordify,523652,2021-07-12 10:40:15.594292
49,50,uni,506160,2021-07-12 10:40:15.594292
50,51,EgÃ©r a marson,505984,2021-07-12 10:40:15.594292
51,52,ksmlb,503852,2021-07-12 10:40:15.594292
52,53,xyznlp,461074,2021-07-12 10:40:15.594292
53,54,LILiK,458499,2021-07-12 10:40:15.594292
54,55,Raging Mushrooms,456423,2021-07-12 10:40:15.594292
55,56,The Wild Lobsters,448582,2021-07-12 10:40:15.594292
56,57,Bunny Girl Senpai,446991,2021-07-12 10:40:15.594292
57,58,The Blind Hen,445895,2021-07-12 10:40:15.594292
58,59,Yoshida Chicken Rice,445581,2021-07-12 10:40:15.594292
59,60,Wheezards,433391,2021-07-12 10:40:15.594292
60,61,TeamDev,430975,2021-07-12 10:40:15.594292
61,62,seladir (cw),411743,2021-07-12 10:40:15.594292
62,63,ACCESS_VIOLATION,400158,2021-07-12 10:40:15.594292
63,64,Eldies,395466,2021-07-12 10:40:15.594292
64,65,mutability,384600,2021-07-12 10:40:15.594292
65,66,Invisible Imp,380928,2021-07-12 10:40:15.594292
66,67,Vanilla Bears,378846,2021-07-12 10:40:15.594292
67,68,'; CREATE TABLE fun(); --,375312,2021-07-12 10:40:15.594292
68,69,Channable,370145,2021-07-12 10:40:15.594292
69,70,Piggybank Software,363806,2021-07-12 10:40:15.594292
70,71,The PET in the wall,361803,2021-07-12 10:40:15.594292
71,72,blue-poser,360841,2021-07-12 10:40:15.594292
72,73,ATS,353254,2021-07-12 10:40:15.594292
73,74,Goretz,352819,2021-07-12 10:40:15.594292
74,75,Nik & Tonsky,347685,2021-07-12 10:40:15.594292
75,76,We didn't mean to use Python,337805,2021-07-12 10:40:15.594292
76,77,Sigmoid Freud,335647,2021-07-12 10:40:15.594292
77,78,code-o-matic,324299,2021-07-12 10:40:15.594292
78,79,uguu.org,309023,2021-07-12 10:40:15.594292
79,80,Rogue Operations,307566,2021-07-12 10:40:15.594292
80,81,cashto,305480,2021-07-12 10:40:15.594292
81,82,team classified,273082,2021-07-12 10:40:15.594292
82,83,IKS,265871,2021-07-12 10:40:15.594292
83,84,jabber.ru,259917,2021-07-12 10:40:15.594292
84,85,Bottle kids!,252933,2021-07-12 10:40:15.594292
85,86,make_it_stream,246844,2021-07-12 10:40:15.594292
86,87,yorofuwa,241322,2021-07-12 10:40:15.594292
87,88,xyz600,239558,2021-07-12 10:40:15.594292
88,89,Sal's Pals,226979,2021-07-12 10:40:15.594292
89,90,The aRtful MUser,221949,2021-07-12 10:40:15.594292
90,91,Goto 11,214024,2021-07-12 10:40:15.594292
91,92,Thirty spokes to make a wheel,202577,2021-07-12 10:40:15.594292
92,93,OMG ICFP FTW,196559,2021-07-12 10:40:15.594292
93,94,geomon,183034,2021-07-12 10:40:15.594292
94,95,Team Sampou,155125,2021-07-12 10:40:15.594292
95,96,taxidriver,151009,2021-07-12 10:40:15.594292
96,97,bymski,149195,2021-07-12 10:40:15.594292
97,98,paiv,146208,2021-07-12 10:40:15.594292
98,99,blueboars team,137757,2021-07-12 10:40:15.594292
99,100,The Higher Order Of Zeuxis,136579,2021-07-12 10:40:15.594292
100,101,Netvorchesk,119811,2021-07-12 10:40:15.594292
101,102,NashFP,103688,2021-07-12 10:40:15.594292
102,103,balonit_bros,92934,2021-07-12 10:40:15.594292
103,104,182020,90729,2021-07-12 10:40:15.594292
104,105,WinterMUTE,89000,2021-07-12 10:40:15.594292
105,106,cvnm,78895,2021-07-12 10:40:15.594292
106,107,tanzaku,77370,2021-07-12 10:40:15.594292
107,108,Sunspear,76615,2021-07-12 10:40:15.594292
108,109,Corentin,73577,2021-07-12 10:40:15.594292
109,110,GD,72117,2021-07-12 10:40:15.594292
110,111,Not Enough TIme,72108,2021-07-12 10:40:15.594292
111,112,Sjoerd Visscher,67901,2021-07-12 10:40:15.594292
112,113,h25,67775,2021-07-12 10:40:15.594292
113,114,Free Tacos,62340,2021-07-12 10:40:15.594292
114,115,The Enigma of Anilambda Fold,61400,2021-07-12 10:40:15.594292
115,116,Tetris Incompetence,58026,2021-07-12 10:40:15.594292
116,117,hayatox,57924,2021-07-12 10:40:15.594292
117,118,Overfull \hbox,56673,2021-07-12 10:40:15.594292
118,119,Ichigo Nudibranch,54665,2021-07-12 10:40:15.594292
119,120,Lyrical Tokarev,51530,2021-07-12 10:40:15.594292
120,121, Î»x.,44149,2021-07-12 10:40:15.594292
121,122,Office 14,42720,2021-07-12 10:40:15.594292
