,place,team,score,captured_at
0,1,Special Weekend,1429973,2021-07-12 04:43:58.498047
1,2,RGBTeam,1376867,2021-07-12 04:43:58.498047
2,3,manarimo,1368717,2021-07-12 04:43:58.498047
3,4,Unagi,1354118,2021-07-12 04:43:58.498047
4,5,chirijako,1232987,2021-07-12 04:43:58.498047
5,6,DiamondPrincess,1144691,2021-07-12 04:43:58.498047
6,7,All In,1138300,2021-07-12 04:43:58.498047
7,8,All your poses are belong to us,1084447,2021-07-12 04:43:58.498047
8,9,fixstars,1024807,2021-07-12 04:43:58.498047
9,10,negainoido,958117,2021-07-12 04:43:58.498047
10,11,Independent Set,924832,2021-07-12 04:43:58.498047
11,12,301,895104,2021-07-12 04:43:58.498047
12,13,Olympia,893686,2021-07-12 04:43:58.498047
13,14,sanma,887970,2021-07-12 04:43:58.498047
14,15,WILD BASHKORT MAGES,887530,2021-07-12 04:43:58.498047
15,16,pegovka,869205,2021-07-12 04:43:58.498047
16,17,CowDay,832794,2021-07-12 04:43:58.498047
17,18,Closed and Restricted Boltzmann Machine ,811384,2021-07-12 04:43:58.498047
18,19,Pigimarl,805717,2021-07-12 04:43:58.498047
19,20,Folding at home,791035,2021-07-12 04:43:58.498047
20,21,iehn,784247,2021-07-12 04:43:58.498047
21,22,KMC,762648,2021-07-12 04:43:58.498047
22,23,Sosuupoyo(sugoi),754151,2021-07-12 04:43:58.498047
23,24,Powder,735547,2021-07-12 04:43:58.498047
24,25,ichyo,730761,2021-07-12 04:43:58.498047
25,26,bowwowforeach,701153,2021-07-12 04:43:58.498047
26,27,Gon the Fox,697098,2021-07-12 04:43:58.498047
27,28,codingteam,686509,2021-07-12 04:43:58.498047
28,29,The Cat is #1!!,662519,2021-07-12 04:43:58.498047
29,30,Aim Tech + Godnotent,635886,2021-07-12 04:43:58.498047
30,31,lambda-llama,627925,2021-07-12 04:43:58.498047
31,32,udfew,609529,2021-07-12 04:43:58.498047
32,33,ã°ã¬ã¼ã¹ããªã,599325,2021-07-12 04:43:58.498047
33,34,undefined,581004,2021-07-12 04:43:58.498047
34,35,Fish-Aobayama,576528,2021-07-12 04:43:58.498047
35,36,Zebra Infused Hamsters,566489,2021-07-12 04:43:58.498047
36,37,TBD,563624,2021-07-12 04:43:58.498047
37,38,THIRTEEN,558486,2021-07-12 04:43:58.498047
38,39,Cult of the Bound Variable,556999,2021-07-12 04:43:58.498047
39,40,Rotten Lambdas,556122,2021-07-12 04:43:58.498047
40,41,Skobochka,524204,2021-07-12 04:43:58.498047
41,42,Side Effects May Include...,523621,2021-07-12 04:43:58.498047
42,43,"Snakes, Monkeys and Two Smoking Lambdas",513536,2021-07-12 04:43:58.498047
43,44,kstm.org,508234,2021-07-12 04:43:58.498047
44,45,uni,498262,2021-07-12 04:43:58.498047
45,46,okaduki,488130,2021-07-12 04:43:58.498047
46,47,ksmlb,464223,2021-07-12 04:43:58.498047
47,48,Chordify,452746,2021-07-12 04:43:58.498047
48,49,Bunny Girl Senpai,446998,2021-07-12 04:43:58.498047
49,50,Yoshida Chicken Rice,446419,2021-07-12 04:43:58.498047
50,51,LILiK,443742,2021-07-12 04:43:58.498047
51,52,trup16,434638,2021-07-12 04:43:58.498047
52,53,Wheezards,428818,2021-07-12 04:43:58.498047
53,54,xyznlp,417027,2021-07-12 04:43:58.498047
54,55,The Wild Lobsters,407279,2021-07-12 04:43:58.498047
55,56,seladir (cw),398459,2021-07-12 04:43:58.498047
56,57,ACCESS_VIOLATION,387768,2021-07-12 04:43:58.498047
57,58,Raging Mushrooms,386743,2021-07-12 04:43:58.498047
58,59,TeamDev,384681,2021-07-12 04:43:58.498047
59,60,mutability,384600,2021-07-12 04:43:58.498047
60,61,EgÃ©r a marson,384528,2021-07-12 04:43:58.498047
61,62,Vanilla Bears,368340,2021-07-12 04:43:58.498047
62,63,blue-poser,360847,2021-07-12 04:43:58.498047
63,64,ATS,353271,2021-07-12 04:43:58.498047
64,65,Eldies,348252,2021-07-12 04:43:58.498047
65,66,The PET in the wall,345793,2021-07-12 04:43:58.498047
66,67,'; CREATE TABLE fun(); --,338929,2021-07-12 04:43:58.498047
67,68,Channable,321938,2021-07-12 04:43:58.498047
68,69,Goretz,314451,2021-07-12 04:43:58.498047
69,70,Piggybank Software,314019,2021-07-12 04:43:58.498047
70,71,Rogue Operations,309316,2021-07-12 04:43:58.498047
71,72,We didn't mean to use Python,307813,2021-07-12 04:43:58.498047
72,73,The Blind Hen,289183,2021-07-12 04:43:58.498047
73,74,uguu.org,287884,2021-07-12 04:43:58.498047
74,75,Frictionless Bananas,280606,2021-07-12 04:43:58.498047
75,76,Sigmoid Freud,279917,2021-07-12 04:43:58.498047
76,77,code-o-matic,273352,2021-07-12 04:43:58.498047
77,78,Nik & Tonsky,268457,2021-07-12 04:43:58.498047
78,79,IKS,265873,2021-07-12 04:43:58.498047
