,place,team,score,captured_at
0,1,Special Weekend,1379245,2021-07-12 01:08:12.273404
1,2,RGBTeam,1343241,2021-07-12 01:08:12.273404
2,3,Unagi,1290137,2021-07-12 01:08:12.273404
3,4,manarimo,1276696,2021-07-12 01:08:12.273404
4,5,chirijako,1188287,2021-07-12 01:08:12.273404
5,6,All In,1137274,2021-07-12 01:08:12.273404
6,7,DiamondPrincess,1121623,2021-07-12 01:08:12.273404
7,8,Independent Set,924994,2021-07-12 01:08:12.273404
8,9,Olympia,850885,2021-07-12 01:08:12.273404
9,10,301,845731,2021-07-12 01:08:12.273404
10,11,fixstars,841296,2021-07-12 01:08:12.273404
11,12,sanma,823642,2021-07-12 01:08:12.273404
12,13,pegovka,802169,2021-07-12 01:08:12.273404
13,14,iehn,790386,2021-07-12 01:08:12.273404
14,15,negainoido,776191,2021-07-12 01:08:12.273404
15,16,CowDay,760733,2021-07-12 01:08:12.273404
16,17,Sosuupoyo(sugoi),748223,2021-07-12 01:08:12.273404
17,18,Folding at home,740292,2021-07-12 01:08:12.273404
18,19,bowwowforeach,707230,2021-07-12 01:08:12.273404
19,20,Closed and Restricted Boltzmann Machine ,699210,2021-07-12 01:08:12.273404
20,21,Gon the Fox,698700,2021-07-12 01:08:12.273404
21,22,ichyo,672460,2021-07-12 01:08:12.273404
22,23,WILD BASHKORT MAGES,670987,2021-07-12 01:08:12.273404
23,24,KMC,658212,2021-07-12 01:08:12.273404
24,25,Aim Tech + Godnotent,636656,2021-07-12 01:08:12.273404
25,26,Powder,607150,2021-07-12 01:08:12.273404
26,27,udfew,589319,2021-07-12 01:08:12.273404
27,28,lambda-llama,581831,2021-07-12 01:08:12.273404
28,29,Fish-Aobayama,576887,2021-07-12 01:08:12.273404
29,30,codingteam,565551,2021-07-12 01:08:12.273404
30,31,THIRTEEN,555254,2021-07-12 01:08:12.273404
31,32,Rotten Lambdas,545434,2021-07-12 01:08:12.273404
32,33,The Cat is #1!!,532753,2021-07-12 01:08:12.273404
33,34,undefined,519001,2021-07-12 01:08:12.273404
34,35,Skobochka,518647,2021-07-12 01:08:12.273404
35,36,"Snakes, Monkeys and Two Smoking Lambdas",505075,2021-07-12 01:08:12.273404
36,37,Cult of the Bound Variable,503124,2021-07-12 01:08:12.273404
37,38,kstm.org,500791,2021-07-12 01:08:12.273404
38,39,Side Effects May Include...,490648,2021-07-12 01:08:12.273404
39,40,Zebra Infused Hamsters,478666,2021-07-12 01:08:12.273404
40,41,okaduki,469960,2021-07-12 01:08:12.273404
41,42,Pigimarl,465334,2021-07-12 01:08:12.273404
42,43,Chordify,453222,2021-07-12 01:08:12.273404
43,44,Bunny Girl Senpai,447176,2021-07-12 01:08:12.273404
44,45,Yoshida Chicken Rice,447175,2021-07-12 01:08:12.273404
45,46,ã°ã¬ã¼ã¹ããªã,440271,2021-07-12 01:08:12.273404
46,47,trup16,409763,2021-07-12 01:08:12.273404
47,48,ksmlb,407495,2021-07-12 01:08:12.273404
48,49,mutability,384758,2021-07-12 01:08:12.273404
49,50,cwfork,371667,2021-07-12 01:08:12.273404
50,51,LILiK,366789,2021-07-12 01:08:12.273404
51,52,Raging Mushrooms,364018,2021-07-12 01:08:12.273404
52,53,xyznlp,357562,2021-07-12 01:08:12.273404
53,54,All your poses are belong to us,354048,2021-07-12 01:08:12.273404
54,55,ATS,353556,2021-07-12 01:08:12.273404
55,56,Eldies,350083,2021-07-12 01:08:12.273404
56,57,blue-poser,343380,2021-07-12 01:08:12.273404
57,58,Wheezards,333647,2021-07-12 01:08:12.273404
58,59,TBD,331933,2021-07-12 01:08:12.273404
59,60,'; CREATE TABLE fun(); --,328115,2021-07-12 01:08:12.273404
60,61,Vanilla Bears,317741,2021-07-12 01:08:12.273404
61,62,Channable,308868,2021-07-12 01:08:12.273404
62,63,Rogue Operations,308018,2021-07-12 01:08:12.273404
63,64,TeamDev,297644,2021-07-12 01:08:12.273404
64,65,Goretz,297301,2021-07-12 01:08:12.273404
65,66,EgÃ©r a marson,283390,2021-07-12 01:08:12.273404
66,67,ACCESS_VIOLATION,283217,2021-07-12 01:08:12.273404
67,68,uguu.org,277095,2021-07-12 01:08:12.273404
68,69,uni,273663,2021-07-12 01:08:12.273404
69,70,code-o-matic,273580,2021-07-12 01:08:12.273404
70,71,Frictionless Bananas,272570,2021-07-12 01:08:12.273404
71,72,Nik & Tonsky,268581,2021-07-12 01:08:12.273404
72,73,IKS,264296,2021-07-12 01:08:12.273404
73,74,We didn't mean to use Python,261055,2021-07-12 01:08:12.273404
74,75,jabber.ru,260012,2021-07-12 01:08:12.273404
75,76,xyz600,240150,2021-07-12 01:08:12.273404
76,77,Bottle kids!,237650,2021-07-12 01:08:12.273404
77,78,cashto,229536,2021-07-12 01:08:12.273404
78,79,team classified,223866,2021-07-12 01:08:12.273404
79,80,The Blind Hen,218188,2021-07-12 01:08:12.273404
80,81,Goto 11,209037,2021-07-12 01:08:12.273404
81,82,The aRtful MUser,191799,2021-07-12 01:08:12.273404
82,83,The Wild Lobsters,190899,2021-07-12 01:08:12.273404
83,84,Sigmoid Freud,188119,2021-07-12 01:08:12.273404
84,85,Piggybank Software,185040,2021-07-12 01:08:12.273404
85,86,geomon,183040,2021-07-12 01:08:12.273404
86,87,The PET in the wall,159005,2021-07-12 01:08:12.273404
87,88,paiv,147354,2021-07-12 01:08:12.273404
88,89,Team Sampou,146882,2021-07-12 01:08:12.273404
89,90,make_it_stream,139441,2021-07-12 01:08:12.273404
90,91,blueboars team,137927,2021-07-12 01:08:12.273404
91,92,yorofuwa,124049,2021-07-12 01:08:12.273404
92,93,Netvorchesk,119922,2021-07-12 01:08:12.273404
93,94,OMG ICFP FTW,112935,2021-07-12 01:08:12.273404
94,95,Sal's Pals,112375,2021-07-12 01:08:12.273404
95,96,cvnm,79061,2021-07-12 01:08:12.273404
96,97,h25,67937,2021-07-12 01:08:12.273404
97,98,Sjoerd Visscher,67901,2021-07-12 01:08:12.273404
98,99,Thirty spokes to make a wheel,62579,2021-07-12 01:08:12.273404
99,100,Sunspear,61599,2021-07-12 01:08:12.273404
100,101,hayatox,58119,2021-07-12 01:08:12.273404
101,102,Tetris Incompetence,58026,2021-07-12 01:08:12.273404
102,103,Overfull \hbox,56673,2021-07-12 01:08:12.273404
103,104,Lyrical Tokarev,56424,2021-07-12 01:08:12.273404
104,105,The Enigma of Anilambda Fold,56007,2021-07-12 01:08:12.273404
105,106,Ichigo Nudibranch,54665,2021-07-12 01:08:12.273404
106,107,WinterMUTE,51230,2021-07-12 01:08:12.273404
107,108,182020,50818,2021-07-12 01:08:12.273404
108,109,Not Enough TIme,46886,2021-07-12 01:08:12.273404
109,110, Î»x.,44149,2021-07-12 01:08:12.273404
110,111,Office 14,42720,2021-07-12 01:08:12.273404
111,112,NCPLUG,41019,2021-07-12 01:08:12.273404
112,113,raz,39335,2021-07-12 01:08:12.273404
113,114,taxidriver,38176,2021-07-12 01:08:12.273404
114,115,NashFP,36984,2021-07-12 01:08:12.273404
115,116,lost in sente,26734,2021-07-12 01:08:12.273404
116,117,RAINBOU,26303,2021-07-12 01:08:12.273404
117,118,sumoru,26286,2021-07-12 01:08:12.273404
118,119,qr0m4s4n_tÃ¸4m,25397,2021-07-12 01:08:12.273404
119,120,Free Tacos,25065,2021-07-12 01:08:12.273404
120,121,dis_functional,22957,2021-07-12 01:08:12.273404
121,122,R22b,18858,2021-07-12 01:08:12.273404
122,123,chaos,17337,2021-07-12 01:08:12.273404
123,124,bymski,17190,2021-07-12 01:08:12.273404
124,125,kineto,12979,2021-07-12 01:08:12.273404
125,126,Immutable,10563,2021-07-12 01:08:12.273404
126,127,georgia,10388,2021-07-12 01:08:12.273404
127,128,srush,8882,2021-07-12 01:08:12.273404
128,129,Corentin,8514,2021-07-12 01:08:12.273404
129,130,Appelsientje,6201,2021-07-12 01:08:12.273404
130,131,Slow,6115,2021-07-12 01:08:12.273404
131,132,erujolc,5404,2021-07-12 01:08:12.273404
132,133,Invisible Imp,5314,2021-07-12 01:08:12.273404
133,134,GD,5176,2021-07-12 01:08:12.273404
134,135,Bears ate our brains,4322,2021-07-12 01:08:12.273404
135,136,AFK,4031,2021-07-12 01:08:12.273404
136,137,bc,4031,2021-07-12 01:08:12.273404
137,138,cw,4031,2021-07-12 01:08:12.273404
138,139,scalapendra,4031,2021-07-12 01:08:12.273404
139,140,Ty chyo pyos?,4031,2021-07-12 01:08:12.273404
140,141,B-Team,4031,2021-07-12 01:08:12.273404
141,142,concord,4031,2021-07-12 01:08:12.273404
142,143,Foundation,4031,2021-07-12 01:08:12.273404
143,144,Codermal,4031,2021-07-12 01:08:12.273404
144,145,nobu,4031,2021-07-12 01:08:12.273404
145,146,frant1c,3960,2021-07-12 01:08:12.273404
146,147,balonit_bros,3862,2021-07-12 01:08:12.273404
147,148,DNIWE :: a,3522,2021-07-12 01:08:12.273404
148,149,tanzaku,3106,2021-07-12 01:08:12.273404
149,150,Canivsar,3000,2021-07-12 01:08:12.273404
