,place,team,score,captured_at
0,1,Special Weekend,1434049,2021-07-12 05:29:08.028549
1,2,RGBTeam,1395723,2021-07-12 05:29:08.028549
2,3,manarimo,1368425,2021-07-12 05:29:08.028549
3,4,Unagi,1361877,2021-07-12 05:29:08.028549
4,5,chirijako,1232986,2021-07-12 05:29:08.028549
5,6,DiamondPrincess,1144414,2021-07-12 05:29:08.028549
6,7,All your poses are belong to us,1141718,2021-07-12 05:29:08.028549
7,8,All In,1140827,2021-07-12 05:29:08.028549
8,9,fixstars,1024598,2021-07-12 05:29:08.028549
9,10,negainoido,968596,2021-07-12 05:29:08.028549
10,11,WILD BASHKORT MAGES,926227,2021-07-12 05:29:08.028549
11,12,Independent Set,924611,2021-07-12 05:29:08.028549
12,13,301,895552,2021-07-12 05:29:08.028549
13,14,sanma,894372,2021-07-12 05:29:08.028549
14,15,Olympia,890073,2021-07-12 05:29:08.028549
15,16,pegovka,871203,2021-07-12 05:29:08.028549
16,17,CowDay,832567,2021-07-12 05:29:08.028549
17,18,Closed and Restricted Boltzmann Machine ,811148,2021-07-12 05:29:08.028549
18,19,Pigimarl,805369,2021-07-12 05:29:08.028549
19,20,Folding at home,796217,2021-07-12 05:29:08.028549
20,21,iehn,784032,2021-07-12 05:29:08.028549
21,22,KMC,779777,2021-07-12 05:29:08.028549
22,23,Sosuupoyo(sugoi),754151,2021-07-12 05:29:08.028549
23,24,Powder,735547,2021-07-12 05:29:08.028549
24,25,ichyo,734144,2021-07-12 05:29:08.028549
25,26,codingteam,714519,2021-07-12 05:29:08.028549
26,27,bowwowforeach,700948,2021-07-12 05:29:08.028549
27,28,Gon the Fox,697094,2021-07-12 05:29:08.028549
28,29,The Cat is #1!!,666301,2021-07-12 05:29:08.028549
29,30,Aim Tech + Godnotent,635886,2021-07-12 05:29:08.028549
30,31,lambda-llama,627925,2021-07-12 05:29:08.028549
31,32,Side Effects May Include...,614081,2021-07-12 05:29:08.028549
32,33,udfew,609525,2021-07-12 05:29:08.028549
33,34,ã°ã¬ã¼ã¹ããªã,599082,2021-07-12 05:29:08.028549
34,35,undefined,580827,2021-07-12 05:29:08.028549
35,36,Fish-Aobayama,576528,2021-07-12 05:29:08.028549
36,37,THIRTEEN,574680,2021-07-12 05:29:08.028549
37,38,Rotten Lambdas,572871,2021-07-12 05:29:08.028549
38,39,Zebra Infused Hamsters,566322,2021-07-12 05:29:08.028549
39,40,Cult of the Bound Variable,563841,2021-07-12 05:29:08.028549
40,41,TBD,563414,2021-07-12 05:29:08.028549
41,42,Skobochka,529037,2021-07-12 05:29:08.028549
42,43,kstm.org,524834,2021-07-12 05:29:08.028549
43,44,"Snakes, Monkeys and Two Smoking Lambdas",521709,2021-07-12 05:29:08.028549
44,45,uni,508154,2021-07-12 05:29:08.028549
45,46,okaduki,489935,2021-07-12 05:29:08.028549
46,47,ksmlb,464217,2021-07-12 05:29:08.028549
47,48,Chordify,452746,2021-07-12 05:29:08.028549
48,49,LILiK,449245,2021-07-12 05:29:08.028549
49,50,Bunny Girl Senpai,446998,2021-07-12 05:29:08.028549
50,51,Yoshida Chicken Rice,446419,2021-07-12 05:29:08.028549
51,52,xyznlp,444399,2021-07-12 05:29:08.028549
52,53,trup16,434634,2021-07-12 05:29:08.028549
53,54,Wheezards,428818,2021-07-12 05:29:08.028549
54,55,The Wild Lobsters,407273,2021-07-12 05:29:08.028549
55,56,seladir (cw),398545,2021-07-12 05:29:08.028549
56,57,TeamDev,396287,2021-07-12 05:29:08.028549
57,58,Raging Mushrooms,391867,2021-07-12 05:29:08.028549
58,59,ACCESS_VIOLATION,387768,2021-07-12 05:29:08.028549
59,60,mutability,384600,2021-07-12 05:29:08.028549
60,61,EgÃ©r a marson,384320,2021-07-12 05:29:08.028549
61,62,'; CREATE TABLE fun(); --,376642,2021-07-12 05:29:08.028549
62,63,Vanilla Bears,368125,2021-07-12 05:29:08.028549
63,64,The PET in the wall,366295,2021-07-12 05:29:08.028549
64,65,blue-poser,360847,2021-07-12 05:29:08.028549
65,66,ATS,353271,2021-07-12 05:29:08.028549
66,67,Eldies,348252,2021-07-12 05:29:08.028549
67,68,Channable,321938,2021-07-12 05:29:08.028549
68,69,The Blind Hen,319476,2021-07-12 05:29:08.028549
69,70,Sigmoid Freud,317028,2021-07-12 05:29:08.028549
70,71,Goretz,314451,2021-07-12 05:29:08.028549
71,72,Piggybank Software,314019,2021-07-12 05:29:08.028549
72,73,Rogue Operations,309316,2021-07-12 05:29:08.028549
73,74,We didn't mean to use Python,307808,2021-07-12 05:29:08.028549
74,75,cashto,296897,2021-07-12 05:29:08.028549
75,76,Nik & Tonsky,291997,2021-07-12 05:29:08.028549
76,77,uguu.org,287884,2021-07-12 05:29:08.028549
77,78,Frictionless Bananas,280606,2021-07-12 05:29:08.028549
78,79,code-o-matic,273169,2021-07-12 05:29:08.028549
79,80,IKS,265873,2021-07-12 05:29:08.028549
80,81,jabber.ru,259922,2021-07-12 05:29:08.028549
81,82,Invisible Imp,252308,2021-07-12 05:29:08.028549
82,83,team classified,249213,2021-07-12 05:29:08.028549
83,84,xyz600,239806,2021-07-12 05:29:08.028549
84,85,Bottle kids!,237481,2021-07-12 05:29:08.028549
85,86,The aRtful MUser,221960,2021-07-12 05:29:08.028549
86,87,Dire Kettle,216945,2021-07-12 05:29:08.028549
87,88,Goto 11,214016,2021-07-12 05:29:08.028549
88,89,geomon,183040,2021-07-12 05:29:08.028549
89,90,make_it_stream,176534,2021-07-12 05:29:08.028549
90,91,Sal's Pals,158847,2021-07-12 05:29:08.028549
91,92,Team Sampou,149096,2021-07-12 05:29:08.028549
92,93,Thirty spokes to make a wheel,148530,2021-07-12 05:29:08.028549
93,94,paiv,147180,2021-07-12 05:29:08.028549
94,95,blueboars team,137757,2021-07-12 05:29:08.028549
95,96,taxidriver,134779,2021-07-12 05:29:08.028549
96,97,OMG ICFP FTW,132416,2021-07-12 05:29:08.028549
97,98,yorofuwa,123852,2021-07-12 05:29:08.028549
98,99,Netvorchesk,119817,2021-07-12 05:29:08.028549
99,100,The Higher Order Of Zeuxis,107950,2021-07-12 05:29:08.028549
100,101,cvnm,78901,2021-07-12 05:29:08.028549
101,102,182020,77800,2021-07-12 05:29:08.028549
102,103,Corentin,73904,2021-07-12 05:29:08.028549
103,104,Not Enough TIme,72108,2021-07-12 05:29:08.028549
104,105,Sjoerd Visscher,67901,2021-07-12 05:29:08.028549
105,106,h25,67775,2021-07-12 05:29:08.028549
106,107,GD,62428,2021-07-12 05:29:08.028549
107,108,Sunspear,61568,2021-07-12 05:29:08.028549
108,109,Tetris Incompetence,58026,2021-07-12 05:29:08.028549
109,110,hayatox,57933,2021-07-12 05:29:08.028549
110,111,Overfull \hbox,56673,2021-07-12 05:29:08.028549
111,112,Lyrical Tokarev,56424,2021-07-12 05:29:08.028549
112,113,The Enigma of Anilambda Fold,56007,2021-07-12 05:29:08.028549
113,114,Ichigo Nudibranch,54665,2021-07-12 05:29:08.028549
114,115,WinterMUTE,53184,2021-07-12 05:29:08.028549
115,116, Î»x.,44149,2021-07-12 05:29:08.028549
116,117,Office 14,42720,2021-07-12 05:29:08.028549
117,118,NCPLUG,41019,2021-07-12 05:29:08.028549
118,119,raz,39335,2021-07-12 05:29:08.028549
119,120,Free Tacos,37279,2021-07-12 05:29:08.028549
120,121,NashFP,36984,2021-07-12 05:29:08.028549
121,122,bymski,33754,2021-07-12 05:29:08.028549
122,123,balonit_bros,31785,2021-07-12 05:29:08.028549
123,124,dis_functional,30064,2021-07-12 05:29:08.028549
124,125,lost in sente,26734,2021-07-12 05:29:08.028549
125,126,sumoru,26286,2021-07-12 05:29:08.028549
126,127,RAINBOU,26098,2021-07-12 05:29:08.028549
127,128,qr0m4s4n_tÃ¸4m,25397,2021-07-12 05:29:08.028549
128,129,R22b,18858,2021-07-12 05:29:08.028549
129,130,tanzaku,17381,2021-07-12 05:29:08.028549
130,131,mnuyav,17381,2021-07-12 05:29:08.028549
131,132,chaos,17337,2021-07-12 05:29:08.028549
132,133,kineto,12979,2021-07-12 05:29:08.028549
133,134,Immutable,10563,2021-07-12 05:29:08.028549
134,135,True Neutrals,10503,2021-07-12 05:29:08.028549
135,136,georgia,10388,2021-07-12 05:29:08.028549
136,137,srush,8882,2021-07-12 05:29:08.028549
137,138,Appelsientje,6201,2021-07-12 05:29:08.028549
138,139,Slow,6115,2021-07-12 05:29:08.028549
139,140,erujolc,5404,2021-07-12 05:29:08.028549
140,141,Bears ate our brains,4322,2021-07-12 05:29:08.028549
141,142,concord,4031,2021-07-12 05:29:08.028549
142,143,scalapendra,4031,2021-07-12 05:29:08.028549
143,144,B-Team,4031,2021-07-12 05:29:08.028549
144,145,bc,4031,2021-07-12 05:29:08.028549
145,146,Codermal,4031,2021-07-12 05:29:08.028549
146,147,cw,4031,2021-07-12 05:29:08.028549
147,148,Foundation,4031,2021-07-12 05:29:08.028549
148,149,AFK,4031,2021-07-12 05:29:08.028549
149,150,Ty chyo pyos?,4031,2021-07-12 05:29:08.028549
150,151,nobu,4031,2021-07-12 05:29:08.028549
151,152,frant1c,3960,2021-07-12 05:29:08.028549
152,153,DNIWE :: a,3522,2021-07-12 05:29:08.028549
153,154,Canivsar,3000,2021-07-12 05:29:08.028549
154,155,comonad,2170,2021-07-12 05:29:08.028549
155,156,O,2170,2021-07-12 05:29:08.028549
156,157,julia,2103,2021-07-12 05:29:08.028549
157,158,gorilla,1454,2021-07-12 05:29:08.028549
