,place,team,score,captured_at
0,1,Unagi,1461743,2021-07-12 11:10:22.107423
1,2,Special Weekend,1437089,2021-07-12 11:10:22.107423
2,3,RGBTeam,1417074,2021-07-12 11:10:22.107423
3,4,manarimo,1355904,2021-07-12 11:10:22.107423
4,5,chirijako,1219508,2021-07-12 11:10:22.107423
5,6,DiamondPrincess,1209831,2021-07-12 11:10:22.107423
6,7,All your poses are belong to us,1190455,2021-07-12 11:10:22.107423
7,8,All In,1118550,2021-07-12 11:10:22.107423
8,9,negainoido,1049495,2021-07-12 11:10:22.107423
9,10,fixstars,1013504,2021-07-12 11:10:22.107423
10,11,sanma,1002882,2021-07-12 11:10:22.107423
11,12,WILD BASHKORT MAGES,994136,2021-07-12 11:10:22.107423
12,13,Closed and Restricted Boltzmann Machine ,974218,2021-07-12 11:10:22.107423
13,14,Independent Set,929947,2021-07-12 11:10:22.107423
14,15,Sosuupoyo(sugoi),929856,2021-07-12 11:10:22.107423
15,16,301,907007,2021-07-12 11:10:22.107423
16,17,Olympia,898614,2021-07-12 11:10:22.107423
17,18,pegovka,866727,2021-07-12 11:10:22.107423
18,19,Folding at home,860459,2021-07-12 11:10:22.107423
19,20,The Cat is #1!!,843130,2021-07-12 11:10:22.107423
20,21,CowDay,833410,2021-07-12 11:10:22.107423
21,22,lambda-llama,816282,2021-07-12 11:10:22.107423
22,23,KMC,805564,2021-07-12 11:10:22.107423
23,24,Pigimarl,799020,2021-07-12 11:10:22.107423
24,25,udfew,796613,2021-07-12 11:10:22.107423
25,26,iehn,796586,2021-07-12 11:10:22.107423
26,27,Powder,785156,2021-07-12 11:10:22.107423
27,28,ichyo,755465,2021-07-12 11:10:22.107423
28,29,bowwowforeach,734265,2021-07-12 11:10:22.107423
29,30,"Snakes, Monkeys and Two Smoking Lambdas",730890,2021-07-12 11:10:22.107423
30,31,Frictionless Bananas,721792,2021-07-12 11:10:22.107423
31,32,Gon the Fox,718274,2021-07-12 11:10:22.107423
32,33,codingteam,709631,2021-07-12 11:10:22.107423
33,34,Cult of the Bound Variable,671271,2021-07-12 11:10:22.107423
34,35,Rotten Lambdas,659760,2021-07-12 11:10:22.107423
35,36,Side Effects May Include...,638419,2021-07-12 11:10:22.107423
36,37,Aim Tech + Godnotent,635873,2021-07-12 11:10:22.107423
37,38,Skobochka,597613,2021-07-12 11:10:22.107423
38,39,ã°ã¬ã¼ã¹ããªã,593087,2021-07-12 11:10:22.107423
39,40,undefined,587301,2021-07-12 11:10:22.107423
40,41,okaduki,583880,2021-07-12 11:10:22.107423
41,42,TBD,581458,2021-07-12 11:10:22.107423
42,43,Dire Kettle,581144,2021-07-12 11:10:22.107423
43,44,THIRTEEN,579090,2021-07-12 11:10:22.107423
44,45,Fish-Aobayama,574777,2021-07-12 11:10:22.107423
45,46,trup16,556366,2021-07-12 11:10:22.107423
46,47,Zebra Infused Hamsters,548448,2021-07-12 11:10:22.107423
47,48,kstm.org,526605,2021-07-12 11:10:22.107423
48,49,Chordify,523652,2021-07-12 11:10:22.107423
49,50,EgÃ©r a marson,522109,2021-07-12 11:10:22.107423
50,51,uni,506036,2021-07-12 11:10:22.107423
51,52,ksmlb,503852,2021-07-12 11:10:22.107423
52,53,xyznlp,461074,2021-07-12 11:10:22.107423
53,54,LILiK,458360,2021-07-12 11:10:22.107423
54,55,Raging Mushrooms,456423,2021-07-12 11:10:22.107423
55,56,The Wild Lobsters,448570,2021-07-12 11:10:22.107423
56,57,Bunny Girl Senpai,446991,2021-07-12 11:10:22.107423
57,58,The Blind Hen,445895,2021-07-12 11:10:22.107423
58,59,Yoshida Chicken Rice,445581,2021-07-12 11:10:22.107423
59,60,Wheezards,433391,2021-07-12 11:10:22.107423
60,61,TeamDev,430864,2021-07-12 11:10:22.107423
61,62,seladir (cw),412015,2021-07-12 11:10:22.107423
62,63,ACCESS_VIOLATION,400050,2021-07-12 11:10:22.107423
63,64,Eldies,395452,2021-07-12 11:10:22.107423
64,65,mutability,384600,2021-07-12 11:10:22.107423
65,66,Nik & Tonsky,381554,2021-07-12 11:10:22.107423
66,67,Invisible Imp,380928,2021-07-12 11:10:22.107423
67,68,Vanilla Bears,378833,2021-07-12 11:10:22.107423
68,69,'; CREATE TABLE fun(); --,375312,2021-07-12 11:10:22.107423
69,70,Channable,370145,2021-07-12 11:10:22.107423
70,71,Piggybank Software,363792,2021-07-12 11:10:22.107423
71,72,The PET in the wall,361787,2021-07-12 11:10:22.107423
72,73,blue-poser,360841,2021-07-12 11:10:22.107423
73,74,code-o-matic,358525,2021-07-12 11:10:22.107423
74,75,ATS,353254,2021-07-12 11:10:22.107423
75,76,Goretz,352819,2021-07-12 11:10:22.107423
76,77,We didn't mean to use Python,337805,2021-07-12 11:10:22.107423
77,78,Sigmoid Freud,335634,2021-07-12 11:10:22.107423
78,79,cashto,318509,2021-07-12 11:10:22.107423
79,80,uguu.org,309023,2021-07-12 11:10:22.107423
80,81,Rogue Operations,307566,2021-07-12 11:10:22.107423
81,82,team classified,273082,2021-07-12 11:10:22.107423
82,83,IKS,265871,2021-07-12 11:10:22.107423
83,84,jabber.ru,259917,2021-07-12 11:10:22.107423
84,85,Bottle kids!,257330,2021-07-12 11:10:22.107423
85,86,The aRtful MUser,248971,2021-07-12 11:10:22.107423
86,87,make_it_stream,246844,2021-07-12 11:10:22.107423
87,88,yorofuwa,241322,2021-07-12 11:10:22.107423
88,89,xyz600,239558,2021-07-12 11:10:22.107423
89,90,Sal's Pals,226979,2021-07-12 11:10:22.107423
