,place,team,score,captured_at
0,1,Unagi,1478243,2021-07-12 12:20:36.855631
1,2,Special Weekend,1452062,2021-07-12 12:20:36.855631
2,3,RGBTeam,1417218,2021-07-12 12:20:36.855631
3,4,manarimo,1350592,2021-07-12 12:20:36.855631
4,5,chirijako,1235291,2021-07-12 12:20:36.855631
5,6,DiamondPrincess,1213091,2021-07-12 12:20:36.855631
6,7,All your poses are belong to us,1184835,2021-07-12 12:20:36.855631
7,8,All In,1114912,2021-07-12 12:20:36.855631
8,9,negainoido,1060379,2021-07-12 12:20:36.855631
9,10,fixstars,1009323,2021-07-12 12:20:36.855631
10,11,sanma,998927,2021-07-12 12:20:36.855631
11,12,WILD BASHKORT MAGES,992417,2021-07-12 12:20:36.855631
12,13,Closed and Restricted Boltzmann Machine ,990566,2021-07-12 12:20:36.855631
13,14,Sosuupoyo(sugoi),927828,2021-07-12 12:20:36.855631
14,15,Independent Set,926165,2021-07-12 12:20:36.855631
15,16,301,910397,2021-07-12 12:20:36.855631
16,17,Pigimarl,902726,2021-07-12 12:20:36.855631
17,18,Olympia,897086,2021-07-12 12:20:36.855631
18,19,Folding at home,870113,2021-07-12 12:20:36.855631
19,20,pegovka,866234,2021-07-12 12:20:36.855631
20,21,Frictionless Bananas,850381,2021-07-12 12:20:36.855631
21,22,CowDay,849954,2021-07-12 12:20:36.855631
22,23,The Cat is #1!!,845217,2021-07-12 12:20:36.855631
23,24,KMC,819739,2021-07-12 12:20:36.855631
24,25,lambda-llama,813586,2021-07-12 12:20:36.855631
25,26,iehn,798991,2021-07-12 12:20:36.855631
26,27,udfew,794043,2021-07-12 12:20:36.855631
27,28,"Snakes, Monkeys and Two Smoking Lambdas",787560,2021-07-12 12:20:36.855631
28,29,Powder,782178,2021-07-12 12:20:36.855631
29,30,trup16,767654,2021-07-12 12:20:36.855631
30,31,ichyo,747282,2021-07-12 12:20:36.855631
31,32,bowwowforeach,746753,2021-07-12 12:20:36.855631
32,33,Gon the Fox,719747,2021-07-12 12:20:36.855631
33,34,codingteam,708306,2021-07-12 12:20:36.855631
34,35,Cult of the Bound Variable,707782,2021-07-12 12:20:36.855631
35,36,Rotten Lambdas,672011,2021-07-12 12:20:36.855631
36,37,Side Effects May Include...,635333,2021-07-12 12:20:36.855631
37,38,Aim Tech + Godnotent,633621,2021-07-12 12:20:36.855631
38,39,Zebra Infused Hamsters,616181,2021-07-12 12:20:36.855631
39,40,Fish-Aobayama,608611,2021-07-12 12:20:36.855631
40,41,Dire Kettle,593607,2021-07-12 12:20:36.855631
41,42,ã°ã¬ã¼ã¹ããªã,589993,2021-07-12 12:20:36.855631
42,43,THIRTEEN,585288,2021-07-12 12:20:36.855631
43,44,undefined,584692,2021-07-12 12:20:36.855631
44,45,okaduki,580989,2021-07-12 12:20:36.855631
45,46,Skobochka,578148,2021-07-12 12:20:36.855631
46,47,TBD,567318,2021-07-12 12:20:36.855631
47,48,EgÃ©r a marson,547492,2021-07-12 12:20:36.855631
48,49,kstm.org,523682,2021-07-12 12:20:36.855631
49,50,Chordify,521178,2021-07-12 12:20:36.855631
50,51,uni,503105,2021-07-12 12:20:36.855631
51,52,ksmlb,501448,2021-07-12 12:20:36.855631
52,53,xyznlp,459134,2021-07-12 12:20:36.855631
53,54,LILiK,457648,2021-07-12 12:20:36.855631
54,55,Raging Mushrooms,454150,2021-07-12 12:20:36.855631
55,56,The Wild Lobsters,447362,2021-07-12 12:20:36.855631
56,57,The Blind Hen,445217,2021-07-12 12:20:36.855631
57,58,Bunny Girl Senpai,445069,2021-07-12 12:20:36.855631
58,59,Yoshida Chicken Rice,443391,2021-07-12 12:20:36.855631
59,60,Wheezards,430825,2021-07-12 12:20:36.855631
60,61,TeamDev,428347,2021-07-12 12:20:36.855631
61,62,Invisible Imp,418965,2021-07-12 12:20:36.855631
62,63,seladir (cw),410346,2021-07-12 12:20:36.855631
63,64,ACCESS_VIOLATION,399466,2021-07-12 12:20:36.855631
64,65,Eldies,395110,2021-07-12 12:20:36.855631
65,66,Nik & Tonsky,387836,2021-07-12 12:20:36.855631
66,67,mutability,382690,2021-07-12 12:20:36.855631
67,68,Vanilla Bears,378287,2021-07-12 12:20:36.855631
68,69,'; CREATE TABLE fun(); --,375060,2021-07-12 12:20:36.855631
69,70,Channable,368224,2021-07-12 12:20:36.855631
70,71,Piggybank Software,363286,2021-07-12 12:20:36.855631
71,72,The PET in the wall,361526,2021-07-12 12:20:36.855631
72,73,blue-poser,359475,2021-07-12 12:20:36.855631
73,74,code-o-matic,357491,2021-07-12 12:20:36.855631
74,75,ATS,353094,2021-07-12 12:20:36.855631
75,76,Goretz,350757,2021-07-12 12:20:36.855631
76,77,We didn't mean to use Python,337752,2021-07-12 12:20:36.855631
77,78,Sigmoid Freud,335079,2021-07-12 12:20:36.855631
78,79,cashto,316555,2021-07-12 12:20:36.855631
79,80,uguu.org,314043,2021-07-12 12:20:36.855631
80,81,Rogue Operations,307390,2021-07-12 12:20:36.855631
81,82,Bottle kids!,277471,2021-07-12 12:20:36.855631
82,83,team classified,272964,2021-07-12 12:20:36.855631
83,84,IKS,264020,2021-07-12 12:20:36.855631
84,85,jabber.ru,259866,2021-07-12 12:20:36.855631
85,86,The aRtful MUser,248750,2021-07-12 12:20:36.855631
86,87,make_it_stream,246477,2021-07-12 12:20:36.855631
87,88,yorofuwa,240864,2021-07-12 12:20:36.855631
88,89,xyz600,239558,2021-07-12 12:20:36.855631
89,90,Sal's Pals,226875,2021-07-12 12:20:36.855631
90,91,Team Sampou,221758,2021-07-12 12:20:36.855631
91,92,Goto 11,214449,2021-07-12 12:20:36.855631
92,93,OMG ICFP FTW,205878,2021-07-12 12:20:36.855631
93,94,Thirty spokes to make a wheel,200755,2021-07-12 12:20:36.855631
94,95,geomon,183034,2021-07-12 12:20:36.855631
95,96,The Higher Order Of Zeuxis,163104,2021-07-12 12:20:36.855631
96,97,taxidriver,150903,2021-07-12 12:20:36.855631
97,98,WinterMUTE,149566,2021-07-12 12:20:36.855631
98,99,bymski,148961,2021-07-12 12:20:36.855631
99,100,paiv,146062,2021-07-12 12:20:36.855631
100,101,blueboars team,137662,2021-07-12 12:20:36.855631
101,102,tanzaku,127682,2021-07-12 12:20:36.855631
102,103,Netvorchesk,119752,2021-07-12 12:20:36.855631
103,104,qr0m4s4n_tÃ¸4m,115626,2021-07-12 12:20:36.855631
104,105,Sunspear,111524,2021-07-12 12:20:36.855631
105,106,NashFP,106227,2021-07-12 12:20:36.855631
106,107,balonit_bros,92884,2021-07-12 12:20:36.855631
107,108,182020,90729,2021-07-12 12:20:36.855631
108,109,The Enigma of Anilambda Fold,80093,2021-07-12 12:20:36.855631
109,110,cvnm,78805,2021-07-12 12:20:36.855631
110,111,Free Tacos,75982,2021-07-12 12:20:36.855631
111,112,Corentin,73328,2021-07-12 12:20:36.855631
112,113,GD,72117,2021-07-12 12:20:36.855631
113,114,Not Enough TIme,72108,2021-07-12 12:20:36.855631
114,115,Sjoerd Visscher,67901,2021-07-12 12:20:36.855631
115,116,h25,67684,2021-07-12 12:20:36.855631
